date,equity_all,equity_IS,equity_OOS
2000-01-03,1.0,1.0,
2000-01-04,1.0,1.0,
2000-01-05,1.0,1.0,
2000-01-06,1.0,1.0,
2000-01-07,1.0,1.0,
2000-01-10,1.0,1.0,
2000-01-11,1.0,1.0,
2000-01-12,1.0,1.0,
2000-01-13,1.0,1.0,
2000-01-14,1.0,1.0,
2000-01-17,1.0,1.0,
2000-01-18,1.0,1.0,
2000-01-19,1.0,1.0,
2000-01-20,1.0,1.0,
2000-01-21,1.0,1.0,
2000-01-24,1.0,1.0,
2000-01-25,1.0,1.0,
2000-01-26,1.0,1.0,
2000-01-27,1.0,1.0,
2000-01-28,1.0,1.0,
2000-01-31,1.0,1.0,
2000-02-01,1.0,1.0,
2000-02-02,1.0,1.0,
2000-02-03,1.0,1.0,
2000-02-04,1.0,1.0,
2000-02-07,1.0,1.0,
2000-02-08,1.0,1.0,
2000-02-09,1.0,1.0,
2000-02-10,1.0,1.0,
2000-02-11,1.0,1.0,
2000-02-14,1.0,1.0,
2000-02-15,1.0,1.0,
2000-02-16,1.0,1.0,
2000-02-17,1.0,1.0,
2000-02-18,1.0,1.0,
2000-02-21,1.0,1.0,
2000-02-22,1.0,1.0,
2000-02-23,1.0,1.0,
2000-02-24,1.0,1.0,
2000-02-25,1.0,1.0,
2000-02-28,1.0,1.0,
2000-02-29,1.0,1.0,
2000-03-01,1.0,1.0,
2000-03-02,1.0,1.0,
2000-03-03,1.0,1.0,
2000-03-06,1.0,1.0,
2000-03-07,1.0,1.0,
2000-03-08,1.0,1.0,
2000-03-09,1.0,1.0,
2000-03-10,1.0,1.0,
2000-03-13,1.0,1.0,
2000-03-14,1.0,1.0,
2000-03-15,1.0,1.0,
2000-03-16,1.0,1.0,
2000-03-17,1.0,1.0,
2000-03-20,1.0,1.0,
2000-03-21,1.0,1.0,
2000-03-22,1.0,1.0,
2000-03-23,1.0,1.0,
2000-03-24,1.0,1.0,
2000-03-27,0.999936838783426,0.999936838783426,
2000-03-28,0.9987444047336234,0.9987444047336234,
2000-03-29,0.9973196284041532,0.9973196284041532,
2000-03-30,0.9958386965643995,0.9958386965643995,
2000-03-31,0.9958386965643995,0.9958386965643995,
2000-04-03,0.9957687921838886,0.9957687921838886,
2000-04-04,0.9957687921838886,0.9957687921838886,
2000-04-05,0.9976322482109503,0.9976322482109503,
2000-04-06,1.0124967683758883,1.0124967683758883,
2000-04-07,1.0124967683758883,1.0124967683758883,
2000-04-10,1.012411440785183,1.012411440785183,
2000-04-11,1.00777623625673,1.00777623625673,
2000-04-12,1.0094197743346054,1.0094197743346054,
2000-04-13,1.0156342828499365,1.0156342828499365,
2000-04-14,1.0156342828499365,1.0156342828499365,
2000-04-17,1.0155486908469789,1.0155486908469789,
2000-04-18,1.0049475328903732,1.0049475328903732,
2000-04-19,0.9969576464288415,0.9969576464288415,
2000-04-20,1.000162658783599,1.000162658783599,
2000-04-21,1.000162658783599,1.000162658783599,
2000-04-24,1.0000783706429817,1.0000783706429817,
2000-04-25,0.9915699301724025,0.9915699301724025,
2000-04-26,0.9883590089572736,0.9883590089572736,
2000-04-27,0.9916367505424349,0.9916367505424349,
2000-04-28,0.9916367505424349,0.9916367505424349,
2000-05-01,0.9916367505424349,0.9916367505424349,
2000-05-02,0.9916367505424349,0.9916367505424349,
2000-05-03,0.9916367505424349,0.9916367505424349,
2000-05-04,0.9916367505424349,0.9916367505424349,
2000-05-05,0.9916367505424349,0.9916367505424349,
2000-05-08,0.9916367505424349,0.9916367505424349,
2000-05-09,0.9916367505424349,0.9916367505424349,
2000-05-10,0.9916367505424349,0.9916367505424349,
2000-05-11,0.9916367505424349,0.9916367505424349,
2000-05-12,0.9916367505424349,0.9916367505424349,
2000-05-15,0.991561790066932,0.991561790066932,
2000-05-16,0.9969865087287832,0.9969865087287832,
2000-05-17,0.9921949702315683,0.9921949702315683,
2000-05-18,0.9927452575710232,0.9927452575710232,
2000-05-19,0.9927452575710232,0.9927452575710232,
2000-05-22,0.9927452575710232,0.9927452575710232,
2000-05-23,0.9927452575710232,0.9927452575710232,
2000-05-24,0.9927452575710232,0.9927452575710232,
2000-05-25,0.9927452575710232,0.9927452575710232,
2000-05-26,0.9927452575710232,0.9927452575710232,
2000-05-29,0.9927452575710232,0.9927452575710232,
2000-05-30,0.9927452575710232,0.9927452575710232,
2000-05-31,0.9927452575710232,0.9927452575710232,
2000-06-01,0.9927452575710232,0.9927452575710232,
2000-06-02,0.9927452575710232,0.9927452575710232,
2000-06-05,0.9927452575710232,0.9927452575710232,
2000-06-06,0.9927452575710232,0.9927452575710232,
2000-06-07,0.9926591996102694,0.9926591996102694,
2000-06-08,0.9843477600279857,0.9843477600279857,
2000-06-09,0.9818741729897664,0.9818741729897664,
2000-06-12,0.9867450503149304,0.9867450503149304,
2000-06-13,0.9867450503149304,0.9867450503149304,
2000-06-14,0.9867450503149304,0.9867450503149304,
2000-06-15,0.9867450503149304,0.9867450503149304,
2000-06-16,0.9867450503149304,0.9867450503149304,
2000-06-19,0.9867450503149304,0.9867450503149304,
2000-06-20,0.9867450503149304,0.9867450503149304,
2000-06-21,0.9867450503149304,0.9867450503149304,
2000-06-22,0.9867450503149304,0.9867450503149304,
2000-06-23,0.9867450503149304,0.9867450503149304,
2000-06-26,0.9867450503149304,0.9867450503149304,
2000-06-27,0.9867450503149304,0.9867450503149304,
2000-06-28,0.9867450503149304,0.9867450503149304,
2000-06-29,0.9867450503149304,0.9867450503149304,
2000-06-30,0.9867450503149304,0.9867450503149304,
2000-07-03,0.9867450503149304,0.9867450503149304,
2000-07-04,0.9867450503149304,0.9867450503149304,
2000-07-05,0.9867450503149304,0.9867450503149304,
2000-07-06,0.9867450503149304,0.9867450503149304,
2000-07-07,0.9867450503149304,0.9867450503149304,
2000-07-10,0.9867450503149304,0.9867450503149304,
2000-07-11,0.9867450503149304,0.9867450503149304,
2000-07-12,0.9867450503149304,0.9867450503149304,
2000-07-13,0.9867450503149304,0.9867450503149304,
2000-07-14,0.9867450503149304,0.9867450503149304,
2000-07-17,0.9866444028358757,0.9866444028358757,
2000-07-18,0.9877415653923447,0.9877415653923447,
2000-07-19,0.9870095099297117,0.9870095099297117,
2000-07-20,0.9880058060693065,0.9880058060693065,
2000-07-21,0.9880058060693065,0.9880058060693065,
2000-07-24,0.9879050299938243,0.9879050299938243,
2000-07-25,0.9850433772070856,0.9850433772070856,
2000-07-26,0.9832430799225454,0.9832430799225454,
2000-07-27,0.9874754809088119,0.9874754809088119,
2000-07-28,0.9874754809088119,0.9874754809088119,
2000-07-31,0.9873639794694762,0.9873639794694762,
2000-08-01,0.988743121802077,0.988743121802077,
2000-08-02,0.9895189173944955,0.9895189173944955,
2000-08-03,0.9828090194973744,0.9828090194973744,
2000-08-04,0.9828090194973744,0.9828090194973744,
2000-08-07,0.9826858809346791,0.9826858809346791,
2000-08-08,0.9787316273713488,0.9787316273713488,
2000-08-09,0.9852841518881379,0.9852841518881379,
2000-08-10,0.9815948660011606,0.9815948660011606,
2000-08-11,0.9815948660011606,0.9815948660011606,
2000-08-14,0.9814523492821505,0.9814523492821505,
2000-08-15,0.9814523492821505,0.9814523492821505,
2000-08-16,0.9796854258019277,0.9796854258019277,
2000-08-17,0.9825647393610281,0.9825647393610281,
2000-08-18,0.9825647393610281,0.9825647393610281,
2000-08-21,0.9825647393610281,0.9825647393610281,
2000-08-22,0.9825647393610281,0.9825647393610281,
2000-08-23,0.9825647393610281,0.9825647393610281,
2000-08-24,0.9825647393610281,0.9825647393610281,
2000-08-25,0.9825647393610281,0.9825647393610281,
2000-08-28,0.9825647393610281,0.9825647393610281,
2000-08-29,0.9825647393610281,0.9825647393610281,
2000-08-30,0.9823968567646252,0.9823968567646252,
2000-08-31,0.9847257360195191,0.9847257360195191,
2000-09-01,0.9887992823710783,0.9887992823710783,
2000-09-04,0.9973457682925947,0.9973457682925947,
2000-09-05,0.9973457682925947,0.9973457682925947,
2000-09-06,0.9971753601857444,0.9971753601857444,
2000-09-07,1.0012330422572755,1.0012330422572755,
2000-09-08,1.0127940328070815,1.0127940328070815,
2000-09-11,1.0102915531667946,1.0102915531667946,
2000-09-12,1.0102915531667946,1.0102915531667946,
2000-09-13,1.010118933122257,1.010118933122257,
2000-09-14,1.0112575810819049,1.0112575810819049,
