date,ret,pos,regime,vol_regime,trend_regime,vol_percentile,pnl_net,cum_pnl
2000-02-15,0.0020676691729323298,,medium_vol_transitional,,TRANSITIONAL,,0.0020676691729323298,1.0004860545421004
2000-02-16,0.001371645432366484,,medium_vol_transitional,,TRANSITIONAL,,0.001371645432366484,1.0018583666689593
2000-02-17,-0.001440261865793784,,medium_vol_transitional,,TRANSITIONAL,,-0.001440261865793784,1.0004154282685196
2000-02-18,0.000119241192411924,,medium_vol_transitional,,TRANSITIONAL,,0.000119241192411924,1.0005347189970937
2000-02-21,0.002744034707158338,,medium_vol_transitional,,TRANSITIONAL,,0.002744034707158338,1.0032802209917386
2000-02-22,-0.00144975288303131,,medium_vol_transitional,,TRANSITIONAL,,-0.00144975288303131,1.0018257125988677
2000-02-23,-0.002826501909438064,,medium_vol_transitional,,TRANSITIONAL,,-0.002826501909438064,0.9989940503092828
2000-02-24,0.0,,medium_vol_transitional,,TRANSITIONAL,,0.0,0.9989940503092828
2000-02-25,-6.599999999999999e-05,,medium_vol_transitional,,TRANSITIONAL,,-6.599999999999999e-05,0.9989281167019624
2000-02-28,0.009759036144578313,,medium_vol_transitional,,TRANSITIONAL,,0.009759036144578313,1.0086766922986923
2000-02-29,0.0015128939828080322,,medium_vol_transitional,,TRANSITIONAL,,0.0015128939828080322,1.0102027131970697
2000-03-01,-0.005077899596076164,,medium_vol_transitional,,TRANSITIONAL,,-0.005077899596076164,1.0050730052477712
2000-03-02,0.002605752961082898,,medium_vol_transitional,,TRANSITIONAL,,0.002605752961082898,1.0076919772073
2000-03-03,-0.001130136986301378,,medium_vol_transitional,,TRANSITIONAL,,-0.001130136986301378,1.0065531472330589
2000-03-06,-0.000874503123225402,,medium_vol_transitional,,TRANSITIONAL,,-0.000874503123225402,1.0056729133621112
2000-03-07,0.00236425339366513,,medium_vol_transitional,,TRANSITIONAL,,0.00236425339366513,1.0080505789604448
2000-03-08,0.002641509433962256,,medium_vol_transitional,,TRANSITIONAL,,0.002641509433962256,1.01071335407468
2000-03-09,-0.003310185185185164,,medium_vol_transitional,,TRANSITIONAL,,-0.003310185185185164,1.0073677057035533
2000-03-10,-0.00025085518814136,,medium_vol_transitional,,TRANSITIONAL,,-0.00025085518814136,1.0071150022882114
2000-03-13,0.002192482915717512,,medium_vol_transitional,,TRANSITIONAL,,0.002192482915717512,1.0093230847248913
2000-03-14,-0.004112740868564856,,medium_vol_transitional,,TRANSITIONAL,,-0.004112740868564856,1.0051720004247573
2000-03-15,-0.000621118012422358,,medium_vol_transitional,,TRANSITIONAL,,-0.000621118012422358,1.004547669989711
2000-03-16,-0.0018581081081081201,,medium_vol_transitional,,TRANSITIONAL,,-0.0018581081081081201,1.002681111819122
2000-03-17,-0.001351200446677818,,medium_vol_transitional,,TRANSITIONAL,,-0.001351200446677818,1.0013262886529566
2000-03-20,0.002319644839067688,,medium_vol_transitional,,TRANSITIONAL,,0.002319644839067688,1.0036490100106532
2000-03-21,-0.002714526079641046,,medium_vol_transitional,,TRANSITIONAL,,-0.002714526079641046,1.0009245785981733
2000-03-22,0.001340720221606634,,medium_vol_transitional,,TRANSITIONAL,,0.001340720221606634,1.002266538421003
2000-03-23,0.00012263099219619598,,medium_vol_transitional,,TRANSITIONAL,,0.00012263099219619598,1.0023894473610546
2000-03-24,0.0015950920245398602,,medium_vol_transitional,,TRANSITIONAL,,0.0015950920245398602,1.003988350774023
2000-03-27,0.0019691235955056163,,medium_vol_transitional,,TRANSITIONAL,,0.0019691235955056163,1.005965327925145
2000-03-28,0.00062393647192283,,medium_vol_transitional,,TRANSITIONAL,,0.00062393647192283,1.0065929863827274
2000-03-29,0.0006806063348416201,,medium_vol_transitional,,TRANSITIONAL,,0.0006806063348416201,1.0072780799458667
2000-03-30,-3.6525983294042e-05,,medium_vol_transitional,,TRANSITIONAL,,-3.6525983294042e-05,1.0072412881235462
2000-03-31,-0.001130937467760254,,medium_vol_transitional,,TRANSITIONAL,,-0.001130937467760254,1.0061021612117322
2000-04-03,0.0,,medium_vol_transitional,,TRANSITIONAL,,0.0,1.0061021612117322
2000-04-04,0.0,,medium_vol_transitional,,TRANSITIONAL,,0.0,1.0061021612117322
2000-04-05,-3.6757495407292e-05,,medium_vol_transitional,,TRANSITIONAL,,-3.6757495407292e-05,1.0060651794161621
2000-04-06,-0.003929109288783954,,medium_vol_transitional,,TRANSITIONAL,,-0.003929109288783954,1.002112239374596
2000-04-07,0.00044758988705101,,medium_vol_transitional,,TRANSITIONAL,,0.00044758988705101,1.0025607746786303
2000-04-10,-0.0017697860583623395,,medium_vol_transitional,,TRANSITIONAL,,-0.0017697860583623395,1.000786456596943
2000-04-11,-0.0013443756450632859,,medium_vol_transitional,,TRANSITIONAL,,-0.0013443756450632859,0.999441023658785
2000-04-12,0.000473773553323871,,medium_vol_transitional,,TRANSITIONAL,,0.000473773553323871,0.9999145323839014
2000-04-13,0.001807435928876003,,medium_vol_transitional,,TRANSITIONAL,,0.001807435928876003,1.0017218138355373
2000-04-14,0.003067632970633424,,medium_vol_transitional,,TRANSITIONAL,,0.003067632970633424,1.004794728699062
2000-04-17,0.001648854492665555,,medium_vol_transitional,,TRANSITIONAL,,0.001648854492665555,1.006451489001684
2000-04-18,-0.0034914488768221274,,medium_vol_transitional,,TRANSITIONAL,,-0.0034914488768221274,1.002937515080833
2000-04-19,-0.002592925537023032,,medium_vol_transitional,,TRANSITIONAL,,-0.002592925537023032,1.0003369727859415
2000-04-20,0.001049405438632213,,medium_vol_transitional,,TRANSITIONAL,,0.001049405438632213,1.001386731845648
2000-04-21,-0.000663760977867587,,medium_vol_transitional,,TRANSITIONAL,,-0.000663760977867587,1.0007220504092944
2000-04-24,-4.138672145540142e-07,,medium_vol_transitional,,TRANSITIONAL,,-4.138672145540142e-07,1.000721636243247
2000-04-25,-0.002782138790245707,,medium_vol_transitional,,TRANSITIONAL,,-0.002782138790245707,0.9979374897608164
2000-04-26,-0.001003274037253818,,medium_vol_transitional,,TRANSITIONAL,,-0.001003274037253818,0.9969362849865371
2000-04-27,0.000970078391861462,,medium_vol_transitional,,TRANSITIONAL,,0.000970078391861462,0.9979033913346651
2000-04-28,-0.00206535215047243,,medium_vol_transitional,,TRANSITIONAL,,-0.00206535215047243,0.9958423694194083
2000-05-01,-3.374629078938042e-05,,medium_vol_transitional,,TRANSITIONAL,,-3.374629078938042e-05,0.9958087634332295
2000-05-02,-0.0006807615536257929,,medium_vol_transitional,,TRANSITIONAL,,-0.0006807615536257929,0.9951308551123205
2000-05-03,-0.0007968242237713051,,medium_vol_transitional,,TRANSITIONAL,,-0.0007968242237713051,0.9943379107411447
2000-05-04,0.000228857996557293,,medium_vol_transitional,,TRANSITIONAL,,0.000228857996557293,0.9945654729232979
2000-05-05,0.001550657472215547,,medium_vol_transitional,,TRANSITIONAL,,0.001550657472215547,0.9961077033054939
2000-05-08,-0.000674939340326702,,medium_vol_transitional,,TRANSITIONAL,,-0.000674939340326702,0.9954353910293305
2000-05-09,0.00025211147171545,,medium_vol_transitional,,TRANSITIONAL,,0.00025211147171545,0.9956863517107607
2000-05-10,-0.000269897726559774,,medium_vol_transitional,,TRANSITIONAL,,-0.000269897726559774,0.9954176182280674
2000-05-11,0.00014058229689298702,,medium_vol_transitional,,TRANSITIONAL,,0.00014058229689298702,0.9955575563232056
2000-05-12,0.001349738358256986,,medium_vol_transitional,,TRANSITIONAL,,0.001349738358256986,0.9969012985448277
2000-05-15,-7.734263260753092e-08,,medium_vol_transitional,,TRANSITIONAL,,-7.734263260753092e-08,0.9969012214418568
2000-05-16,0.0008775038764427729,,medium_vol_transitional,,TRANSITIONAL,,0.0008775038764427729,0.9977760061281026
2000-05-17,-0.000649207873714812,,medium_vol_transitional,,TRANSITIONAL,,-0.000649207873714812,0.9971282420887205
2000-05-18,9.0466069435773e-05,,medium_vol_transitional,,TRANSITIONAL,,9.0466069435773e-05,0.9972184483615057
2000-05-19,-0.000412907430553121,,medium_vol_transitional,,TRANSITIONAL,,-0.000412907430553121,0.9968066894542926
2000-05-22,-0.00029176074245303797,,medium_vol_transitional,,TRANSITIONAL,,-0.00029176074245303797,0.9965158603944952
2000-05-23,-0.00010552880063606626,,medium_vol_transitional,,TRANSITIONAL,,-0.00010552880063606626,0.996410699270933
2000-05-24,0.0007562537413387609,,medium_vol_transitional,,TRANSITIONAL,,0.0007562537413387609,0.9971642385901666
2000-05-25,-0.000459327103839444,,medium_vol_ranging,,RANGING,,-0.000459327103839444,0.9967062140284026
2000-05-26,0.00030701386534799993,,medium_vol_ranging,,RANGING,,0.00030701386534799993,0.9970122166557879
2000-05-29,9.1517813142494e-05,,medium_vol_ranging,,RANGING,,9.1517813142494e-05,0.9971034610335325
2000-05-30,-0.0019041169629240879,,medium_vol_ranging,,RANGING,,-0.0019041169629240879,0.9952048594195883
2000-05-31,0.00018369434494586599,,medium_vol_ranging,,RANGING,,0.00018369434494586599,0.9953876729243262
2000-06-01,0.00021378091277874,,medium_vol_ranging,,RANGING,,0.00021378091277874,0.9956004678096125
2000-06-02,-0.000941117830348776,,medium_vol_ranging,,RANGING,,-0.000941117830348776,0.9946634904574533
2000-06-05,0.000243972478545968,,medium_vol_ranging,,RANGING,,0.000243972478545968,0.9949061609745393
2000-06-06,0.00018364420681675,,medium_vol_ranging,,RANGING,,0.00018364420681675,0.9950888697273287
2000-06-07,0.002604535420537864,,medium_vol_transitional,,TRANSITIONAL,,0.002604535420537864,0.9976806139351166
2000-06-08,-0.0014240838066234501,,medium_vol_transitional,,TRANSITIONAL,,-0.0014240838066234501,0.9962598331286295
2000-06-09,-0.000474928876153191,,medium_vol_transitional,,TRANSITIONAL,,-0.000474928876153191,0.9957866805657252
2000-06-12,0.0009299789851029952,,medium_vol_transitional,,TRANSITIONAL,,0.0009299789851029952,0.9967127412522967
2000-06-13,-0.0014024788189156369,,medium_vol_transitional,,TRANSITIONAL,,-0.0014024788189156369,0.995314872744147
2000-06-14,-0.000569832994354924,,medium_vol_transitional,,TRANSITIONAL,,-0.000569832994354924,0.9947477094898852
2000-06-15,-5.225512587311783e-05,,medium_vol_transitional,,TRANSITIONAL,,-5.225512587311783e-05,0.9946957288231139
2000-06-16,-0.0015986918073081099,,medium_vol_transitional,,TRANSITIONAL,,-0.0015986918073081099,0.9931055169106799
2000-06-19,-0.00019415435336501898,,medium_vol_transitional,,TRANSITIONAL,,-0.00019415435336501898,0.9929127011512209
2000-06-20,0.0008244548456556499,,medium_vol_transitional,,TRANSITIONAL,,0.0008244548456556499,0.9937313128389982
2000-06-21,-0.000560064410793408,,medium_vol_transitional,,TRANSITIONAL,,-0.000560064410793408,0.9931747592967861
2000-06-22,-7.2903873108512e-05,,medium_vol_transitional,,TRANSITIONAL,,-7.2903873108512e-05,0.9931023530101597
2000-06-23,0.001167996104578952,,medium_vol_transitional,,TRANSITIONAL,,0.001167996104578952,0.9942622926899237
2000-06-26,0.001036316227995024,,medium_vol_ranging,MEDIUM,RANGING,0.4444444444444444,0.001036316227995024,0.9952926628387218
2000-06-27,-0.000350336742589488,,medium_vol_ranging,MEDIUM,RANGING,0.453125,-0.000350336742589488,0.9949439752492997
2000-06-28,0.000495036773856946,,medium_vol_ranging,MEDIUM,RANGING,0.4307692307692308,0.000495036773856946,0.9954365091049755
2000-06-29,-0.001085854873828396,,medium_vol_ranging,MEDIUM,RANGING,0.4696969696969697,-0.001085854873828396,0.9943556095199771
2000-06-30,0.000353175207425282,,medium_vol_ranging,MEDIUM,RANGING,0.47761194029850745,0.000353175207425282,0.9947067912686238
2000-07-03,0.000139307657607758,,medium_vol_ranging,MEDIUM,RANGING,0.47058823529411764,0.000139307657607758,0.994845361541722
2000-07-04,-0.000329807268606872,,low_vol_ranging,LOW,RANGING,0.13043478260869565,-0.000329807268606872,0.9945172543103457
2000-07-05,-6.675058137969783e-07,,low_vol_ranging,LOW,RANGING,0.12857142857142856,-6.675058137969783e-07,0.9945165904642964
2000-07-06,-0.000908786715105884,,low_vol_ranging,LOW,RANGING,0.11267605633802817,-0.000908786715105884,0.9936127869989301
2000-07-07,4.354482714244419e-05,,low_vol_ranging,LOW,RANGING,0.06944444444444445,4.354482714244419e-05,0.9936560536959865
2000-07-10,0.00079718666958565,,low_vol_ranging,LOW,RANGING,0.136986301369863,0.00079718666958565,0.9944481830561461
2000-07-11,0.0006420117301117879,,low_vol_ranging,LOW,RANGING,0.06756756756756757,0.0006420117301117879,0.9950866304546565
2000-07-12,0.0016528590414482318,,low_vol_ranging,LOW,RANGING,0.04,0.0016528590414482318,0.9967313683888277
2000-07-13,-0.00022509423714238397,,low_vol_ranging,LOW,RANGING,0.02631578947368421,-0.00022509423714238397,0.9965070099018244
2000-07-14,-0.0007122531659975959,,low_vol_ranging,LOW,RANGING,0.025974025974025976,-0.0007122531659975959,0.995797244629083
2000-07-17,0.0006375472277663339,,low_vol_ranging,LOW,RANGING,0.038461538461538464,0.0006375472277663339,0.9964321124018137
2000-07-18,0.00032971745819515997,,low_vol_ranging,LOW,RANGING,0.0379746835443038,0.00032971745819515997,0.9967606534651788
2000-07-19,-0.000226656887032774,,low_vol_ranging,LOW,RANGING,0.05,-0.000226656887032774,0.9965347307983476
2000-07-20,0.00033097182174921,,low_vol_ranging,LOW,RANGING,0.037037037037037035,0.00033097182174921,0.9968645557136364
2000-07-21,0.00350050888173874,,low_vol_ranging,LOW,RANGING,0.07317073170731707,0.00350050888173874,1.0003540889448026
2000-07-24,0.003892396035719691,,low_vol_transitional,LOW,TRANSITIONAL,0.0963855421686747,0.003892396035719691,1.0042478632349274
2000-07-25,-0.002205041324108948,,low_vol_transitional,LOW,TRANSITIONAL,0.07142857142857142,-0.002205041324108948,1.0020334551968464
2000-07-26,-0.0013877112388608588,,low_vol_transitional,LOW,TRANSITIONAL,0.023529411764705882,-0.0013877112388608588,1.0006429221093551
2000-07-27,0.003086430210935541,,low_vol_transitional,LOW,TRANSITIONAL,0.046511627906976744,0.003086430210935541,1.0037313366545122
2000-07-28,-0.00028376074753054135,,low_vol_transitional,LOW,TRANSITIONAL,0.011494252873563218,-0.00028376074753054135,1.0034465171001032
2000-07-31,0.0015816960207822852,,low_vol_transitional,LOW,TRANSITIONAL,0.011363636363636364,0.0015816960207822852,1.0050336644632683
2000-08-01,0.0010136054179373628,,low_vol_transitional,LOW,TRANSITIONAL,0.011235955056179775,0.0010136054179373628,1.0060523720307775
2000-08-02,0.0005735770587075525,,low_vol_transitional,LOW,TRANSITIONAL,0.011111111111111112,0.0005735770587075525,1.0066294205912327
2000-08-03,-0.004456974718966205,,low_vol_transitional,LOW,TRANSITIONAL,0.01098901098901099,-0.004456974718966205,1.00214289871229
2000-08-04,-0.00030000111498918,,low_vol_transitional,LOW,TRANSITIONAL,0.010869565217391304,-0.00030000111498918,1.0018422547252979
2000-08-07,0.0024017272181892607,,low_vol_transitional,LOW,TRANSITIONAL,0.010752688172043012,0.0024017272181892607,1.0042484065368038
2000-08-08,-0.002691942653646523,,low_vol_transitional,LOW,TRANSITIONAL,0.05319148936170213,-0.002691942653646523,1.0015450274163908
2000-08-09,0.0038920151133115723,,low_vol_transitional,LOW,TRANSITIONAL,0.010526315789473684,0.0038920151133115723,1.0054430557997573
2000-08-10,-0.002124610614268463,,low_vol_transitional,LOW,TRANSITIONAL,0.020833333333333332,-0.002124610614268463,1.0033068808113625
2000-08-11,-0.00273777627013727,,low_vol_transitional,LOW,TRANSITIONAL,0.010309278350515464,-0.00273777627013727,1.0005600510414117
2000-08-14,0.004156268945290244,,low_vol_transitional,LOW,TRANSITIONAL,0.01020408163265306,0.004156268945290244,1.0047186477094532
2000-08-15,-2.763544195263524e-09,,low_vol_transitional,LOW,TRANSITIONAL,0.010101010101010102,-2.763544195263524e-09,1.0047186449328689
2000-08-16,-0.0010727445338909528,,low_vol_transitional,LOW,TRANSITIONAL,0.01,-0.0010727445338909528,1.0036408384984188
2000-08-17,0.0018456503922908236,,low_vol_transitional,LOW,TRANSITIONAL,0.009900990099009901,0.0018456503922908236,1.0054932086057125
2000-08-18,0.0003068257065345484,,low_vol_transitional,LOW,TRANSITIONAL,0.00980392156862745,0.0003068257065345484,1.0058017197698588
2000-08-21,-0.007707410500682677,,low_vol_transitional,LOW,TRANSITIONAL,0.08737864077669903,-0.007707410500682677,0.9980495930332999
2000-08-22,-0.0035299966984943462,,low_vol_transitional,LOW,TRANSITIONAL,0.0673076923076923,-0.0035299966984943462,0.9945264812649588
2000-08-23,-8.950764802672679e-07,,low_vol_transitional,LOW,TRANSITIONAL,0.06666666666666667,-8.950764802672679e-07,0.9945255910876964
2000-08-24,3.5960356167131314e-06,,low_vol_transitional,LOW,TRANSITIONAL,0.07547169811320754,3.5960356167131314e-06,0.9945291674371436
2000-08-25,-6.027633320366748e-07,,low_vol_transitional,LOW,TRANSITIONAL,0.009345794392523364,-6.027633320366748e-07,0.9945285679714289
2000-08-28,4.5826084132414144e-06,,low_vol_transitional,LOW,TRANSITIONAL,0.018518518518518517,4.5826084132414144e-06,0.9945331255064116
2000-08-29,-0.00017035755330021922,,low_vol_transitional,LOW,TRANSITIONAL,0.027522935779816515,-0.00017035755330021922,0.9943636992764743
2000-08-30,0.0023051418481434246,,low_vol_transitional,LOW,TRANSITIONAL,0.00909090909090909,0.0023051418481434246,0.9966558486519512
2000-08-31,0.0013705576183333356,,low_vol_transitional,LOW,TRANSITIONAL,0.009009009009009009,0.0013705576183333356,0.9980218229181776
2000-09-01,0.0023970284085832513,,low_vol_transitional,LOW,TRANSITIONAL,0.017857142857142856,0.0023970284085832513,1.0004141095800985
2000-09-04,0.005099212016155696,,low_vol_transitional,LOW,TRANSITIONAL,0.008849557522123894,0.005099212016155696,1.005515433228801
2000-09-05,0.004831428504337059,,low_vol_transitional,LOW,TRANSITIONAL,0.008771929824561403,0.004831428504337059,1.0103735091544535
2000-09-06,-0.0011323367211899253,,low_vol_transitional,LOW,TRANSITIONAL,0.017391304347826087,-0.0011323367211899253,1.0092294261279202
2000-09-07,0.0026404760605381623,,low_vol_transitional,LOW,TRANSITIONAL,0.008620689655172414,0.0026404760605381623,1.0118942722672015
2000-09-08,0.0076834710509397,,low_vol_transitional,LOW,TRANSITIONAL,0.008547008547008548,0.0076834710509397,1.0196691326147782
2000-09-11,-0.0015468436911597115,,low_vol_transitional,LOW,TRANSITIONAL,0.00847457627118644,-0.0015468436911597115,1.0180918638499228
2000-09-12,0.009688435157767464,,low_vol_transitional,LOW,TRANSITIONAL,0.03361344537815126,0.009688435157767464,1.0279555808574834
2000-09-13,0.006014652009124229,,low_vol_transitional,LOW,TRANSITIONAL,0.008333333333333333,0.006014652009124229,1.0341383759571783
2000-09-14,0.000774827390548177,,low_vol_transitional,LOW,TRANSITIONAL,0.01652892561983471,0.000774827390548177,1.0349396546964869
2000-09-15,-0.003100190287711537,,low_vol_transitional,LOW,TRANSITIONAL,0.00819672131147541,-0.003100190287711537,1.0317311448306292
2000-09-18,-0.006320658771723518,,low_vol_transitional,LOW,TRANSITIONAL,0.016260162601626018,-0.006320658771723518,1.0252099243199952
2000-09-19,-1.9110905016683332e-07,,low_vol_transitional,LOW,TRANSITIONAL,0.024193548387096774,-1.9110905016683332e-07,1.0252097283931003
2000-09-20,-0.00862084946497611,,low_vol_transitional,LOW,TRANSITIONAL,0.016,-0.00862084946497611,1.0163715496545944
2000-09-21,0.005999234204104758,,low_vol_transitional,LOW,TRANSITIONAL,0.007936507936507936,0.005999234204104758,1.0224690006193613
2000-09-22,0.007728052126211048,,low_vol_transitional,LOW,TRANSITIONAL,0.015748031496062992,0.007728052126211048,1.0303706943535826
2000-09-25,0.003212575179527835,,low_vol_transitional,LOW,TRANSITIONAL,0.0078125,0.003212575179527835,1.0336808376719757
2000-09-26,-0.009261528681753875,,low_vol_transitional,LOW,TRANSITIONAL,0.007751937984496124,-0.009261528681753875,1.0241073729460972
2000-09-27,-0.0020825846226102994,,low_vol_transitional,LOW,TRANSITIONAL,0.015384615384615385,-0.0020825846226102994,1.0219745826792979
2000-09-28,-0.0025045538580100884,,low_vol_transitional,LOW,TRANSITIONAL,0.022900763358778626,-0.0025045538580100884,1.0194149922954603
2000-09-29,0.005418179082456088,,low_vol_transitional,LOW,TRANSITIONAL,0.022727272727272728,0.005418179082456088,1.0249383652830577
2000-10-02,-0.01286895240632488,,low_vol_transitional,LOW,TRANSITIONAL,0.07518796992481203,-0.01286895240632488,1.0117484822408136
2000-10-03,-0.005430962575589405,,low_vol_transitional,LOW,TRANSITIONAL,0.05970149253731343,-0.005430962575589405,1.0062537140978545
2000-10-04,-1.0369474553434345e-05,,low_vol_transitional,LOW,TRANSITIONAL,0.06666666666666667,-1.0369474553434345e-05,1.0062432797755718
2000-10-05,3.724724210566465e-05,,low_vol_transitional,LOW,TRANSITIONAL,0.08823529411764706,3.724724210566465e-05,1.0062807595626309
2000-10-06,-0.000251210475407796,,low_vol_transitional,LOW,TRANSITIONAL,0.13138686131386862,-0.000251210475407796,1.0060279712946274
2000-10-09,0.007112537905715203,,low_vol_transitional,LOW,TRANSITIONAL,0.13768115942028986,0.007112537905715203,1.0131833833746704
2000-10-10,-0.007507811690446058,,low_vol_transitional,LOW,TRANSITIONAL,0.15827338129496402,-0.007507811690446058,1.0055765933244043
2000-10-11,0.004643088347256887,,low_vol_transitional,LOW,TRANSITIONAL,0.16428571428571428,0.004643088347256887,1.010245574287143
2000-10-12,0.007352117962205135,,low_vol_transitional,LOW,TRANSITIONAL,0.11347517730496454,0.007352117962205135,1.0176730189200978
2000-10-13,-0.0048353396849454945,,low_vol_transitional,LOW,TRANSITIONAL,0.14084507042253522,-0.0048353396849454945,1.012752224185415
2000-10-16,0.0015951973569662873,,low_vol_transitional,LOW,TRANSITIONAL,0.14685314685314685,0.0015951973569662873,1.0143677638566972
2000-10-17,0.008779226096541188,,low_vol_transitional,LOW,TRANSITIONAL,0.18055555555555555,0.008779226096541188,1.023273127800638
2000-10-18,0.007881421845401781,,low_vol_transitional,LOW,TRANSITIONAL,0.14482758620689656,0.007881421845401781,1.0313379749838985
2000-10-19,-0.003268781744307748,,low_vol_transitional,LOW,TRANSITIONAL,0.0958904109589041,-0.003268781744307748,1.0279667562390598
2000-10-20,0.0073649838902966475,,low_vol_transitional,LOW,TRANSITIONAL,0.16326530612244897,0.0073649838902966475,1.035537714838521
2000-10-23,-0.0004084449460058253,,low_vol_transitional,LOW,TRANSITIONAL,0.16216216216216217,-0.0004084449460058253,1.0351147546924968
2000-10-24,-0.004085505293833824,,low_vol_transitional,LOW,TRANSITIONAL,0.1610738255033557,-0.004085505293833824,1.030885787882475
2000-10-25,0.011791275275782503,,low_vol_transitional,LOW,TRANSITIONAL,0.23333333333333334,0.011791275275782503,1.0430412459852894
2000-10-26,0.015111520746395553,,low_vol_transitional,LOW,TRANSITIONAL,0.2582781456953642,0.015111520746395553,1.0588031854133424
2000-10-27,-0.006907740941992199,,low_vol_transitional,LOW,TRANSITIONAL,0.2631578947368421,-0.006907740941992199,1.0514892472999509
2000-10-30,0.0022489665016261406,,low_vol_transitional,LOW,TRANSITIONAL,0.2679738562091503,0.0022489665016261406,1.0538540113939485
2000-10-31,-0.007893095827852298,,low_vol_transitional,LOW,TRANSITIONAL,0.2727272727272727,-0.007893095827852298,1.0455358406934496
2000-11-01,0.010291769343141351,,low_vol_transitional,LOW,TRANSITIONAL,0.27741935483870966,0.010291769343141351,1.0562962544058538
2000-11-02,-0.0010944224644840296,,low_vol_transitional,LOW,TRANSITIONAL,0.27564102564102566,-0.0010944224644840296,1.0551402200558817
2000-11-03,-0.0014593714193851125,,low_vol_transitional,LOW,TRANSITIONAL,0.27388535031847133,-0.0014593714193851125,1.0536003785752883
2000-11-06,0.005833071235435333,,low_vol_transitional,LOW,TRANSITIONAL,0.2848101265822785,0.005833071235435333,1.0597461046371996
2000-11-07,0.004037279894200998,,low_vol_transitional,LOW,TRANSITIONAL,0.29559748427672955,0.004037279894200998,1.0640245962784092
2000-11-08,-0.002947134258723855,,low_vol_transitional,LOW,TRANSITIONAL,0.3,-0.002947134258723855,1.0608887729385923
2000-11-09,-0.006965514697786948,,low_vol_transitional,LOW,TRANSITIONAL,0.30434782608695654,-0.006965514697786948,1.0534991365979713
2000-11-10,0.007919766351412545,,low_vol_transitional,LOW,TRANSITIONAL,0.3271604938271605,0.007919766351412545,1.061842603611242
2000-11-13,0.00412827634313422,,medium_vol_transitional,MEDIUM,TRANSITIONAL,0.34355828220858897,0.00412827634313422,1.0662261833118625
2000-11-14,-0.002840255509799348,,medium_vol_transitional,MEDIUM,TRANSITIONAL,0.35365853658536583,-0.002840255509799348,1.0631978285200185
