date,signal_weekly,signal_biweekly,position_weekly,position_biweekly,return_weekly,return_biweekly
2007-02-05,1.0,1.0,0.2890694715694058,-0.1445347357847029,-0.00027399896877855647,0.0001334116209141926
2007-02-06,1.0,1.0,0.2928310394269219,0.2928310394269219,0.007128281293941179,0.007063240662838062
2007-02-07,1.0,-1.0,0.28278609190621085,0.28278609190621085,-0.002327900551228564,-0.002327900551228564
2007-02-08,1.0,-1.0,0.282386261465302,-0.282386261465302,-0.0007808514809218254,0.0006960156533499622
2007-02-09,-1.0,-1.0,0.3216809642035691,-0.3216809642035691,0.010102380085644097,-0.010114168496465577
2007-02-12,-1.0,-1.0,-0.2998577221839028,-0.2998577221839028,0.005817942931850005,0.005907900248505175
2007-02-13,-1.0,-1.0,-0.30321005654959104,-0.30321005654959104,-0.015465878677821362,-0.015465878677821362
2007-02-14,-1.0,-1.0,-0.27028139611178165,-0.27028139611178165,0.0011233879764053168,0.0011233879764053168
2007-02-15,-1.0,-1.0,-0.2725462788406512,-0.2725462788406512,-0.005951131846834013,-0.005951131846834013
2007-02-16,0.0,-1.0,-0.26913657635190785,-0.26913657635190785,0.0018397386393405818,0.0018397386393405818
2007-02-19,0.0,0.0,0.0,-0.27403701787349727,-4.0370486452786176e-05,0.00023509713503984316
2007-02-20,0.0,0.0,0.0,0.0,-0.0,-4.110555268102459e-05
2007-02-21,0.0,1.0,0.0,0.0,0.0,0.0
2007-02-22,0.0,1.0,0.0,0.2706629994701445,0.0,0.01608698860140933
2007-02-23,0.0,1.0,0.0,0.23777676789699176,0.0,0.00662258577926331
2007-02-26,0.0,0.0,0.0,0.23681469062515587,-0.0,-0.0006010061970970285
2007-02-27,0.0,0.0,0.0,0.0,-0.0,-3.5522203593773374e-05
2007-02-28,0.0,0.5,0.0,0.0,-0.0,-0.0
2007-03-01,0.0,0.5,0.0,0.11974655202016751,0.0,0.0018732969435337958
2007-03-02,0.0,0.5,0.0,0.11986438810599769,-0.0,-0.0017656142268923877
2007-03-05,0.0,0.0,0.0,0.12163807963150974,-0.0,-0.002627001992615247
2007-03-06,0.0,0.0,0.0,0.0,0.0,-1.824571194472646e-05
2007-03-07,0.0,-1.0,0.0,0.0,0.0,0.0
2007-03-08,0.0,-1.0,0.0,-0.2598740296871939,0.0,-0.0057528237767284895
2007-03-09,1.0,-1.0,0.0,-0.25962879364020697,-0.0,0.005999353665243142
2007-03-12,1.0,1.0,0.2512254276968475,-0.2512254276968475,0.005495013206901647,-0.005533957525947678
2007-03-13,1.0,1.0,0.2552024251115736,0.2552024251115736,-0.0018336546709243776,-0.0019090222992334319
2007-03-14,1.0,0.0,0.2604961045004107,0.2604961045004107,-7.940519083255686e-07,-7.940519083255686e-07
2007-03-15,1.0,0.0,0.287162575525658,0.0,0.01476963735542506,-3.9074415675061604e-05
2007-03-16,0.0,0.0,0.26085782235886007,0.0,0.002788110489642722,0.0
2007-03-19,0.0,0.0,0.0,0.0,-3.912867335382901e-05,0.0
2007-03-20,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-21,0.0,0.0,0.0,0.0,-0.0,-0.0
2007-03-22,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-23,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-26,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-27,0.0,0.0,0.0,0.0,-0.0,-0.0
2007-03-28,0.0,1.0,0.0,0.0,-0.0,-0.0
2007-03-29,0.0,1.0,0.0,0.30582591983785345,0.0,0.004316507851453174
2007-03-30,0.0,1.0,0.0,0.33541089459664597,0.0,0.005209203102438728
2007-04-02,0.0,0.0,0.0,0.33552934705413995,0.0,0.005380190421046189
2007-04-03,0.0,0.0,0.0,0.0,0.0,-5.032940205812099e-05
2007-04-04,0.0,-1.0,0.0,0.0,0.0,0.0
2007-04-05,0.0,-1.0,0.0,-0.34013265015109295,-0.0,0.003616178486855685
2007-04-06,0.0,-1.0,0.0,-0.33717889330499795,0.0,-4.430635269142502e-07
2007-04-09,0.0,0.0,0.0,-0.3402094554299528,0.0,-4.5458431874322576e-07
2007-04-10,0.0,0.0,0.0,0.0,0.0,-5.1031418314492915e-05
2007-04-11,0.0,-1.0,0.0,0.0,0.0,0.0
2007-04-12,0.0,-1.0,0.0,-0.3304118532051892,-0.0,0.005858185278050702
2007-04-13,0.0,-1.0,0.0,-0.31547524311636255,0.0,-0.000617601823989946
2007-04-16,0.0,0.0,0.0,-0.35667965138279734,0.0,-0.0011634799843509062
2007-04-17,0.0,0.0,0.0,0.0,0.0,-5.3501947707419595e-05
2007-04-18,0.0,-1.0,0.0,0.0,-0.0,-0.0
2007-04-19,0.0,-1.0,0.0,-0.32448421607491384,-0.0,0.006453202705345317
2007-04-20,-0.5,-1.0,0.0,-0.3118325691650698,0.0,-0.005182502729970556
2007-04-23,-0.5,-0.5,-0.1559456211262954,-0.3118912422525908,-0.0011015828126153746,-0.0021563907398559883
2007-04-24,-0.5,-0.5,-0.1566060234816893,-0.1566060234816893,0.0037146505603109733,0.0036914568378486473
2007-04-25,-0.5,1.0,-0.14909288363354134,-0.14909288363354134,-0.0007637504166730989,-0.0007637504166730989
2007-04-26,-0.5,1.0,-0.15854579806463026,0.3170915961292605,0.00405299750952627,-0.008178758565346288
2007-04-27,-0.5,1.0,-0.14953255091624093,0.29906510183248186,-0.0016803961676176017,0.0033553843869461694
2007-04-30,-0.5,-0.5,-0.14983694358611555,0.2996738871722311,-0.0003095861492010461,0.0006189896628001673
2007-05-01,-0.5,-0.5,-0.1503847088984575,-0.1503847088984575,-0.0044374096145773775,-0.0045048362391911295
2007-05-02,-0.5,-1.0,-0.14674569396473797,-0.14674569396473797,0.0006422700787694406,0.0006422700787694406
2007-05-03,-0.5,-1.0,-0.15485988948791216,-0.3097197789758243,-0.004381289427855228,-0.008784590709805166
2007-05-04,0.0,-1.0,-0.15374731926409052,-0.30749463852818104,-0.0026315390978774245,-0.005263078195754849
2007-05-07,0.0,0.0,0.0,-0.30992404187002476,-2.3062097889613577e-05,-3.6441050127655746e-07
2007-05-08,0.0,0.0,0.0,0.0,-0.0,-4.648860628050371e-05
2007-05-09,0.0,1.0,0.0,0.0,-0.0,-0.0
2007-05-10,0.0,1.0,0.0,0.3408272002587467,-0.0,-0.00682532930257289
2007-05-11,-1.0,1.0,0.0,0.33396199171902025,0.0,0.00021060646188699595
2007-05-14,-1.0,-1.0,-0.34262545105217984,0.34262545105217984,0.010537663820940272,-0.010590357157498072
2007-05-15,-1.0,-1.0,-0.319937598888473,-0.319937598888473,-0.004561395372157781,-0.004657376651824323
2007-05-16,-1.0,-1.0,-0.3160883240524336,-0.3160883240524336,0.0061093773262829885,0.0061093773262829885
2007-05-17,-1.0,-1.0,-0.34984650864535927,-0.34984650864535927,0.016498864866750486,0.016498864866750486
2007-05-18,-0.5,-1.0,-0.3078135345867436,-0.3078135345867436,-0.0008977798083790458,-0.0008977798083790458
2007-05-21,-0.5,-1.0,-0.15594226453064036,-0.3118845290612807,-0.0028748600610495677,-0.005704769390253484
2007-05-22,-0.5,-1.0,-0.15528342448329935,-0.3105668489665987,0.003019592345579008,0.006039184691158016
2007-05-23,-0.5,0.5,-0.15408851003065532,-0.30817702006131065,0.0012731041400307456,0.0025462082800614913
2007-05-24,-0.5,0.5,-0.15759524632991864,0.15759524632991864,0.004398396988071099,-0.004468788838474673
2007-05-25,-1.0,0.5,-0.15329242576473887,0.15329242576473887,-0.004380429016363015,0.004379138170193461
2007-05-28,-1.0,-1.0,-0.29629331284708693,0.14814665642354347,-2.145013306235221e-05,-7.718654011793099e-07
2007-05-29,-1.0,-1.0,-0.2995113157449796,-0.2995113157449796,-0.0027044043009102174,-0.002771070296300812
2007-05-30,-1.0,0.0,-0.2974959690912215,-0.2974959690912215,0.0024157007504977557,0.0024157007504977557
2007-05-31,-1.0,0.0,-0.3174570264841789,0.0,-0.007668484390117,-4.4624395363683224e-05
2007-06-01,0.0,0.0,-0.30256585119113144,0.0,-0.002872099473499843,0.0
2007-06-04,0.0,0.0,0.0,0.0,-4.538487767866971e-05,0.0
2007-06-05,0.0,0.0,0.0,0.0,-0.0,-0.0
2007-06-06,0.0,1.0,0.0,0.0,-0.0,-0.0
2007-06-07,0.0,1.0,0.0,0.31325387828257945,0.0,0.0003751869563743217
2007-06-08,1.0,1.0,0.0,0.3146885550234628,-0.0,-0.012282810215885854
2007-06-11,1.0,1.0,0.2971772220751329,0.2971772220751329,0.009112144545054138,0.00915409442842316
2007-06-12,1.0,1.0,0.2794131950944178,0.2794131950944178,-0.007025958230741037,-0.007025958230741037
2007-06-13,1.0,0.0,0.2834752485540411,0.2834752485540411,0.004740440145149675,0.004740440145149675
2007-06-14,1.0,0.0,0.282186380158705,0.0,0.00622763493643727,-4.252128728310616e-05
2007-06-15,0.5,0.0,0.27863991109269576,0.0,0.001643802268921054,0.0
2007-06-18,0.5,0.5,0.1577352439168265,0.0,0.0008231189341467067,0.0
2007-06-19,0.5,0.5,0.1576265434955007,0.1576265434955007,-0.0024041346740264103,-0.0024277623504875365
2007-06-20,0.5,1.0,0.15789318976368194,0.15789318976368194,0.0019988771529299443,0.0019988771529299443
2007-06-21,0.5,1.0,0.16082380604551644,0.3216476120910329,-0.0016901696998496175,-0.003404023378163787
2007-06-22,0.0,1.0,0.16030061659573944,0.3206012331914789,-0.00010780738741998842,-0.00021561477483997683
2007-06-25,0.0,0.0,0.0,0.341316603752746,-2.4045092489360915e-05,0.001833162250583897
2007-06-26,0.0,0.0,0.0,0.0,-0.0,-5.119749056291189e-05
2007-06-27,0.0,1.0,0.0,0.0,0.0,0.0
2007-06-28,0.0,1.0,0.0,0.35321488070634116,0.0,0.008142369816847139
2007-06-29,0.0,1.0,0.0,0.34328527128850633,0.0,0.0008634383074908784
2007-07-02,0.0,0.0,0.0,0.3567370994739251,0.0,0.008019848219233492
2007-07-03,0.0,0.0,0.0,0.0,-0.0,-5.3510564921088764e-05
2007-07-04,0.0,0.5,0.0,0.0,0.0,0.0
2007-07-05,0.0,0.5,0.0,0.1803159218550804,0.0,0.000779477501808366
2007-07-06,0.5,0.5,0.0,0.18541663400235328,0.0,-7.651068220909301e-07
2007-07-09,0.5,1.0,0.18532235565961894,0.18532235565961894,0.0030373296664666393,0.003065113878064172
2007-07-10,0.5,1.0,0.2208828917489422,0.4417657834978844,-0.002216927489664395,-0.004461653332677733
2007-07-11,0.5,1.0,0.23526889221195013,0.47053778442390026,0.0008901387834145657,0.0017802775668291314
2007-07-12,0.5,1.0,0.26991181908326495,0.5398236381665299,-0.003914498604594346,-0.007828997209188691
2007-07-13,0.0,1.0,0.2609823458881734,0.5219646917763467,0.001833041284944006,0.003666082569888012
2007-07-16,0.0,0.0,0.0,0.556001156110145,-3.9147351883226004e-05,-0.006355372481060328
2007-07-17,0.0,0.0,0.0,0.0,-0.0,-8.340017341652174e-05
2007-07-18,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-19,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-20,-0.5,0.0,0.0,0.0,0.0,0.0
2007-07-23,-0.5,-0.5,-0.27416667086673874,0.0,0.0028323851132630437,-0.0
2007-07-24,-0.5,-0.5,-0.26495370708152,-0.26495370708152,0.002144660542696871,0.002106299431202426
2007-07-25,-0.5,0.5,-0.25914930521520924,-0.25914930521520924,0.0059244023986607655,0.0059244023986607655
2007-07-26,-0.5,0.5,-0.24581103998214007,0.24581103998214007,0.0004088431172178431,-0.0004865879087824059
2007-07-27,0.0,0.5,-0.24517925485034664,0.24517925485034664,0.0004735290342592411,-0.0004737185697987791
2007-07-30,0.0,-0.5,0.0,0.26315930344500793,-3.677688822755199e-05,0.0028835663208173438
2007-07-31,0.0,-0.5,0.0,-0.2592356918218559,0.0,-0.005868562959414437
2007-08-01,0.0,-1.0,0.0,-0.25950998320085833,-0.0,0.00485969636941785
2007-08-02,0.0,-1.0,0.0,-0.487116637417199,0.0,-0.0009637529016004303
2007-08-03,0.5,-1.0,0.0,-0.49840197908361217,-0.0,0.012972580939974249
2007-08-06,0.5,1.0,0.2275630552614981,-0.4551261105229962,0.000559250301193156,-0.0011932608992488538
2007-08-07,0.5,1.0,0.22720538977731095,0.4544107795546219,0.0016249523888967712,0.0031135815439271557
2007-08-08,0.5,-0.5,0.23479333632482527,0.46958667264965054,-0.005003191193092022,-0.010006382386184044
2007-08-09,0.5,-0.5,0.22511822542643847,-0.22511822542643847,-0.0032683384430078843,0.003162681441661713
2007-08-10,-0.5,-0.5,0.22203569916962085,-0.22203569916962085,-0.0005949354690847706,0.0005940107112077254
2007-08-13,-0.5,-0.5,-0.22608872226663607,-0.22608872226663607,-0.003253704010597576,-0.0031870933008466894
2007-08-14,-0.5,-0.5,-0.22106140665931484,-0.22106140665931484,0.004095684940687238,0.004095684940687238
2007-08-15,-0.5,0.5,-0.21623106680016696,-0.21623106680016696,0.0030612123356047382,0.0030612123356047382
2007-08-16,-0.5,0.5,-0.2128635014563564,0.2128635014563564,0.01659760646986645,-0.016662475789906497
2007-08-17,-1.0,0.5,-0.1439483709480315,0.1439483709480315,-0.005776815037524098,0.005756140498371601
2007-08-20,-1.0,-1.0,-0.26728015324601656,0.13364007662300828,-0.00039978386612643974,0.0001890958052421175
2007-08-21,-1.0,-1.0,-0.2735944298572344,-0.2735944298572344,0.001752863306311096,0.0016927252718307421
2007-08-22,-1.0,0.0,-0.2737996251008124,-0.2737996251008124,-0.006869555423392915,-0.006869555423392915
2007-08-23,-1.0,0.0,-0.2624428286393793,0.0,-0.003708937882067426,-4.1069943765121855e-05
2007-08-24,0.5,0.0,-0.2628084172148203,0.0,-0.0023196988462505386,0.0
2007-08-27,0.5,0.5,0.1306445790712639,0.0,-5.9017949442912624e-05,0.0
2007-08-28,0.5,0.5,0.13061107844941203,0.13061107844941203,-0.0007142146133333916,-0.0007338012500075256
2007-08-29,0.5,1.0,0.13165799976038037,0.13165799976038037,0.0017190883194990374,0.0017190883194990374
2007-08-30,0.5,1.0,0.13397618038284864,0.2679523607656973,0.0005450098592683055,0.0010702710185725541
2007-08-31,0.0,1.0,0.13514709030646765,0.2702941806129353,0.001095611582212535,0.00219122316442507
2007-09-03,0.0,0.0,0.0,0.2691502313277551,-2.0272063545970147e-05,-0.002525709956058041
2007-09-04,0.0,0.0,0.0,0.0,-0.0,-4.037253469916326e-05
2007-09-05,0.0,0.5,0.0,0.0,-0.0,-0.0
2007-09-06,0.0,0.5,0.0,0.13614141205305103,0.0,0.0026415617054304638
2007-09-07,0.0,0.5,0.0,0.13530558237109647,-0.0,-0.0023448043018418426
2007-09-10,0.0,0.0,0.0,0.13480452671663937,-0.0,-0.0002537673742364593
2007-09-11,0.0,0.0,0.0,0.0,0.0,-2.0220679007495903e-05
2007-09-12,0.0,-1.0,0.0,0.0,-0.0,-0.0
2007-09-13,0.0,-1.0,0.0,-0.25280699807719337,0.0,-0.004058301881666957
2007-09-14,0.0,-1.0,0.0,-0.2529159656137704,0.0,-0.00040264192053047397
2007-09-17,0.0,0.0,0.0,-0.3716052542261069,-0.0,0.0024431585552254264
2007-09-18,0.0,0.0,0.0,0.0,0.0,-5.574078813391603e-05
2007-09-19,0.0,-1.0,0.0,0.0,0.0,0.0
2007-09-20,0.0,-1.0,0.0,-0.3721658110223255,0.0,-0.00029182094712721626
2007-09-21,0.0,-1.0,0.0,-0.3846002316151116,-0.0,0.0002418612194301734
2007-09-24,0.0,0.0,0.0,-0.3870253001568388,0.0,-0.00760834366190589
2007-09-25,0.0,0.0,0.0,0.0,-0.0,-5.8053795023525814e-05
2007-09-26,0.0,1.0,0.0,0.0,-0.0,-0.0
2007-09-27,0.0,1.0,0.0,0.3756738745194666,0.0,0.0037287761180106955
2007-09-28,0.0,1.0,0.0,0.37714347655833647,0.0,-2.204403058304799e-07
2007-10-01,0.0,0.0,0.0,0.37658570299110866,0.0,0.004225940432368886
2007-10-02,0.0,0.0,0.0,0.0,0.0,-5.648785544866629e-05
2007-10-03,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,0.0,0.0,0.0,0.0,-0.0,-0.0
2007-10-05,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-08,0.0,0.0,0.0,0.0,-0.0,-0.0
2007-10-09,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-10,0.0,-1.0,0.0,0.0,0.0,0.0
2007-10-11,0.0,-1.0,0.0,-0.4389554830970774,-0.0,0.00530036062737746
2007-10-12,0.0,-1.0,0.0,-0.43183265341780486,-0.0,0.0008006011054078722
2007-10-15,0.0,0.0,0.0,-0.4378657122245585,0.0,-0.004615732676004828
2007-10-16,0.0,0.0,0.0,0.0,-0.0,-6.567985683368376e-05
2007-10-17,0.0,1.0,0.0,0.0,-0.0,-0.0
2007-10-18,0.0,1.0,0.0,0.42255919628589605,-0.0,-0.005633844094134557
2007-10-19,-0.5,1.0,0.0,0.4996737165360714,0.0,0.0006241500185732434
2007-10-22,-0.5,-0.5,-0.24978605273840823,0.49957210547681646,0.0034538238076197176,-0.0069825986727198456
2007-10-23,-0.5,-0.5,-0.24281255914482158,-0.24281255914482158,-0.001096205762449956,-0.0012065174381041639
2007-10-24,-0.5,-0.5,-0.2585673482151145,-0.2585673482151145,0.003480583742843688,0.003480583742843688
2007-10-25,-0.5,-0.5,-0.25328412657436505,-0.25328412657436505,-0.00247105379573992,-0.00247105379573992
2007-10-26,-0.5,-0.5,-0.24953178781788093,-0.24953178781788093,-0.003374785351892355,-0.003374785351892355
2007-10-29,-0.5,-0.5,-0.2461727516824971,-0.2461727516824971,0.0007814934497972782,0.0007814934497972782
2007-10-30,-0.5,-0.5,-0.2460075598926635,-0.2460075598926635,0.0026654491015217006,0.0026654491015217006
2007-10-31,-0.5,1.0,-0.24885377656492697,-0.24885377656492697,0.0011219805648925126,0.0011219805648925126
2007-11-01,-0.5,1.0,-0.25146785162032914,0.5029357032406583,0.0071611518831070494,-0.014435856410701556
2007-11-02,0.0,1.0,-0.24430900713330184,0.4886180142666037,0.0022776244410592714,-0.004559544188810759
2007-11-05,0.0,0.0,0.0,0.4910555103924692,-3.6646351069995274e-05,-0.0019817597483965744
2007-11-06,0.0,0.0,0.0,0.0,0.0,-7.365832655887038e-05
2007-11-07,0.0,-1.0,0.0,0.0,-0.0,-0.0
2007-11-08,0.0,-1.0,0.0,-0.5308247964391132,-0.0,0.008265537126808659
2007-11-09,0.5,-1.0,0.0,-0.5612483144351612,-0.0,0.013247132785353026
2007-11-12,0.5,1.0,0.26692394011939874,-0.5338478802387975,-0.002887733542505084,0.005691279837844893
2007-11-13,0.5,1.0,0.26733666023816566,0.5346733204763313,-0.0011532035050192463,-0.0024665613741101317
2007-11-14,0.5,-1.0,0.28362549140486704,0.5672509828097341,0.008393690355902279,0.016787380711804557
2007-11-15,0.5,-1.0,0.2299954644282014,-0.4599909288564028,-0.00649178761064797,0.012813399926453022
2007-11-16,0.0,-1.0,0.21685441284309065,-0.4337088256861813,0.003471955790679468,-0.0069517962123100034
2007-11-19,0.0,0.0,0.0,-0.41349443855262363,-3.2528161926463595e-05,0.014387044183605075
2007-11-20,0.0,0.0,0.0,0.0,0.0,-6.202416578289354e-05
2007-11-21,0.0,0.0,0.0,0.0,-0.0,-0.0
2007-11-22,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-23,-0.5,0.0,0.0,0.0,0.0,0.0
2007-11-26,-0.5,-1.0,-0.16605097955598808,0.0,-0.0010147793581464597,0.0
2007-11-27,-0.5,-1.0,-0.1690398267113013,-0.3380796534226026,0.003630777580058353,0.0072117398662499095
2007-11-28,-0.5,0.5,-0.16695090676347604,-0.3339018135269521,-0.0027807220804573368,-0.0055614441609146735
2007-11-29,-0.5,0.5,-0.16071439268114407,0.16071439268114407,-0.003949986079106194,0.003874858171062629
2007-11-30,0.0,0.5,-0.15177372177876,0.15177372177876,-0.0026485571781718737,0.002645874976901159
2007-12-03,0.0,0.0,0.0,0.15285065804146342,-2.2766058266813997e-05,-0.004367323198766933
2007-12-04,0.0,0.0,0.0,0.0,-0.0,-2.2927598706219512e-05
2007-12-05,0.0,0.5,0.0,0.0,0.0,0.0
2007-12-06,0.0,0.5,0.0,0.148406810382379,0.0,0.0006427433565563802
2007-12-07,-1.0,0.5,0.0,0.15035543797059814,0.0,0.004135879605424693
2007-12-10,-1.0,-1.0,-0.28866190951247206,0.14433095475623603,0.0035075346221925523,-0.0017763206267918659
2007-12-11,-1.0,-1.0,-0.29448861569811147,-0.29448861569811147,0.0002148685696751654,0.0001499196400348592
2007-12-12,-1.0,0.0,-0.29601853791971383,-0.29601853791971383,0.004340218281750537,0.004340218281750537
2007-12-13,-1.0,0.0,-0.2931761952694261,0.0,0.009161329750772024,-4.440278068795707e-05
2007-12-14,-1.0,0.0,-0.2967856513240718,0.0,-0.0015961631997204095,0.0
2007-12-17,-1.0,-1.0,-0.3061679719618927,0.0,0.0076703340425461,-0.0
2007-12-18,-1.0,-1.0,-0.30464551150813196,-0.30464551150813196,4.751422793994897e-05,2.0457702817932972e-06
2007-12-19,-1.0,-0.5,-0.32331185228936593,-0.32331185228936593,-0.006590659010304909,-0.006590659010304909
2007-12-20,-1.0,-0.5,-0.31296911359649066,-0.15648455679824533,-0.0009630540639421704,-0.0005057754208927877
2007-12-21,-1.0,-0.5,-0.3498582157545367,-0.17492910787726834,-0.014203454831625707,-0.007101727415812853
2007-12-24,-1.0,-1.0,-0.31491008072097454,-0.15745504036048727,-5.242220255034321e-06,-2.6211101275171604e-06
2007-12-25,-1.0,-1.0,-0.32373040788108876,-0.32373040788108876,-1.3230490740171323e-06,-2.494130512809022e-05
2007-12-26,-1.0,0.0,-0.3243291342152876,-0.3243291342152876,-8.980895012982437e-08,-8.980895012982437e-08
2007-12-27,-1.0,0.0,-0.33575374006012476,0.0,-0.004201723684270458,-4.8649370132293136e-05
2007-12-28,1.0,0.0,-0.33838604917922604,0.0,0.002458806092434654,-0.0
2007-12-31,1.0,1.0,0.3517071063757833,0.0,-0.008085154015536255,-0.0
2008-01-01,1.0,1.0,0.34850493668221494,0.34850493668221494,-4.803254540352519e-07,-5.227574050233223e-05
2008-01-02,1.0,-0.5,0.3699255028304832,0.3699255028304832,0.004430350993944968,0.004430350993944968
2008-01-03,1.0,-0.5,0.37282023518195884,-0.18641011759097942,0.011865790892163764,-0.0060165628940714614
2008-01-04,0.5,-0.5,0.3457496667304678,-0.1728748333652339,-0.0029803848325888425,0.0014861318310266975
2008-01-07,0.5,0.5,0.1715846758448835,-0.1715846758448835,-2.6124748632837646e-05,-1.9352362805256232e-07
2008-01-08,0.5,0.5,0.1814495493780157,0.1814495493780157,0.008401393756808689,0.008349918354055224
2008-01-09,0.5,-1.0,0.159090696376426,0.159090696376426,-0.00022339628490241747,-0.00022339628490241747
2008-01-10,0.5,-1.0,0.1590382302452416,-0.3180764604904832,-0.0006608315412987916,0.0012500722692281915
2008-01-11,-0.5,-1.0,0.16178379080321245,-0.3235675816064249,0.002474722656646938,-0.004951092649628658
2008-01-14,-0.5,-0.5,-0.17582652184231629,-0.35165304368463257,-0.002459224037887473,-0.004821377801293019
2008-01-15,-0.5,-0.5,-0.17498457076407084,-0.17498457076407084,0.005675048975362183,0.005648674997085835
2008-01-16,-0.5,1.0,-0.1684783208840321,-0.1684783208840321,0.0037639027414907746,0.0037639027414907746
2008-01-17,-0.5,1.0,-0.16034311099604984,0.3206862219920997,0.00020493514694030313,-0.0004856855382784207
2008-01-18,-1.0,1.0,-0.16285502891660567,0.32571005783321133,-0.003494620005752856,0.006987732860753378
2008-01-21,-1.0,-1.0,-0.3193012744947534,0.3193012744947534,0.012093973952125357,-0.012118402206462849
2008-01-22,-1.0,-1.0,-0.3152987193544927,-0.3152987193544927,-0.006884851897561254,-0.006979441513367601
2008-01-23,-1.0,-0.5,-0.30726521810174734,-0.30726521810174734,0.006564291088097299,0.006564291088097299
2008-01-24,-1.0,-0.5,-0.29835301975467515,-0.14917650987733758,-0.006515594902998225,-0.003280842342856744
2008-01-25,0.0,-0.5,-0.2915344744373979,-0.14576723721869894,-1.0227817975915904e-06,-5.113908987957952e-07
2008-01-28,0.0,0.0,0.0,-0.14670929108082026,-4.373017116560968e-05,-0.0008360916846081947
2008-01-29,0.0,0.0,0.0,0.0,0.0,-2.2006393662123037e-05
2008-01-30,0.0,-1.0,0.0,0.0,-0.0,-0.0
2008-01-31,0.0,-1.0,0.0,-0.28404928087493997,0.0,-0.007580227974008143
2008-02-01,0.5,-1.0,0.0,-0.27781690964855227,-0.0,0.004534851424292398
2008-02-04,0.5,0.5,0.1420185846963592,-0.2840371693927184,0.0005679859454754577,-0.0011795105053214482
2008-02-05,0.5,0.5,0.14285704230969568,0.14285704230969568,-0.0025581719807990875,-0.002622080343912449
2008-02-06,0.5,0.0,0.14001975053812143,0.14001975053812143,0.003927197142226465,0.003927197142226465
2008-02-07,0.5,0.0,0.15007158824824512,0.0,0.004297951096394176,-2.1002962580718214e-05
2008-02-08,0.5,0.0,0.14426096317732887,0.0,0.003060369004166757,0.0
2008-02-11,0.5,0.5,0.14214531077102988,0.0,0.001199610600206195,0.0
2008-02-12,0.5,0.5,0.14299973119279513,0.14299973119279513,0.002265031777273362,0.0022437099806577074
2008-02-13,0.5,0.0,0.14263680644443427,0.14263680644443427,-0.0019529924579818952,-0.0019529924579818952
2008-02-14,0.5,0.0,0.15059948737058365,0.0,-0.0019369204608867866,-2.139552096666514e-05
2008-02-15,-0.5,0.0,0.1543282059528032,0.0,0.0010041816163845743,0.0
2008-02-18,-0.5,-0.5,-0.15464637181525523,0.0,-0.004927809928311043,0.0
2008-02-19,-0.5,-0.5,-0.15078667244997948,-0.15078667244997948,-0.004085093784249615,-0.00410713283021232
2008-02-20,-0.5,-0.5,-0.16709270827445766,-0.16709270827445766,0.0008136356979203799,0.0008136356979203799
2008-02-21,-0.5,-0.5,-0.16743209202199652,-0.16743209202199652,-0.005649600024868767,-0.005649600024868767
2008-02-22,0.5,-0.5,-0.1706860416025359,-0.1706860416025359,0.0019241616348318756,0.0019241616348318756
2008-02-25,0.5,0.5,0.16757257867224157,-0.16757257867224157,-0.0026659170916476316,0.0026147112791668706
2008-02-26,0.5,0.5,0.1620209528382048,0.1620209528382048,0.0014810662150108974,0.0014324599291594359
2008-02-27,0.5,-0.5,0.1620405208490975,0.1620405208490975,0.003133106833481818,0.003133106833481818
2008-02-28,0.5,-0.5,0.16765078531904395,-0.16765078531904395,0.0014898293434271075,-0.0015401245790228207
2008-02-29,0.5,-0.5,0.17610087792937074,-0.17610087792937074,-0.0016567399268586007,0.0016542048990755027
2008-03-03,0.5,1.0,0.17711135113256493,-0.17711135113256493,0.0030462477071003928,-0.0030465508490613506
2008-03-04,0.5,1.0,0.1841366566109407,0.3682733132218814,-0.0035442081212800837,-0.007168116350569821
2008-03-05,0.5,1.0,0.17382222491258273,0.34764444982516546,0.005578952327087972,0.011157904654175944
2008-03-06,0.5,1.0,0.17553304508519008,0.35106609017038015,-0.0025280942538610076,-0.005056188507722015
2008-03-07,0.0,1.0,0.17356707812044386,0.3471341562408877,-0.00020317868010659584,-0.00040635736021319167
2008-03-10,0.0,0.0,0.0,0.3585286963557657,-2.6035061718066578e-05,-0.009861772802270012
2008-03-11,0.0,0.0,0.0,0.0,-0.0,-5.3779304453364844e-05
2008-03-12,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-13,0.0,0.0,0.0,0.0,-0.0,-0.0
2008-03-14,0.0,0.0,0.0,0.0,-0.0,-0.0
2008-03-17,0.0,0.0,0.0,0.0,-0.0,-0.0
2008-03-18,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-19,0.0,-1.0,0.0,0.0,-0.0,-0.0
