dt,ret,pos,pos_lag,turnover,cost,pnl_gross,pnl_net
2000-03-06,0.003975014196479165,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-07,-0.01074660633484159,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-03-08,-0.012006861063464824,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-03-09,0.01504629629629628,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-10,0.0011402508551880963,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-13,-0.009965831435079675,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-03-14,0.018694276675294885,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-15,0.0028232636928289256,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-16,0.008445945945946054,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-17,0.006141820212171911,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-20,-0.010543840177580477,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-03-21,0.012338754907459393,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-22,-0.006094182825484795,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-03-23,-0.0005574136008918984,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-03-24,-0.007250418293363037,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-03-27,-0.009550561797752821,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-03-28,0.0028360748723765816,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-29,0.0033936651583710287,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-30,0.0033821871476888976,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-31,-0.008988764044943864,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-03,-0.005668934240362855,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-05,-0.003990877993158448,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-06,-0.031482541499713745,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-07,-0.0038416075650118398,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-10,0.015129041827350864,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-11,0.008182349503214503,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-12,-0.0028985507246376274,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-13,-0.01104651162790693,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-14,-0.018812463256907663,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-17,-0.009586578789694378,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-04-18,0.018753781004234638,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-19,0.014251781472684133,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-20,-0.005854800936768156,0.5622745191744869,0.0,0.5622745191744869,8.434117787617304e-05,-0.0,-8.434117787617304e-05
2000-04-21,0.0035335689045936647,0.5622745191744869,0.5622745191744869,0.0,0.0,0.0019868357568003214,0.0019868357568003214
2000-04-24,0.0,0.5612382703483728,0.5622745191744869,0.0010362488261140834,1.5543732391711253e-07,0.0,-1.5543732391711253e-07
2000-04-25,0.015258215962441257,0.0,0.5612382703483728,0.5612382703483728,8.418574055225593e-05,0.008563494735362463,0.008479308994810208
2000-04-26,0.005780346820809301,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-27,-0.0060344827586207295,-0.5372069234551876,0.0,0.5372069234551876,8.058103851827815e-05,-0.0,-8.058103851827815e-05
2000-04-28,0.013009540329575131,-0.5372069234551876,-0.5372069234551876,0.0,0.0,-0.006988815136017243,-0.006988815136017243
2000-05-01,0.0,-0.5272068090888787,-0.5372069234551876,0.010000114366308877,1.5000171549463317e-06,-0.0,-1.5000171549463317e-06
2000-05-02,0.021404109589041154,-0.5272068090888787,-0.5272068090888787,0.0,0.0,-0.011284392317827059,-0.011284392317827059
2000-05-03,-0.009779267951941839,-0.48695454321216114,-0.5272068090888787,0.0402522658767176,6.03783988150764e-06,0.005155696652168391,0.005149658812286883
2000-05-04,0.0028216704288939187,-0.48695454321216114,-0.48695454321216114,0.0,0.0,-0.001374025234797301,-0.001374025234797301
2000-05-05,0.019133370849746756,-0.48695454321216114,-0.48695454321216114,0.0,0.0,-0.009317081862247311,-0.009317081862247311
2000-05-08,-0.008834897846493606,-0.5500954339557848,-0.48695454321216114,0.06314089074362361,9.471133611543543e-06,0.0043021936451653996,0.004292722511553856
2000-05-09,0.003342618384401197,0.0,-0.5500954339557848,0.5500954339557848,8.251431509336771e-05,-0.0018387591107157605,-0.0019212734258091282
2000-05-10,-0.003331482509716821,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-05-11,0.0016713091922004875,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-12,0.016685205784204626,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-16,0.010940919037199182,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-17,-0.008116883116883078,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-05-18,0.0010911074740862503,-0.6683667604521059,0.0,0.6683667604521059,0.00010025501406781589,0.0,-0.00010025501406781589
2000-05-19,-0.004904632152588517,-0.6683667604521059,-0.6683667604521059,0.0,0.0,0.0032780931030348256,0.0032780931030348256
2000-05-22,-0.003285870755750264,-0.6823037867635037,-0.6683667604521059,0.013937026311397815,2.0905539467096725e-06,0.0021961667922851167,0.002194076238338407
2000-05-23,-0.001098901098901095,0.0,-0.6823037867635037,0.6823037867635037,0.00010234556801452556,0.0007497843810587926,0.000647438813044267
2000-05-24,0.005500550055005604,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-25,-0.009299781181619227,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-05-26,0.005521811154058476,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-29,0.0016474464579900872,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-30,-0.03289473684210531,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-05-31,0.00340136054421758,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-01,0.00395480225988698,0.6002285027958525,0.0,0.6002285027958525,9.003427541937788e-05,0.0,-9.003427541937788e-05
2000-06-02,-0.017445132245357375,0.6002285027958525,0.6002285027958525,0.0,0.0,-0.010471065608706505,-0.010471065608706505
2000-06-05,0.004581901489117968,0.6235142394382097,0.6002285027958525,0.023285736642357224,3.492860496353584e-06,0.0027501878707713646,0.002746695010275011
2000-06-06,0.003420752565564511,0.6235142394382097,0.6235142394382097,0.0,0.0,0.002132887934224261,0.002132887934224261
2000-06-07,-0.025568181818181768,0.55997641520645,0.6235142394382097,0.06353782423175969,9.530673634763954e-06,-0.015942125440181466,-0.01595165611381623
2000-06-08,0.014577259475218707,0.0,0.55997641520645,0.55997641520645,8.399646228096751e-05,0.008162921504467228,0.00807892504218626
2000-06-09,0.004885057471264442,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-12,-0.00972261938804686,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-06-13,0.01472711521801906,0.5585754914655537,0.0,0.5585754914655537,8.378632371983307e-05,0.0,-8.378632371983307e-05
2000-06-14,0.00626067159931698,0.540454454530806,0.5585754914655537,0.01812103693474776,2.718155540212164e-06,0.0034970577154929167,0.0034943395599527044
2000-06-15,0.0005656108597285048,0.0,0.540454454530806,0.540454454530806,8.106816817962091e-05,0.00030568690867126925,0.00022461874049164836
2000-06-16,0.018089315997738886,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-19,0.002220988339811214,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-20,-0.009418282548476431,-0.5121776528348138,0.0,0.5121776528348138,7.682664792522207e-05,-0.0,-7.682664792522207e-05
2000-06-21,0.006431767337807592,-0.5028229806549098,-0.5121776528348138,0.009354672179903933,1.4032008269855902e-06,-0.0032942074986579114,-0.003295610699484897
2000-06-22,0.0008335648791331085,0.0,-0.5028229806549098,0.5028229806549098,7.542344709823648e-05,-0.0004191355770949593,-0.0004945590241931957
2000-06-23,-0.013325930038867284,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-06-26,0.014631401238041741,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-27,-0.004991680532445919,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-06-28,0.0078037904124861335,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-29,-0.015486725663716783,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-06-30,0.00561797752808979,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-03,0.0022346368715084886,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-04,-0.0039018952062430667,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-06,-0.011191941801902638,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-07-07,0.0005659309564232107,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-10,0.01074660633484159,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-11,0.003357582540570725,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-12,0.008365867261572735,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-13,-0.0011061946902655162,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-07-14,-0.0033222591362126463,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-07-17,0.018333333333333313,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-18,0.0016366612111293755,-0.7310279767054955,0.0,0.7310279767054955,0.00010965419650582433,0.0,-0.00010965419650582433
2000-07-19,-0.0010893246187363426,-0.757268761950185,-0.7310279767054955,0.026240785244689535,3.936117786703431e-06,0.0007963267720103137,0.0007923906542236103
2000-07-20,0.0016357688113413094,-0.757268761950185,-0.757268761950185,0.0,0.0,-0.0012387166226011592,-0.0012387166226011592
2000-07-21,0.016875340228633684,-0.757268761950185,-0.757268761950185,0.0,0.0,-0.012779168002425581,-0.012779168002425581
2000-07-24,0.007494646680942241,-0.7585288904493472,-0.757268761950185,0.0012601284991622386,1.890192748743358e-07,-0.005675461813331194,-0.005675650832606068
2000-07-25,-0.004250797024442088,-0.7585288904493472,-0.7585288904493472,0.0,0.0,0.0032243523504754436,0.0032243523504754436
2000-07-26,-0.0026680896478121774,-0.7965803094045955,-0.7585288904493472,0.03805141895524822,5.707712843287233e-06,0.0020238230801743608,0.0020181153673310736
2000-07-27,0.005885500267522659,-0.7965803094045955,-0.7965803094045955,0.0,0.0,-0.004688273624104029,-0.004688273624104029
2000-07-28,-0.0005319148936170359,-0.7965803094045955,-0.7965803094045955,0.0,0.0,0.00042371293053437094,0.00042371293053437094
2000-07-31,0.0029270888770622783,-0.922919941710875,-0.7965803094045955,0.12633963230627954,1.8950944845941934e-05,-0.0023316613633450195,-0.0023506123081909612
2000-08-01,0.0018572565667285268,0.0,-0.922919941710875,0.922919941710875,0.00013843799125663126,-0.0017140991223072318,-0.001852537113563863
2000-08-02,0.0010593220338983578,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-03,-0.007936507936507908,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-04,-0.0005333333333333856,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-07,0.004268943436499528,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-08,-0.004782146652497321,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-09,0.0069407367859049,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-10,-0.003711558854718966,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-11,-0.0047897817988291624,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-14,0.007219251336898491,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-16,-0.0018582426333952906,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-17,0.0031914893617022155,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-18,0.0005302226935313126,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-21,-0.012718600953895098,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-22,0.005904455179817525,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-23,-0.0008004268943436754,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-24,0.002937249666221664,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-25,-0.0005324813631523151,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-08-28,0.0037293553542887548,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-29,0.015392781316348136,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-30,0.003659174072137894,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-31,0.002083333333333437,-1.0812557124294022,0.0,1.0812557124294022,0.00016218835686441035,0.0,-0.00016218835686441035
2000-09-01,0.0036382536382535413,-1.0812557124294022,-1.0812557124294022,0.0,0.0,-0.003933882529628697,-0.003933882529628697
2000-09-04,0.007767995857068888,-1.1141377781515245,-1.0812557124294022,0.03288206572212227,4.9323098583183406e-06,-0.008399189894583665,-0.008404122204441984
2000-09-05,0.0066803699897224345,-1.1141377781515245,-1.1141377781515245,0.0,0.0,-0.007442852577579475,-0.007442852577579475
2000-09-06,-0.0015313935681470214,-1.1278083589605619,-1.1141377781515245,0.01367058080903738,2.0505871213556074e-06,0.0017061834274908576,0.001704132840369502
2000-09-07,0.0035787321063394106,-1.1278083589605619,-1.1278083589605619,0.0,0.0,-0.004036123984010126,-0.004036123984010126
2000-09-08,0.010188487009679115,-1.1278083589605619,-1.1278083589605619,0.0,0.0,-0.011490660814677204,-0.011490660814677204
2000-09-11,-0.0020171457387796465,-1.1527878708263026,-1.1278083589605619,0.024979511865740767,3.746926779861115e-06,0.0022749538254373636,0.0022712068986575026
2000-09-12,0.012632642748862999,-1.1527878708263026,-1.1527878708263026,0.0,0.0,-0.014562757337371108,-0.014562757337371108
2000-09-13,0.007984031936127733,-1.078110296387539,-1.1527878708263026,0.07467757443876355,1.1201636165814534e-05,-0.009203895176257892,-0.009215096812423707
2000-09-14,0.000990099009900991,-1.078110296387539,-1.078110296387539,0.0,0.0,-0.0010674359370173663,-0.0010674359370173663
2000-09-15,-0.003956478733926794,-1.078110296387539,-1.078110296387539,0.0,0.0,0.004265520460484811,0.004265520460484811
2000-09-18,-0.00794438927507446,-0.983967942809361,-1.078110296387539,0.09414235357817813,1.412135303672672e-05,0.008564927875968513,0.008550806522931786
2000-09-19,0.0,-0.983967942809361,-0.983967942809361,0.0,0.0,-0.0,-0.0
2000-09-20,-0.011011011011010985,-1.0158464013246036,-0.983967942809361,0.031878458515242625,4.781768777286394e-06,0.010834481852755701,0.010829700083978414
2000-09-21,0.007591093117408798,0.0,-1.0158464013246036,1.0158464013246036,0.00015237696019869054,-0.007711384625439694,-0.007863761585638384
2000-09-22,0.00954294324460081,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-25,0.003980099502487455,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-26,-0.011397423191278455,0.9930466173865382,0.0,0.9930466173865382,0.00014895699260798076,-0.0,-0.00014895699260798076
2000-09-27,-0.0025062656641604564,0.9580101161704808,0.9930466173865382,0.03503650121605739,5.255475182408609e-06,-0.0024888386400665667,-0.0024940941152489754
2000-09-28,-0.0030150753768843908,0.0,0.9580101161704808,0.9580101161704808,0.00014370151742557213,-0.0028884727120717713,-0.0030321742294973433
2000-09-29,0.0065524193548387455,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-02,-0.015523284927391079,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-10-03,-0.00661241098677523,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-10-04,-0.004096262160778297,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-10-05,0.013367609254498758,0.8335049844894156,0.0,0.8335049844894156,0.00012502574767341235,0.0,-0.00012502574767341235
2000-10-06,-0.006595636732623089,0.8335049844894156,0.8335049844894156,0.0,0.0,-0.005497496092522827,-0.005497496092522827
2000-10-09,-0.009193054136874323,0.7805298103455821,0.8335049844894156,0.05297517414383346,7.94627612157502e-06,-0.00766245644576579,-0.007670402721887366
2000-10-10,0.009793814432989656,0.7805298103455821,0.7805298103455821,0.0,0.0,0.007644364121941241,0.007644364121941241
2000-10-11,-0.006125574272588086,0.794161296681056,0.7805298103455821,0.013631486335473841,2.0447229503210764e-06,-0.004781193325240955,-0.004783238048191276
2000-10-12,-0.009758602978941933,0.0,0.794161296681056,0.794161296681056,0.0001191241945021584,-0.007749904795552141,-0.007869028990054299
2000-10-13,0.006224066390041472,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-16,-0.0020618556701030855,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-10-17,-0.011363636363636354,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-10-18,-0.010449320794148398,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-10-19,0.004223864836325308,0.755468525578781,0.0,0.755468525578781,0.00011332027883681715,0.0,-0.00011332027883681715
2000-10-20,-0.009463722397476393,0.755468525578781,0.755468525578781,0.0,0.0,-0.007149544406108377,-0.007149544406108377
2000-10-23,0.0005307855626326408,0.8204603675076834,0.755468525578781,0.0649918419289024,9.74877628933536e-06,0.0004009917864005848,0.00039124301011124945
2000-10-24,0.0053050397877985045,0.8204603675076834,0.8204603675076834,0.0,0.0,0.004352574893940043,0.004352574893940043
2000-10-25,-0.015303430079155689,0.7890057955323471,0.8204603675076834,0.0314545719753363,4.718185796300445e-06,-0.012555857866872213,-0.012560576052668514
2000-10-26,-0.020364415862808127,0.0,0.7890057955323471,0.7890057955323471,0.00011835086932985207,-0.016067642138386476,-0.016185993007716327
2000-10-27,0.009846827133479286,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-30,-0.00325027085590468,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-10-31,0.011413043478260887,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-01,-0.015045674368619033,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-11-02,0.0016366612111293755,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-03,0.002178649237472685,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-06,-0.008695652173912993,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-11-07,-0.006030701754385914,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-11-08,0.004412575841147293,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-09,0.010433827567270626,0.7322905843329808,0.0,0.7322905843329808,0.00010984358764994712,0.0,-0.00010984358764994712
2000-11-10,-0.011956521739130421,0.7322905843329808,0.7322905843329808,0.0,0.0,-0.008755648290937803,-0.008755648290937803
2000-11-13,-0.014301430143014326,0.6814167497479993,0.7322905843329808,0.050873834584981514,7.631075187747228e-06,-0.010472802636225267,-0.010480433711413014
2000-11-14,0.010044642857142794,0.0,0.6814167497479993,0.6814167497479993,0.0001022125124621999,0.006844587888093699,0.006742375375631499
2000-11-15,0.0005524861878452025,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-16,-0.006902263942573206,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-11-17,0.003058103975535076,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-20,-0.0044345898004434225,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-11-21,0.00445434298440972,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-22,-0.006651884700665134,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-11-23,-0.0005580357142856984,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-11-24,0.012283640424344044,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-27,0.014616657473800254,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-28,0.00842620277249262,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-29,-0.0005390835579515141,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-11-30,-0.006472491909385147,-0.7455405493424704,0.0,0.7455405493424704,0.00011183108240137056,-0.0,-0.00011183108240137056
2000-12-01,0.004071661237784907,-0.7455405493424704,-0.7455405493424704,0.0,0.0,-0.0030355885559546028,-0.0030355885559546028
2000-12-04,0.0040551500405514584,-0.7897286684208483,-0.7455405493424704,0.04418811907837794,6.628217861756692e-06,-0.0030232787888988754,-0.003029907006760632
2000-12-05,0.009154550350026991,-0.7897286684208483,-0.7897286684208483,0.0,0.0,-0.007229610857918426,-0.007229610857918426
2000-12-06,0.002134471718249653,-0.8145838590559688,-0.7897286684208483,0.024855190635120428,3.7282785952680647e-06,-0.0016856535078352587,-0.0016893817864305268
2000-12-07,0.006922257720979763,-0.8145838590559688,-0.8145838590559688,0.0,0.0,-0.005638759407735671,-0.005638759407735671
2000-12-08,0.01322051824431525,-0.8145838590559688,-0.8145838590559688,0.0,0.0,-0.010769220770174157,-0.010769220770174157
2000-12-11,0.006002087682672297,-0.8557006772322382,-0.8145838590559688,0.04111681817626944,6.167522726440417e-06,-0.004889203746943497,-0.004895371269669937
2000-12-12,-0.014267185473411104,-0.8557006772322382,-0.8557006772322382,0.0,0.0,0.012208440271795832,0.012208440271795832
2000-12-13,0.000526315789473708,-0.8761331826593242,-0.8557006772322382,0.020432505427085967,3.0648758140628954e-06,-0.0004503687774906721,-0.00045343365330473496
2000-12-14,0.004734350341925264,0.0,-0.8761331826593242,0.8761331826593242,0.00013141997739889863,-0.004147921432895241,-0.00427934141029414
2000-12-15,-0.0010471204188481353,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-12-18,-0.01572327044025157,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-12-19,0.0010649627263046302,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-20,-0.011702127659574457,0.0,0.0,0.0,0.0,-0.0,-0.0
2000-12-21,-0.005920344456404769,0.7525538312632587,0.0,0.7525538312632587,0.00011288307468948882,-0.0,-0.00011288307468948882
2000-12-22,0.0010828370330264736,0.7525538312632587,0.7525538312632587,0.0,0.0,0.0008148931578378125,0.0008148931578378125
2000-12-25,0.0,0.7897512524782468,0.7525538312632587,0.03719742121498815,5.579613182248223e-06,0.0,-5.579613182248223e-06
2000-12-26,0.0,0.7897512524782468,0.7897512524782468,0.0,0.0,0.0,0.0
2000-12-27,-0.005408328826392639,0.8714708763653684,0.7897512524782468,0.0817196238871215,1.2257943583068227e-05,-0.004271234464457793,-0.004283492408040861
2000-12-28,0.0010875475802065715,0.0,0.8714708763653684,0.8714708763653684,0.00013072063145480527,0.0009477660428116566,0.0008170454113568513
2000-12-29,-0.0076045627376425395,0.0,0.0,0.0,0.0,-0.0,-0.0
2001-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-02,-0.030925013683634428,0.0,0.0,0.0,0.0,-0.0,-0.0
2001-01-03,-0.017226772098277277,0.0,0.0,0.0,0.0,-0.0,-0.0
2001-01-04,0.01551724137931032,0.6455917968154057,0.0,0.6455917968154057,9.683876952231086e-05,0.0,-9.683876952231086e-05
2001-01-05,-0.009054895302773036,0.6455917968154057,0.6455917968154057,0.0,0.0,-0.0058457661284926216,-0.0058457661284926216
2001-01-08,0.0159908623643632,0.5952552232390563,0.6455917968154057,0.05033657357634935,7.550486036452403e-06,0.010323569566437086,0.010316019080400633
2001-01-09,0.005621135469364713,0.5952552232390563,0.5952552232390563,0.0,0.0,0.00334601024867367,0.00334601024867367
2001-01-10,-0.0011179429849077493,0.611854401143232,0.5952552232390563,0.016599177904175644,2.4898766856263467e-06,-0.0006654614010497993,-0.0006679512777354257
2001-01-11,0.005595970900951208,0.0,0.611854401143232,0.611854401143232,9.17781601714848e-05,0.003423919424416454,0.003332141264244969
2001-01-12,0.005843071786310494,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-15,-0.003042876901798053,0.0,0.0,0.0,0.0,-0.0,-0.0
2001-01-16,-0.022752497225305257,-0.6019260990609313,0.0,0.6019260990609313,9.02889148591397e-05,-0.0,-9.02889148591397e-05
