dt,price,ret,upper,lower,filters_ok,signal_T,entry_signal,exposure_for_pnl,scale_t
2007-06-11,7360.0,0.03081232492997188,7676.853614982574,7185.146385017426,0.0,0.0,0.0,0.0,0.7935153684012722
2007-06-12,7175.0,-0.025135869565217406,7576.635344286961,7179.364655713039,0.0,0.0,0.0,0.0,0.7935153684012722
2007-06-13,7295.0,0.01672473867595814,7489.932420089069,7120.067579910931,0.0,0.0,0.0,0.0,0.7935153684012722
2007-06-14,7456.0,0.022069910897875245,7443.974083318065,7116.025916681935,1.0,-1.0,-1.0,0.0,0.7935153684012722
2007-06-15,7500.0,0.00590128755364816,7460.24530842042,7110.15469157958,1.0,-1.0,-1.0,-1.0,0.7936019624202527
2007-06-18,7540.0,0.005333333333333412,7531.13119329206,7183.26880670794,1.0,-1.0,-1.0,-2.0,0.7918041399384441
2007-06-19,7425.0,-0.01525198938992045,7599.038917603061,7187.361082396938,1.0,0.0,0.0,-2.0,0.7838646582571832
2007-06-20,7519.0,0.012659932659932593,7568.797213344882,7317.602786655118,1.0,0.0,0.0,-1.0,0.7002457139040842
2007-06-21,7440.0,-0.010506716318659404,7550.9356814533685,7425.0643185466315,1.0,0.0,0.0,0.0,0.691970761275215
2007-06-22,7435.0,-0.0006720430107527431,7551.985266241937,7417.614733758063,1.0,0.0,0.0,0.0,0.691970761275215
2007-06-25,7475.0,0.005379959650302579,7543.533255885955,7400.066744114045,1.0,0.0,0.0,0.0,0.691970761275215
2007-06-26,7360.0,-0.01538461538461533,7510.5393467295435,7407.060653270457,1.0,1.0,1.0,0.0,0.691970761275215
2007-06-27,7370.0,0.0013586956521738358,7524.3828225504785,7367.217177449522,0.0,0.0,0.0,1.0,0.6920279445070876
2007-06-28,7541.0,0.023202170963364965,7481.965900281888,7350.034099718112,1.0,-1.0,-1.0,1.0,0.6915651966324364
2007-06-29,7560.0,0.0025195597400875513,7537.222076795124,7335.177923204876,1.0,-1.0,-1.0,-1.0,0.6686080439024747
2007-07-02,7730.0,0.022486772486772555,7586.481522979248,7335.918477020751,1.0,-1.0,-1.0,-2.0,0.7713570649799584
2007-07-03,7725.0,-0.0006468305304010435,7717.800486380747,7306.599513619252,1.0,-1.0,-1.0,-2.0,0.6358303647602055
2007-07-04,7825.0,0.012944983818770295,7785.78629065816,7384.613709341839,1.0,-1.0,-1.0,-2.0,0.6356674796035252
2007-07-05,7860.0,0.004472843450479269,7839.415991863542,7512.984008136457,0.0,0.0,0.0,-2.0,0.606119688775432
2007-07-06,7860.0,0.0,7896.38893822774,7583.61106177226,0.0,0.0,0.0,-1.0,0.6038252724678687
2007-07-09,7990.0,0.01653944020356235,7890.870787385166,7709.129212614834,0.0,0.0,0.0,0.0,0.6038252724678687
2007-07-10,7910.0,-0.010012515644555742,7979.332242578225,7724.667757421775,0.0,0.0,0.0,0.0,0.6038252724678687
2007-07-11,7940.0,0.0037926675094817064,7974.9592926913665,7803.0407073086335,0.0,0.0,0.0,0.0,0.6038252724678687
2007-07-12,7825.0,-0.01448362720403018,7986.337070160183,7837.662929839817,1.0,1.0,1.0,0.0,0.6038252724678687
2007-07-13,7880.0,0.007028753993610248,7992.206651122492,7817.793348877508,1.0,0.0,0.0,1.0,0.6038649112795392
2007-07-16,7790.0,-0.011421319796954266,7992.30066026149,7825.69933973851,1.0,1.0,1.0,1.0,0.6007252338029456
2007-07-17,7765.0,-0.003209242618742003,7951.213137636269,7786.786862363731,1.0,1.0,1.0,1.0,0.5964748884541371
2007-07-18,7825.0,0.007726980038634812,7934.749670184123,7745.250329815877,1.0,0.0,0.0,2.0,0.596474990605075
2007-07-19,7970.0,0.018530351437699766,7875.210823735797,7758.789176264203,1.0,-1.0,-1.0,1.0,0.5845293638617207
2007-07-20,8110.0,0.017565872020075313,7955.551357819061,7736.448642180939,0.0,0.0,0.0,-1.0,0.5698016611317763
2007-07-23,8025.0,-0.010480887792848281,8087.149942352028,7696.850057647972,1.0,0.0,0.0,-1.0,0.5604252341104667
2007-07-24,7960.0,-0.008099688473520272,8129.765562930001,7748.234437069999,0.0,0.0,0.0,0.0,0.5555569637286313
2007-07-25,7778.0,-0.022864321608040195,8117.798068656188,7838.201931343812,0.0,0.0,0.0,0.0,0.5555569637286313
2007-07-26,7765.0,-0.001671380817690915,8132.339549284833,7804.860450715168,0.0,0.0,0.0,0.0,0.5555569637286313
2007-07-27,7750.0,-0.0019317450096587585,8131.760084247632,7723.4399157523685,0.0,0.0,0.0,0.0,0.5555569637286313
2007-07-30,7835.0,0.010967741935483888,8026.596315749785,7684.603684250215,0.0,0.0,0.0,0.0,0.5555569637286313
2007-07-31,8010.0,0.02233567326100827,7932.788280653895,7702.411719346106,0.0,0.0,0.0,0.0,0.5555569637286313
2007-08-01,7860.0,-0.01872659176029967,7971.044553748131,7684.15544625187,0.0,0.0,0.0,0.0,0.5555569637286313
2007-08-02,7875.0,0.001908396946564972,7983.055744217922,7704.944255782078,0.0,0.0,0.0,0.0,0.5555569637286313
2007-08-03,7670.0,-0.026031746031746072,7991.982141591578,7740.017858408422,0.0,0.0,0.0,0.0,0.5555569637286313
2007-08-06,7690.0,0.0026075619295957697,8012.872649637686,7687.127350362314,1.0,0.0,0.0,0.0,0.5555569637286313
2007-08-07,7745.0,0.007152145643693153,8010.87890878136,7631.12109121864,0.0,0.0,0.0,0.0,0.5555569637286313
2007-08-08,7580.0,-0.021304067140090366,7895.508823224121,7640.491176775879,1.0,1.0,1.0,0.0,0.5555569637286313
2007-08-09,7470.0,-0.014511873350923521,7857.9400561874645,7566.0599438125355,1.0,1.0,1.0,1.0,0.5555819241348163
2007-08-10,7450.0,-0.0026773761713521083,7775.68586662145,7486.31413337855,1.0,1.0,1.0,2.0,0.5496599033216029
2007-08-13,7555.0,0.014093959731543704,7762.0314257497785,7411.9685742502215,1.0,0.0,0.0,2.0,0.5492164421302667
2007-08-14,7415.0,-0.018530774321641297,7717.106651673314,7402.893348326686,0.0,0.0,0.0,1.0,0.5222720099262808
2007-08-15,7310.0,-0.014160485502360043,7588.559505074848,7399.440494925152,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-16,6740.0,-0.07797537619699046,7559.53033087882,7320.46966912118,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-17,7010.0,0.0400593471810089,7725.765561387196,6862.234438612804,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-20,7020.0,0.0014265335235377208,7646.841808362138,6765.158191637862,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-21,6975.0,-0.0064102564102563875,7458.637317307312,6739.362682692688,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-22,7150.0,0.02508960573476693,7282.84370509541,6739.15629490459,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-23,7251.0,0.014125874125874072,7179.147445649452,6778.852554350548,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-24,7315.0,0.008826368776720495,7236.59131249848,6925.80868750152,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-27,7315.0,0.0,7337.369311112173,6947.030688887827,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-28,7275.0,-0.005468215994531733,7393.491341458736,7008.908658541263,0.0,0.0,0.0,0.0,0.5141493534380164
2007-08-29,7370.0,0.013058419243986208,7352.315092053953,7170.084907946047,0.0,0.0,0.0,0.0,0.5141267729409542
2007-08-30,7400.0,0.004070556309362372,7366.096305306646,7244.3036946933535,0.0,0.0,0.0,0.0,0.5159652969987897
2007-08-31,7460.0,0.008108108108108025,7401.577023063519,7268.422976936481,0.0,0.0,0.0,0.0,0.5860915091274478
2007-09-03,7390.0,-0.009383378016085797,7460.90975183128,7267.09024816872,0.0,0.0,0.0,0.0,0.5918241678862367
2007-09-04,7310.0,-0.010825439783491153,7469.049986118824,7288.950013881176,0.0,0.0,0.0,0.0,0.5918241678862367
2007-09-05,7160.0,-0.020519835841313228,7458.622310621464,7313.377689378536,0.0,0.0,0.0,0.0,0.5918241678862367
2007-09-06,7300.0,0.019553072625698276,7499.4799022382,7188.5200977618,0.0,0.0,0.0,0.0,0.5918241678862367
2007-09-07,7173.5,-0.01732876712328768,7474.77798247755,7173.22201752245,0.0,0.0,0.0,0.0,0.5918241678862367
2007-09-10,7160.0,-0.001881926535164169,7397.909793841772,7135.490206158228,0.0,0.0,0.0,0.0,0.5918241678862367
2007-09-11,7475.0,0.043994413407821176,7324.319061952907,7117.080938047093,0.0,0.0,0.0,0.0,0.5918241678862367
2007-09-12,7420.0,-0.0073578595317725926,7437.544934659621,7069.855065340379,0.0,0.0,0.0,0.0,0.5918078577686435
2007-09-13,7538.0,0.015902964959568777,7495.987046327385,7115.412953672615,1.0,-1.0,-1.0,0.0,0.593018009453606
2007-09-14,7550.0,0.0015919342000529912,7588.629683635534,7117.970316364466,1.0,0.0,0.0,-1.0,0.5975296228347278
2007-09-17,7500.0,-0.0066225165562914245,7641.873627061576,7215.326372938424,1.0,0.0,0.0,-1.0,0.6442478580529216
2007-09-18,7585.0,0.011333333333333417,7566.671677588026,7426.528322411975,1.0,-1.0,-1.0,0.0,0.6486793440563703
2007-09-19,7885.0,0.039551746868820015,7603.02535164274,7434.174648357261,0.0,0.0,0.0,-1.0,0.6486987146105214
2007-09-20,7890.0,0.0006341154090043766,7820.656308204274,7402.543691795727,0.0,0.0,0.0,-1.0,0.5803917293766966
2007-09-21,7885.0,-0.0006337135614702394,7936.938227812151,7427.061772187849,0.0,0.0,0.0,0.0,0.580444277863109
2007-09-24,8040.0,0.019657577679137672,8005.118136804093,7492.881863195907,0.0,0.0,0.0,0.0,0.5804154333288085
2007-09-25,7995.0,-0.005597014925373123,8079.61738476588,7634.38261523412,0.0,0.0,0.0,0.0,0.5806352101583173
2007-09-26,7940.0,-0.0068792995622264375,8037.521571242039,7840.478428757961,0.0,0.0,0.0,0.0,0.6055164241600666
2007-09-27,8020.0,0.010075566750629816,8040.124913314799,7859.875086685201,0.0,0.0,0.0,0.0,0.6054338658900241
2007-09-28,8020.0,0.0,8060.77322690567,7891.22677309433,0.0,0.0,0.0,0.0,0.7147521745664603
2007-10-01,8110.0,0.01122194513715713,8054.874849397373,7951.125150602627,0.0,0.0,0.0,0.0,0.7149704487397005
2007-10-02,8160.0,0.006165228113440113,8099.377181306477,7934.622818693523,0.0,0.0,0.0,0.0,0.7672405564237099
2007-10-03,8300.0,0.017156862745097978,8165.412304370028,7934.587695629972,0.0,0.0,0.0,0.0,0.7736970266741171
2007-10-04,8200.0,-0.012048192771084376,8278.0,7966.0,1.0,0.0,0.0,0.0,0.7736970266741171
2007-10-05,8210.0,0.0012195121951219523,8297.556440195356,8018.443559804644,1.0,0.0,0.0,0.0,0.7736970266741171
2007-10-08,7960.0,-0.030450669914738104,8290.201910808646,8101.798089191354,1.0,1.0,1.0,0.0,0.7736970266741171
2007-10-09,8060.0,0.012562814070351758,8335.068033643265,7996.931966356735,1.0,0.0,0.0,1.0,0.7737142007097338
2007-10-10,8180.0,0.014888337468982549,8326.897761180177,7965.1022388198235,1.0,0.0,0.0,1.0,0.7586952711869064
2007-10-11,8080.0,-0.012224938875305624,8267.862949373719,7976.137050626281,1.0,0.0,0.0,0.0,0.7438305456903037
2007-10-12,8065.0,-0.0018564356435643026,8232.298175713597,7963.701824286403,1.0,0.0,0.0,0.0,0.7553239661132969
2007-10-15,8150.0,0.010539367637941721,8173.828431257937,7964.171568742063,1.0,0.0,0.0,0.0,0.7564370321564078
2007-10-16,8050.0,-0.012269938650306789,8180.116345641724,8033.883654358276,1.0,0.0,0.0,0.0,0.7780381860399985
2007-10-17,7965.0,-0.01055900621118011,8181.190550595203,8028.809449404797,1.0,1.0,1.0,0.0,0.8124651321894582
2007-10-18,7860.0,-0.013182674199623379,8151.070197035821,7972.929802964179,1.0,1.0,1.0,1.0,0.8465104284960899
2007-10-19,7870.0,0.0012722646310432406,8165.626217183805,7870.373782816195,1.0,1.0,1.0,2.0,0.8398486721867663
2007-10-22,7760.0,-0.013977128335451061,8144.027270473701,7813.972729526299,1.0,1.0,1.0,2.0,0.8389798438614207
2007-10-23,7795.0,0.0045103092783504994,8049.219431924428,7752.780568075572,0.0,0.0,0.0,2.0,0.761669143903628
2007-10-24,7690.0,-0.01347017318794097,7955.747340392088,7744.252659607912,0.0,0.0,0.0,1.0,0.753228523761559
2007-10-25,7765.0,0.00975292587776333,7894.724620831568,7695.275379168432,1.0,0.0,0.0,0.0,0.7401599841716198
2007-10-26,7870.0,0.013522215067611087,7863.387069981778,7688.612930018222,1.0,-1.0,-1.0,0.0,0.7401599841716198
2007-10-29,7845.0,-0.0031766200762388674,7863.387069981778,7688.612930018222,1.0,0.0,0.0,-1.0,0.7402022013348027
2007-10-30,7760.0,-0.0108349267049076,7887.93945439068,7698.06054560932,0.0,0.0,0.0,-1.0,0.7388746967820726
2007-10-31,7725.0,-0.0045103092783504994,7882.909751831279,7689.090248168721,0.0,0.0,0.0,0.0,0.728099515501623
2007-11-01,7505.0,-0.028478964401294493,7875.513635236851,7710.486364763149,1.0,1.0,1.0,0.0,0.728099515501623
2007-11-02,7435.0,-0.009327115256495655,7935.155865221734,7546.844134778266,0.0,0.0,0.0,1.0,0.7281296199255229
2007-11-05,7405.0,-0.00403496973772699,7889.1892854702355,7418.8107145297645,0.0,0.0,0.0,1.0,0.7227356291833154
2007-11-06,7480.0,0.010128291694800895,7788.202610245695,7343.797389754305,0.0,0.0,0.0,0.0,0.7220667951024472
2007-11-07,7315.0,-0.022058823529411797,7679.440254957316,7340.559745042684,0.0,0.0,0.0,0.0,0.7370497499995222
2007-11-08,7200.0,-0.015721120984278913,7527.453506725506,7328.546493274494,0.0,0.0,0.0,0.0,0.7389569645059191
2007-11-09,7030.0,-0.023611111111111138,7516.142549260767,7217.857450739233,0.0,0.0,0.0,0.0,0.818408553853802
2007-11-12,6955.0,-0.010668563300142209,7523.710958939633,7048.289041060367,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-13,6925.0,-0.004313443565780006,7480.976314805283,6911.023685194717,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-14,7130.0,0.029602888086642576,7309.148388350218,6860.851611649782,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-15,6929.0,-0.028190743338008417,7203.783503619607,6892.216496380393,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-16,7040.0,0.016019627651897794,7110.566690455798,6877.033309544202,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-19,6795.0,-0.034801136363636354,7114.105790221782,6877.494209778219,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-20,6795.0,0.0,7134.350461740801,6793.2495382592,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-21,6515.0,-0.04120676968359083,7137.076340793382,6738.5236592066185,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-22,6565.0,0.007674597083653145,7078.4083458466375,6551.191654153363,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-23,6710.0,0.022086824067022004,7024.446455102556,6459.553544897444,1.0,0.0,0.0,0.0,0.8542804571481843
2007-11-26,6750.0,0.005961251862891315,6850.568038311714,6501.431961688286,1.0,0.0,0.0,0.0,0.8542804571481843
2007-11-27,6605.0,-0.021481481481481435,6829.429984916579,6504.570015083421,1.0,0.0,0.0,0.0,0.8542804571481843
2007-11-28,6715.0,0.01665404996214992,6761.255434670944,6496.744565329056,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-29,6880.0,0.024571854058078824,6775.637235523059,6562.362764476941,0.0,0.0,0.0,0.0,0.8542804571481843
2007-11-30,7000.0,0.01744186046511631,6864.69702332758,6599.30297667242,0.0,0.0,0.0,0.0,0.8542804571481843
2007-12-03,6800.0,-0.02857142857142858,6995.286385325477,6584.713614674523,0.0,0.0,0.0,0.0,0.8542804571481843
2007-12-04,6695.0,-0.01544117647058818,7003.082495552916,6596.917504447084,0.0,0.0,0.0,0.0,0.8542804571481843
2007-12-05,6695.0,0.0,6986.414666819729,6649.585333180271,0.0,0.0,0.0,0.0,0.8542804571481843
2007-12-06,6725.0,0.004480955937266717,6988.245516441601,6639.754483558399,0.0,0.0,0.0,0.0,0.8542804571481843
2007-12-07,6910.0,0.02750929368029742,6955.636902196489,6610.363097803511,0.0,0.0,0.0,0.0,0.8542804571481843
2007-12-10,6825.0,-0.01230101302460207,6888.054865811963,6641.945134188037,0.0,0.0,0.0,0.0,0.8542804571481843
2007-12-11,6820.0,-0.00073260073260073,6897.10232098589,6642.89767901411,0.0,0.0,0.0,0.0,0.8542804571481843
2007-12-12,6720.0,-0.014662756598240456,6910.509739849072,6679.490260150928,0.0,0.0,0.0,0.0,0.8542291647753696
2007-12-13,6510.0,-0.03125,6906.383739358984,6693.616260641016,0.0,0.0,0.0,0.0,0.8542193695414784
2007-12-14,6545.0,0.005376344086021501,6963.084933947148,6550.915066052852,0.0,0.0,0.0,0.0,0.861192217697861
2007-12-17,6381.0,-0.02505729564553094,6884.428291416158,6483.571708583842,0.0,0.0,0.0,0.0,0.8611339162973484
2007-12-18,6380.0,-0.00015671524839366846,6829.287291410705,6361.112708589295,1.0,0.0,0.0,0.0,1.161223855300526
2007-12-19,6510.0,0.020376175548589393,6695.540277158127,6318.859722841873,0.0,0.0,0.0,0.0,1.161240349132314
2007-12-20,6530.0,0.003072196620583778,6570.693412116587,6359.706587883413,0.0,0.0,0.0,0.0,1.161240349132314
2007-12-21,6795.0,0.04058192955589579,6579.105686841037,6359.294313158963,0.0,0.0,0.0,0.0,1.161240349132314
2007-12-24,6795.0,0.0,6746.431731939006,6291.968268060994,0.0,0.0,0.0,0.0,1.161240349132314
2007-12-25,6795.0,0.0,6850.683533833666,6353.316466166334,0.0,0.0,0.0,0.0,1.161240349132314
2007-12-26,6795.0,0.0,6887.305462111136,6482.694537888864,0.0,0.0,0.0,0.0,1.161240349132314
2007-12-27,6880.0,0.012509197939661432,6901.000000000001,6582.999999999999,0.0,0.0,0.0,0.0,1.161240349132314
2007-12-28,6830.0,-0.007267441860465129,6863.000000000002,6760.999999999998,1.0,0.0,0.0,0.0,1.161240349132314
2007-12-31,6675.0,-0.022693997071742356,6869.064957804838,6768.935042195162,0.0,0.0,0.0,0.0,1.161240349132314
2008-01-01,6675.0,0.0,6896.4026626869345,6693.5973373130655,0.0,0.0,0.0,0.0,1.161240349132314
2008-01-02,6755.0,0.011985018726591745,6895.364383969046,6646.635616030954,0.0,0.0,0.0,0.0,1.161240349132314
2008-01-03,6970.0,0.031828275351591495,6886.201055190287,6639.798944809713,0.0,0.0,0.0,0.0,1.161240349132314
2008-01-04,6910.0,-0.008608321377331474,6947.046680183616,6614.953319816384,0.0,0.0,0.0,0.0,1.1612181546041447
2008-01-07,6910.0,0.0,6979.7662441480925,6614.2337558519075,0.0,0.0,0.0,0.0,1.2173397692125358
2008-01-08,7230.0,0.04630969609261948,7009.775450534753,6678.224549465247,0.0,0.0,0.0,0.0,1.3139828319940503
2008-01-09,7220.0,-0.0013831258644536604,7187.282156008592,6722.717843991408,0.0,0.0,0.0,0.0,1.3139828319940503
2008-01-10,7190.0,-0.0041551246537395725,7267.308002589965,6828.691997410035,0.0,0.0,0.0,0.0,1.3139828319940503
2008-01-11,7300.0,0.015299026425591,7315.776674387658,6868.223325612342,0.0,0.0,0.0,0.0,1.3139828319940503
2008-01-14,7400.0,0.013698630136986356,7372.361063448481,6967.638936551519,0.0,0.0,0.0,0.0,1.3139828319940503
2008-01-15,7160.0,-0.032432432432432434,7380.80957406178,7155.19042593822,0.0,0.0,0.0,0.0,1.3138333745513504
2008-01-16,7000.0,-0.022346368715083775,7383.938446966247,7124.061553033753,0.0,0.0,0.0,0.0,1.396222162482693
2008-01-17,6991.0,-0.0012857142857143344,7412.58331619361,7007.41668380639,0.0,0.0,0.0,0.0,1.400204718903453
2008-01-18,7141.0,0.02145615791732225,7412.848634861192,6927.551365138807,0.0,0.0,0.0,0.0,1.5
2008-01-21,6870.0,-0.03794986696541103,7360.672670384823,6916.127329615177,0.0,0.0,0.0,0.0,1.5
2008-01-22,7020.0,0.02183406113537112,7192.855414367979,6871.94458563202,0.0,0.0,0.0,0.0,1.5
2008-01-23,6870.0,-0.021367521367521403,7133.72261983118,6875.077380168819,0.0,0.0,0.0,0.0,1.5
2008-01-24,7020.0,0.02183406113537112,7131.11915400499,6825.680845995009,0.0,0.0,0.0,0.0,1.5
2008-01-25,7020.0,0.0,7138.97325350331,6829.42674649669,0.0,0.0,0.0,0.0,1.5
2008-01-28,7060.0,0.005698005698005604,7070.227038425243,6849.772961574757,0.0,0.0,0.0,0.0,1.5
2008-01-29,7291.0,0.03271954674220967,7096.772465798926,6899.227534201074,0.0,0.0,0.0,0.0,1.5
2008-01-30,7160.0,-0.017967357015498564,7256.064072361954,6848.335927638046,0.0,0.0,0.0,0.0,1.5
2008-01-31,7350.0,0.026536312849162025,7266.027982082808,6954.372017917191,0.0,0.0,0.0,0.0,1.5
2008-02-01,7230.0,-0.01632653061224487,7367.764506106951,6984.635493893049,0.0,0.0,0.0,0.0,1.5
2008-02-04,7260.0,0.004149377593360981,7370.026084715374,7066.373915284626,0.0,0.0,0.0,0.0,1.5
2008-02-05,7130.0,-0.017906336088154284,7352.937321051421,7163.462678948578,0.0,0.0,0.0,0.0,1.5
2008-02-06,7330.0,0.028050490883590573,7342.421647471594,7109.578352528406,0.0,0.0,0.0,0.0,1.5
2008-02-07,7540.0,0.028649386084584005,7377.728501222092,7142.271498777908,0.0,0.0,0.0,0.0,1.5
2008-02-08,7700.0,0.021220159151193574,7503.538317595528,7092.461682404472,0.0,0.0,0.0,0.0,1.5
2008-02-11,7765.0,0.008441558441558472,7696.968850868413,7087.031149131587,0.0,0.0,0.0,0.0,1.5
2008-02-12,7888.0,0.015840309079201642,7846.30015567503,7139.69984432497,0.0,0.0,0.0,0.0,1.5
2008-02-13,7780.0,-0.01369168356997974,7934.471419770905,7354.728580229095,0.0,0.0,0.0,0.0,1.5
2008-02-14,7680.0,-0.01285347043701801,7906.391850796247,7562.808149203754,0.0,0.0,0.0,0.0,1.5
2008-02-15,7730.0,0.006510416666666741,7872.367208218119,7652.8327917818815,0.0,0.0,0.0,0.0,1.5
2008-02-18,7974.0,0.031565329883570525,7871.95685753737,7665.243142462631,0.0,0.0,0.0,0.0,1.5
2008-02-19,8190.0,0.02708803611738153,7970.80773048703,7649.992269512969,0.0,0.0,0.0,0.0,1.5
2008-02-20,8150.0,-0.004884004884004867,8153.033520333784,7588.566479666217,0.0,0.0,0.0,0.0,1.5
2008-02-21,8425.0,0.033742331288343586,8258.970908901509,7630.629091098492,0.0,0.0,0.0,0.0,1.5
2008-02-22,8330.0,-0.011275964391691429,8441.598734902816,7746.001265097183,0.0,0.0,0.0,0.0,1.5
2008-02-25,8200.0,-0.015606242496998823,8446.419775599581,7981.1802244004175,0.0,0.0,0.0,0.0,1.5
2008-02-26,8275.0,0.009146341463414531,8413.025971835921,8104.974028164079,0.0,0.0,0.0,0.0,1.5
2008-02-27,8435.0,0.01933534743202414,8421.074118987503,8130.9258810124975,0.0,0.0,0.0,0.0,1.5
2008-02-28,8510.0,0.00889152341434496,8467.046633676493,8198.953366323507,0.0,0.0,0.0,0.0,1.5
2008-02-29,8430.0,-0.009400705052878933,8516.155048072576,8183.8449519274245,0.0,0.0,0.0,0.0,1.5
2008-03-03,8575.0,0.01720047449584805,8541.486151044333,8198.513848955667,0.0,0.0,0.0,0.0,1.5
2008-03-04,8410.0,-0.01924198250728859,8595.524084451625,8294.475915548375,1.0,0.0,0.0,0.0,1.5
2008-03-05,8680.0,0.03210463733650415,8564.539180891123,8379.460819108877,0.0,0.0,0.0,0.0,1.5
2008-03-06,8555.0,-0.01440092165898621,8669.371156226538,8372.628843773462,1.0,0.0,0.0,0.0,1.5
2008-03-07,8545.0,-0.0011689070718877703,8679.323474376937,8380.676525623063,1.0,0.0,0.0,0.0,1.5
2008-03-10,8310.0,-0.02750146284376831,8682.261363136862,8423.738636863138,1.0,1.0,1.0,0.0,1.5
2008-03-11,8275.0,-0.004211793020457266,8691.683332608758,8308.316667391242,1.0,1.0,1.0,1.0,1.5
2008-03-12,8400.0,0.015105740181268867,8705.891605688139,8240.108394311861,1.0,0.0,0.0,2.0,1.5
2008-03-13,8380.0,-0.0023809523809523725,8591.064643164544,8242.935356835456,1.0,0.0,0.0,1.0,1.5
2008-03-14,8360.0,-0.0023866348448687846,8521.958922545153,8242.041077454847,1.0,0.0,0.0,0.0,1.5
2008-03-17,8051.0,-0.03696172248803831,8414.065186599328,8275.934813400672,0.0,0.0,0.0,0.0,1.5
2008-03-18,8216.0,0.020494348528133255,8485.755602359422,8100.644397640578,1.0,0.0,0.0,0.0,1.5
2008-03-19,7979.0,-0.028846153846153855,8479.63531471461,8083.164685285391,0.0,0.0,0.0,0.0,1.5
2008-03-20,7840.0,-0.01742072941471362,8438.377237731924,7956.022762268079,0.0,0.0,0.0,0.0,1.5
2008-03-21,7840.0,0.0,8361.783308366452,7816.616691633548,0.0,0.0,0.0,0.0,1.5
2008-03-24,7840.0,0.0,8197.122768951334,7773.277231048665,0.0,0.0,0.0,0.0,1.5
2008-03-25,8075.0,0.029974489795918435,8163.098614261882,7722.901385738118,1.0,0.0,0.0,0.0,1.5
2008-03-26,8180.0,0.013003095975232304,8059.564843798489,7770.035156201511,1.0,-1.0,-1.0,0.0,1.5
2008-03-27,8505.0,0.03973105134474331,8172.059899566919,7737.940100433081,0.0,0.0,0.0,-1.0,1.5
2008-03-28,8405.0,-0.011757789535567276,8458.794417433704,7717.2055825662965,0.0,0.0,0.0,-1.0,0.9974296945316187
2008-03-31,8390.0,-0.0017846519928613747,8556.38922324685,7845.61077675315,0.0,0.0,0.0,0.0,0.9703155637813304
2008-04-01,8345.0,-0.005363528009535212,8548.71095893963,8073.28904106037,0.0,0.0,0.0,0.0,0.9703155637813304
2008-04-02,8549.0,0.02444577591372088,8524.381617509667,8205.618382490333,0.0,0.0,0.0,0.0,0.9703155637813304
2008-04-03,8550.5,0.0001754591180254117,8552.738404412195,8324.861595587803,0.0,0.0,0.0,0.0,0.9703155637813304
2008-04-04,8670.0,0.01397579088942158,8576.111309953518,8319.688690046481,0.0,0.0,0.0,0.0,0.9703155637813304
2008-04-07,8730.0,0.006920415224913601,8678.347147060742,8323.452852939257,0.0,0.0,0.0,0.0,0.9703155637813304
2008-04-08,8540.0,-0.021764032073310458,8766.809297406657,8370.990702593343,0.0,0.0,0.0,0.0,0.9703155637813304
2008-04-09,8730.0,0.022248243559718883,8724.35874806126,8491.441251938739,0.0,0.0,0.0,0.0,0.9703155637813304
2008-04-10,8630.0,-0.01145475372279492,8769.645967677165,8518.554032322836,1.0,0.0,0.0,0.0,0.9703155637813304
2008-04-11,8650.0,0.002317497103128563,8766.489436095773,8553.510563904227,1.0,0.0,0.0,0.0,0.9703155637813304
2008-04-14,8555.0,-0.010982658959537539,8762.320270879996,8549.679729120004,1.0,0.0,0.0,0.0,0.9703155637813304
2008-04-15,8430.0,-0.014611338398597296,8724.315052146318,8517.684947853682,1.0,1.0,1.0,0.0,0.9703155637813304
2008-04-16,8720.0,0.03440094899169632,8750.81897114655,8447.18102885345,1.0,0.0,0.0,1.0,0.9703085242412468
2008-04-17,8610.0,-0.012614678899082521,8745.006756602517,8448.993243397483,1.0,0.0,0.0,1.0,0.8083413628681209
2008-04-18,8570.0,-0.004645760743321681,8739.478667388794,8446.521332611206,1.0,0.0,0.0,0.0,0.7911427887769086
2008-04-21,8520.0,-0.005834305717619559,8717.199857346564,8436.800142653436,1.0,0.0,0.0,0.0,0.7911427887769086
2008-04-22,8699.0,0.021009389671361456,8714.187378088365,8425.812621911635,1.0,0.0,0.0,0.0,0.7911427887769086
