dt,z,signal_raw,signal_exec,position_vt
2005-02-08,0.982769276892938,1.0,1.0,0.37618262738574837
2005-02-09,0.9108898675219579,1.0,1.0,0.3769446470406143
2005-02-10,1.2294079861202174,1.0,1.0,0.3769446470406143
2005-02-11,1.2948443659763038,1.0,1.0,0.3769446470406143
2005-02-14,1.5483250618460984,1.0,1.0,0.7007751242357844
2005-02-15,1.702495723280745,1.0,1.0,0.7007751242357844
2005-02-16,1.5128024483789544,1.0,1.0,0.6874878639501415
2005-02-17,1.7872534049432451,1.0,1.0,0.6874878639501415
2005-02-18,2.139409598984111,1.0,1.0,0.6874878639501415
2005-02-21,2.021821008477962,1.0,1.0,0.6625136893264428
2005-02-22,2.1797981549547156,1.0,1.0,0.6625136893264428
2005-02-23,2.0728397811600003,1.0,1.0,0.6657843711308876
2005-02-24,1.852603157791907,1.0,1.0,0.6657843711308876
2005-02-25,1.868784992652243,1.0,1.0,0.6657843711308876
2005-02-28,2.0455808380440645,1.0,1.0,0.6392803061354273
2005-03-01,1.8470532899075436,1.0,1.0,0.6392803061354273
2005-03-02,1.8344480070870366,1.0,1.0,0.637696448453563
2005-03-03,1.8654341329039505,1.0,1.0,0.637696448453563
2005-03-04,2.0075669535251457,1.0,1.0,0.637696448453563
2005-03-07,1.9932665240613925,1.0,1.0,0.642621963896075
2005-03-08,2.101607346794992,1.0,1.0,0.642621963896075
2005-03-09,2.1023255788499684,1.0,1.0,0.6574492334245267
2005-03-10,1.9533439721762587,1.0,1.0,0.6574492334245267
2005-03-11,1.8959287999904164,1.0,1.0,0.6574492334245267
2005-03-14,1.6934229736682467,1.0,1.0,0.668738858068291
2005-03-15,1.8468686022553074,1.0,1.0,0.668738858068291
2005-03-16,2.0820348560309108,1.0,1.0,0.6637542635840773
2005-03-17,1.9340871972147877,1.0,1.0,0.6637542635840773
2005-03-18,2.0388885177341796,1.0,1.0,0.6637542635840773
2005-03-21,1.8275961386819368,1.0,1.0,0.6237985138551293
2005-03-22,1.9429126686631064,1.0,1.0,0.6237985138551293
2005-03-23,1.5979816965703444,1.0,1.0,0.5870461027031875
2005-03-24,1.5338898912705243,1.0,1.0,0.5870461027031875
2005-03-25,1.5205518580322055,1.0,1.0,0.5870461027031875
2005-03-28,1.50737197622762,1.0,1.0,0.6214506102858582
2005-03-29,1.6436120444221312,1.0,1.0,0.6214506102858582
2005-03-30,1.7392811823060355,1.0,1.0,0.6877855521314417
2005-03-31,1.874120847694201,1.0,1.0,0.6877855521314417
2005-04-01,1.5959127874166203,1.0,1.0,0.6877855521314417
2005-04-04,1.6422032495629721,1.0,1.0,0.6480750198354565
2005-04-05,1.5839947293857368,1.0,1.0,0.6480750198354565
2005-04-06,1.78653830294298,1.0,1.0,0.6379408688608769
2005-04-07,1.7892532055389945,1.0,1.0,0.6379408688608769
2005-04-08,1.7577515762555878,1.0,1.0,0.6379408688608769
2005-04-11,1.8523605581733777,1.0,1.0,0.6623578301296139
2005-04-12,1.6361832346781762,1.0,1.0,0.6623578301296139
2005-04-13,1.3053456235116874,1.0,1.0,0.5912810965936471
2005-04-14,1.0768230006842847,1.0,1.0,0.5912810965936471
2005-04-15,1.2400379738187528,1.0,1.0,0.5912810965936471
2005-04-18,1.2306855904360054,1.0,1.0,0.5641255473882277
2005-04-19,1.4578667265379575,1.0,1.0,0.5641255473882277
2005-04-20,1.7398116853601087,1.0,1.0,0.5145181351986275
2005-04-21,1.4844746590938696,1.0,1.0,0.5145181351986275
2005-04-22,1.5844236436360553,1.0,1.0,0.5145181351986275
2005-04-25,1.4693017671200963,1.0,1.0,0.5208238892661451
2005-04-26,1.2933223715799564,1.0,1.0,0.5208238892661451
2005-04-27,1.0655443731672503,1.0,1.0,0.5078266051599786
2005-04-28,1.1368398398716943,1.0,1.0,0.5078266051599786
2005-04-29,1.2762853522318034,1.0,1.0,0.5078266051599786
2005-05-02,1.2682175596577783,1.0,1.0,0.5411447622050686
2005-05-03,1.1423306958360633,1.0,1.0,0.5411447622050686
2005-05-04,1.0041811032815375,1.0,1.0,0.5311505686677302
2005-05-05,1.0752438656241834,1.0,1.0,0.5311505686677302
2005-05-06,1.0639010826812123,1.0,1.0,0.5311505686677302
2005-05-09,1.2318216654377994,1.0,1.0,0.5302717884309981
2005-05-10,1.262727122364323,1.0,1.0,0.5302717884309981
2005-05-11,1.0696543279946298,1.0,1.0,0.549363171223231
2005-05-12,0.6719197715502628,1.0,1.0,0.549363171223231
2005-05-13,0.21930837376425805,0.0,1.0,0.549363171223231
2005-05-16,0.15694893433538326,0.0,1.0,0.4824439480325687
2005-05-17,0.23048230984906168,0.0,1.0,0.4824439480325687
2005-05-18,0.43778018127600155,0.0,0.0,0.0
2005-05-19,0.31836437781637356,0.0,0.0,0.0
2005-05-20,0.19714816126687762,0.0,0.0,0.0
2005-05-23,0.3524448182939763,0.0,0.0,0.0
2005-05-24,0.41921534774602953,0.0,0.0,0.0
2005-05-25,0.5056371790364096,0.0,0.0,0.0
2005-05-26,0.5908607679762026,0.0,0.0,0.0
2005-05-27,0.52704627823065,0.0,0.0,0.0
2005-05-30,0.5209654711409357,0.0,0.0,0.0
2005-05-31,0.3666546953635856,0.0,0.0,0.0
2005-06-01,0.6874708165369382,1.0,0.0,0.0
2005-06-02,1.0087899330735148,1.0,0.0,0.0
2005-06-03,1.438419078375224,1.0,0.0,0.0
2005-06-06,1.4582361901026515,1.0,1.0,0.4855293144999811
2005-06-07,1.288919502933729,1.0,1.0,0.4855293144999811
2005-06-08,1.2724867251976677,1.0,1.0,0.4851179192487902
2005-06-09,1.3419798569804804,1.0,1.0,0.4851179192487902
2005-06-10,1.5541054760125494,1.0,1.0,0.4851179192487902
2005-06-13,1.4327389072337082,1.0,1.0,0.4825564751588656
2005-06-14,1.3076161932891475,1.0,1.0,0.4825564751588656
2005-06-15,1.4662558425184007,1.0,1.0,0.47567155320319443
2005-06-16,1.6124997709412987,1.0,1.0,0.47567155320319443
2005-06-17,1.9565208891504309,1.0,1.0,0.47567155320319443
2005-06-20,1.859533093806102,1.0,1.0,0.46607317567830825
2005-06-21,1.9160435672057072,1.0,1.0,0.46607317567830825
2005-06-22,1.7323025704283843,1.0,1.0,0.5815115462548699
2005-06-23,1.5138769388905842,1.0,1.0,0.5815115462548699
2005-06-24,1.7710510315744334,1.0,1.0,0.5815115462548699
2005-06-27,1.8406802617993203,1.0,1.0,0.5589006507187886
2005-06-28,1.6755836630064498,1.0,1.0,0.5589006507187886
2005-06-29,1.6748522345249035,1.0,1.0,0.5668910521651203
2005-06-30,1.4739178513576332,1.0,1.0,0.5668910521651203
2005-07-01,0.9067922680417472,1.0,1.0,0.5668910521651203
2005-07-04,1.029560528287971,1.0,1.0,0.4717753607049511
2005-07-05,1.1649866203224366,1.0,1.0,0.4717753607049511
2005-07-06,1.452664733664264,1.0,1.0,0.4601427312116294
2005-07-07,1.4073153917091767,1.0,1.0,0.4601427312116294
2005-07-08,1.6597362149154304,1.0,1.0,0.4601427312116294
2005-07-11,1.6261097631749502,1.0,1.0,0.47347751508356956
2005-07-12,1.481633916597995,1.0,1.0,0.47347751508356956
2005-07-13,1.4338318416310527,1.0,1.0,0.529141557480102
2005-07-14,1.5143057307993293,1.0,1.0,0.529141557480102
2005-07-15,1.5856786172975406,1.0,1.0,0.529141557480102
2005-07-18,1.5631475679464788,1.0,1.0,0.5356965460058473
2005-07-19,1.7019016547881043,1.0,1.0,0.5356965460058473
2005-07-20,1.7286197985280065,1.0,1.0,0.5426638878919359
2005-07-21,1.6705765596705737,1.0,1.0,0.5426638878919359
2005-07-22,1.8935350959789652,1.0,1.0,0.5426638878919359
2005-07-25,1.9442973447467915,1.0,1.0,0.5443527005594474
2005-07-26,1.875286738536747,1.0,1.0,0.5443527005594474
2005-07-27,2.0436102385714694,1.0,1.0,0.5735555004816029
2005-07-28,2.1824451077652416,1.0,1.0,0.5735555004816029
2005-07-29,2.123906100355314,1.0,1.0,0.5735555004816029
2005-08-01,2.326067823033727,1.0,1.0,0.5690427495804741
2005-08-02,2.320240594794737,1.0,1.0,0.5690427495804741
2005-08-03,2.3411069818673527,1.0,1.0,0.6094958491596528
2005-08-04,2.26385067079878,1.0,1.0,0.6094958491596528
2005-08-05,2.2052390294304405,1.0,1.0,0.6094958491596528
2005-08-08,2.1632538416539004,1.0,1.0,0.6180083508304504
2005-08-09,1.823784914885704,1.0,1.0,0.6180083508304504
2005-08-10,2.032089819748577,1.0,1.0,0.739307710622092
2005-08-11,1.97241713479648,1.0,1.0,0.739307710622092
2005-08-12,2.201233291736241,1.0,1.0,0.739307710622092
2005-08-15,2.360175023985254,1.0,1.0,0.7416144024606688
2005-08-16,2.456308569192055,1.0,1.0,0.7416144024606688
2005-08-17,1.9721274935274204,1.0,1.0,0.6192168009867366
2005-08-18,2.013190795074925,1.0,1.0,0.6192168009867366
2005-08-19,1.990984324397339,1.0,1.0,0.6192168009867366
2005-08-22,2.2455292928065362,1.0,1.0,0.6086010221405679
2005-08-23,2.186993516797696,1.0,1.0,0.6086010221405679
2005-08-24,2.0535410834962375,1.0,1.0,0.5960502020271907
2005-08-25,1.9824786014944202,1.0,1.0,0.5960502020271907
2005-08-26,2.1055325921482266,1.0,1.0,0.5960502020271907
2005-08-29,2.0881421960933717,1.0,1.0,0.5934636119739795
2005-08-30,2.2202186012226215,1.0,1.0,0.5934636119739795
2005-08-31,2.0181428482577397,1.0,1.0,0.5868056450451556
2005-09-01,2.1003029650012284,1.0,1.0,0.5868056450451556
2005-09-02,2.320769520790835,1.0,1.0,0.5868056450451556
2005-09-05,2.2659820052875204,1.0,1.0,0.5762400538226511
2005-09-06,2.093222715681836,1.0,1.0,0.5762400538226511
2005-09-07,2.0309778063064186,1.0,1.0,0.5704844377705356
2005-09-08,1.8345388919092027,1.0,1.0,0.5704844377705356
2005-09-09,1.6357048018099574,1.0,1.0,0.5704844377705356
2005-09-12,1.8651515412854014,1.0,1.0,0.5403248560288764
2005-09-13,1.769554741169092,1.0,1.0,0.5403248560288764
2005-09-14,1.6625105309544603,1.0,1.0,0.5366150232900639
2005-09-15,1.5409906429350737,1.0,1.0,0.5366150232900639
2005-09-16,1.4117882288709382,1.0,1.0,0.5366150232900639
2005-09-19,1.8551420629733915,1.0,1.0,0.5058804029572872
2005-09-20,2.0758956133667654,1.0,1.0,0.5058804029572872
2005-09-21,2.295756102732719,1.0,1.0,0.4903134335032019
2005-09-22,2.274899849853516,1.0,1.0,0.4903134335032019
2005-09-23,2.1319728014133856,1.0,1.0,0.4903134335032019
2005-09-26,2.2935442895026976,1.0,1.0,0.5479286929020248
2005-09-27,2.2782235861969693,1.0,1.0,0.5479286929020248
2005-09-28,2.2667099601241394,1.0,1.0,0.5485202025614518
2005-09-29,2.3178713233917208,1.0,1.0,0.5485202025614518
2005-09-30,2.1510385143246062,1.0,1.0,0.5485202025614518
2005-10-03,2.3163115758613393,1.0,1.0,0.5531620144018139
2005-10-04,2.3411479887807904,1.0,1.0,0.5531620144018139
2005-10-05,2.4780228781374167,1.0,1.0,0.5516757165601079
2005-10-06,2.4375505974102656,1.0,1.0,0.5516757165601079
2005-10-07,2.518472234710392,1.0,1.0,0.5516757165601079
2005-10-10,2.492852796990546,1.0,1.0,0.5703533023112483
2005-10-11,2.6332857224389725,1.0,1.0,0.5703533023112483
2005-10-12,2.378288406960337,1.0,1.0,0.5451046802136479
2005-10-13,2.1500673097530942,1.0,1.0,0.5451046802136479
2005-10-14,2.0074500123600316,1.0,1.0,0.5451046802136479
2005-10-17,2.471820994091035,1.0,1.0,0.45760722591101066
2005-10-18,2.4705338027900705,1.0,1.0,0.45760722591101066
2005-10-19,2.348963771470222,1.0,1.0,0.4740699477976565
2005-10-20,2.391222061981119,1.0,1.0,0.4740699477976565
2005-10-21,1.9789915928148138,1.0,1.0,0.4740699477976565
2005-10-24,2.046026779142728,1.0,1.0,0.4395299114875413
2005-10-25,2.3006809484261224,1.0,1.0,0.4395299114875413
2005-10-26,2.1746325605639676,1.0,1.0,0.43001641849347444
2005-10-27,2.11665058053563,1.0,1.0,0.43001641849347444
2005-10-28,2.0125604952608045,1.0,1.0,0.43001641849347444
2005-10-31,2.0933738058509226,1.0,1.0,0.47766404078220476
2005-11-01,2.031148367312776,1.0,1.0,0.47766404078220476
2005-11-02,2.150043626376095,1.0,1.0,0.4762458260792473
2005-11-03,2.107065770276474,1.0,1.0,0.4762458260792473
2005-11-04,2.179055286501123,1.0,1.0,0.4762458260792473
2005-11-07,2.1501777894462677,1.0,1.0,0.48052630515814776
2005-11-08,2.0726430597027656,1.0,1.0,0.48052630515814776
2005-11-09,2.0299171833683167,1.0,1.0,0.487005977389019
2005-11-10,2.1689341320503424,1.0,1.0,0.487005977389019
2005-11-11,2.4096431568345635,1.0,1.0,0.487005977389019
2005-11-14,2.429495336245552,1.0,1.0,0.46743391914883103
2005-11-15,2.41906935821986,1.0,1.0,0.46743391914883103
2005-11-16,2.392484716840128,1.0,1.0,0.46962165593941385
2005-11-17,2.369598881573946,1.0,1.0,0.46962165593941385
2005-11-18,2.4748240063516156,1.0,1.0,0.46962165593941385
2005-11-21,2.4759104670868375,1.0,1.0,0.49003597295592344
2005-11-22,2.1794114744952373,1.0,1.0,0.49003597295592344
2005-11-23,2.096244769512147,1.0,1.0,0.4747016676708121
2005-11-24,2.3312813102250423,1.0,1.0,0.4747016676708121
2005-11-25,2.409409794687918,1.0,1.0,0.4747016676708121
2005-11-28,2.3504944567779464,1.0,1.0,0.5175531611070525
2005-11-29,2.3407289966708498,1.0,1.0,0.5175531611070525
2005-11-30,2.343172621337376,1.0,1.0,0.6069663038083793
2005-12-01,2.5910644802976064,1.0,1.0,0.6069663038083793
2005-12-02,2.590598013811281,1.0,1.0,0.6069663038083793
2005-12-05,2.5670267523009294,1.0,1.0,0.5980696044923559
2005-12-06,2.493250104454583,1.0,1.0,0.5980696044923559
2005-12-07,2.6170656063731133,1.0,1.0,0.5936055219689731
2005-12-08,2.5943527623010567,1.0,1.0,0.5936055219689731
2005-12-09,2.5371210054201865,1.0,1.0,0.5936055219689731
2005-12-12,2.3223967141640594,1.0,1.0,0.5564286323078705
2005-12-13,2.4544265569079617,1.0,1.0,0.5564286323078705
2005-12-14,2.2187641330429115,1.0,1.0,0.5039155936784979
2005-12-15,2.179733708795682,1.0,1.0,0.5039155936784979
2005-12-16,2.363631122625987,1.0,1.0,0.5039155936784979
2005-12-19,2.2585000520474185,1.0,1.0,0.47943025764048763
2005-12-20,2.2069815615987394,1.0,1.0,0.47943025764048763
2005-12-21,2.1870896078374353,1.0,1.0,0.5073777601838358
2005-12-22,2.191990688904217,1.0,1.0,0.5073777601838358
2005-12-23,2.2135608532775475,1.0,1.0,0.5073777601838358
2005-12-26,2.1871000966205303,1.0,1.0,0.5069736575938423
2005-12-27,2.16080156997703,1.0,1.0,0.5069736575938423
2005-12-28,2.1902061019279135,1.0,1.0,0.5126601226371611
2005-12-29,2.080944693018699,1.0,1.0,0.5126601226371611
2005-12-30,1.9702216400382768,1.0,1.0,0.5126601226371611
2006-01-02,1.9491495374868792,1.0,1.0,0.5442507561579398
2006-01-03,2.0141764144384697,1.0,1.0,0.5442507561579398
2006-01-04,2.177794523032142,1.0,1.0,0.5526687643678155
2006-01-05,2.1000924726037193,1.0,1.0,0.5526687643678155
2006-01-06,2.079063628918116,1.0,1.0,0.5526687643678155
2006-01-09,2.172124689217364,1.0,1.0,0.538810327891394
2006-01-10,2.1375866653809483,1.0,1.0,0.538810327891394
2006-01-11,2.097156843495697,1.0,1.0,0.5924697911535324
2006-01-12,2.029866087212215,1.0,1.0,0.5924697911535324
2006-01-13,2.132497976310043,1.0,1.0,0.5924697911535324
2006-01-16,2.0600860417902402,1.0,1.0,0.5894013745724772
2006-01-17,2.0133394830364226,1.0,1.0,0.5894013745724772
2006-01-18,2.0487591669814202,1.0,1.0,0.5851788382264446
2006-01-19,2.0085174887500488,1.0,1.0,0.5851788382264446
2006-01-20,1.8892806065532008,1.0,1.0,0.5851788382264446
2006-01-23,1.9712161848887229,1.0,1.0,0.684578357588122
2006-01-24,2.028595677539452,1.0,1.0,0.684578357588122
2006-01-25,2.224516820276695,1.0,1.0,0.6480551614013363
2006-01-26,2.1879098527152485,1.0,1.0,0.6480551614013363
2006-01-27,2.2745036628111723,1.0,1.0,0.6480551614013363
2006-01-30,2.2374422777543437,1.0,1.0,0.6446004065181621
2006-01-31,2.2090983606224617,1.0,1.0,0.6446004065181621
2006-02-01,2.2177281328500333,1.0,1.0,0.6435935770218315
2006-02-02,2.3827728423725985,1.0,1.0,0.6435935770218315
2006-02-03,2.387798547700708,1.0,1.0,0.6435935770218315
2006-02-06,2.4099144756072857,1.0,1.0,0.5904303607778079
2006-02-07,2.245666666976349,1.0,1.0,0.5904303607778079
2006-02-08,2.2252068577922612,1.0,1.0,0.5823089844607313
2006-02-09,2.255884057532586,1.0,1.0,0.5823089844607313
2006-02-10,1.9650146761230805,1.0,1.0,0.5823089844607313
2006-02-13,1.9888028431910716,1.0,1.0,0.49805833006983563
2006-02-14,2.0651767451179257,1.0,1.0,0.49805833006983563
2006-02-15,1.8156685609834937,1.0,1.0,0.4409996530652429
2006-02-16,1.813884437326241,1.0,1.0,0.4409996530652429
2006-02-17,1.8134673048892165,1.0,1.0,0.4409996530652429
2006-02-20,1.925702418975683,1.0,1.0,0.436618241833507
2006-02-21,1.9550604015058524,1.0,1.0,0.436618241833507
2006-02-22,1.9598723910300713,1.0,1.0,0.44473158420495135
2006-02-23,1.835805738945584,1.0,1.0,0.44473158420495135
2006-02-24,1.7689728385904626,1.0,1.0,0.44473158420495135
2006-02-27,1.4825522056403961,1.0,1.0,0.38446056160631803
2006-02-28,1.6647345387225945,1.0,1.0,0.38446056160631803
2006-03-01,1.7273516771721475,1.0,1.0,0.3679824883891763
2006-03-02,1.862273394681803,1.0,1.0,0.3679824883891763
2006-03-03,1.831150854013985,1.0,1.0,0.3679824883891763
2006-03-06,1.691393748211235,1.0,1.0,0.3691874442517428
2006-03-07,1.5219923161777573,1.0,1.0,0.3691874442517428
2006-03-08,1.4556333365746335,1.0,1.0,0.36105395394500395
2006-03-09,1.566056034247323,1.0,1.0,0.36105395394500395
2006-03-10,1.572045158192326,1.0,1.0,0.36105395394500395
2006-03-13,1.6313194317900463,1.0,1.0,0.3510554553199496
2006-03-14,1.663625401129033,1.0,1.0,0.3510554553199496
2006-03-15,1.6922920730685023,1.0,1.0,0.36413396292055145
2006-03-16,1.6419940523871215,1.0,1.0,0.36413396292055145
2006-03-17,1.8881959687288756,1.0,1.0,0.36413396292055145
2006-03-20,1.8363639530506377,1.0,1.0,0.3371439532321137
2006-03-21,1.8171289956520955,1.0,1.0,0.3371439532321137
2006-03-22,1.8031468144526313,1.0,1.0,0.36595836519081276
2006-03-23,1.9372463948139131,1.0,1.0,0.36595836519081276
2006-03-24,1.9332130008854709,1.0,1.0,0.36595836519081276
2006-03-27,1.9817448488679703,1.0,1.0,0.3852569355672476
2006-03-28,1.9646559862106074,1.0,1.0,0.3852569355672476
2006-03-29,1.9707079836972272,1.0,1.0,0.38510095768386
2006-03-30,2.0330459815276742,1.0,1.0,0.38510095768386
2006-03-31,1.9819351055945242,1.0,1.0,0.38510095768386
2006-04-03,2.206181667905958,1.0,1.0,0.3546535579624999
2006-04-04,2.107108638330734,1.0,1.0,0.3546535579624999
2006-04-05,2.2526345187652965,1.0,1.0,0.34862934903882137
2006-04-06,2.2893762385741248,1.0,1.0,0.34862934903882137
2006-04-07,2.2073287057051583,1.0,1.0,0.34862934903882137
2006-04-10,2.3624471257654585,1.0,1.0,0.38733003755106254
2006-04-11,2.3865651395369305,1.0,1.0,0.38733003755106254
2006-04-12,2.4769381698298907,1.0,1.0,0.39006867163810843
2006-04-13,2.4731549643305213,1.0,1.0,0.39006867163810843
2006-04-14,2.437462415676045,1.0,1.0,0.39006867163810843
2006-04-17,2.4027803109860417,1.0,1.0,0.45049345404823726
2006-04-18,2.6374488569512398,1.0,1.0,0.45049345404823726
2006-04-19,2.5445970358307797,1.0,1.0,0.3881183217205267
2006-04-20,2.4269782120727967,1.0,1.0,0.3881183217205267
2006-04-21,2.78319331649369,1.0,1.0,0.3881183217205267
2006-04-24,2.7418569536502564,1.0,1.0,0.2987563832671983
2006-04-25,3.0092927499526403,1.0,1.0,0.2987563832671983
2006-04-26,3.0045315910036323,1.0,1.0,0.28278961457628327
2006-04-27,2.775966666938479,1.0,1.0,0.28278961457628327
2006-04-28,2.682476742998218,1.0,1.0,0.28278961457628327
2006-05-01,2.6399344717301516,1.0,1.0,0.2633001007458107
2006-05-02,2.6966764164101065,1.0,1.0,0.2633001007458107
2006-05-03,2.642299074454574,1.0,1.0,0.26308231272245247
2006-05-04,2.948639607192748,1.0,1.0,0.26308231272245247
2006-05-05,2.8981750310239582,1.0,1.0,0.26308231272245247
2006-05-08,2.8325819371060876,1.0,1.0,0.2338992708500657
2006-05-09,2.894359451627713,1.0,1.0,0.2338992708500657
2006-05-10,2.9874657499595556,1.0,1.0,0.23330851700003893
2006-05-11,3.211252058163673,1.0,1.0,0.23330851700003893
2006-05-12,3.0724227440499936,1.0,1.0,0.23330851700003893
2006-05-15,2.8729914846598885,1.0,1.0,0.2131958958969584
2006-05-16,2.8916904078200583,1.0,1.0,0.2131958958969584
2006-05-17,2.73568499606555,1.0,1.0,0.20912773779197893
2006-05-18,2.6763563132367403,1.0,1.0,0.20912773779197893
2006-05-19,2.3474119067911756,1.0,1.0,0.20912773779197893
2006-05-22,2.3325065016689366,1.0,1.0,0.18918520287842477
2006-05-23,2.748779029899552,1.0,1.0,0.18918520287842477
2006-05-24,2.389495338254326,1.0,1.0,0.14998388638873553
2006-05-25,2.491595380133009,1.0,1.0,0.14998388638873553
2006-05-26,2.5183667271990084,1.0,1.0,0.14998388638873553
2006-05-29,2.48040700780877,1.0,1.0,0.1521399026663094
2006-05-30,2.30834995215529,1.0,1.0,0.1521399026663094
2006-05-31,2.2529608682359314,1.0,1.0,0.15760437943778408
2006-06-01,2.1298984290203298,1.0,1.0,0.15760437943778408
2006-06-02,2.1832874841064545,1.0,1.0,0.15760437943778408
2006-06-05,2.1021435836189872,1.0,1.0,0.16142812558397696
2006-06-06,1.9518270885107583,1.0,1.0,0.16142812558397696
2006-06-07,2.069045195556927,1.0,1.0,0.15983467436445845
2006-06-08,1.8042637129172137,1.0,1.0,0.15983467436445845
2006-06-09,1.7392402365119828,1.0,1.0,0.15983467436445845
2006-06-12,1.6272770696549506,1.0,1.0,0.15175107408497532
2006-06-13,1.351309193717333,1.0,1.0,0.15175107408497532
2006-06-14,1.3745786324036358,1.0,1.0,0.1545617539760106
2006-06-15,1.5654656790073225,1.0,1.0,0.1545617539760106
2006-06-16,1.5435352314461188,1.0,1.0,0.1545617539760106
2006-06-19,1.420917288825666,1.0,1.0,0.1514826571366649
2006-06-20,1.3874973551196843,1.0,1.0,0.1514826571366649
2006-06-21,1.4100334963994638,1.0,1.0,0.16003550948449136
2006-06-22,1.3481099301901793,1.0,1.0,0.16003550948449136
2006-06-23,1.3770843966147914,1.0,1.0,0.16003550948449136
2006-06-26,1.4862669869939156,1.0,1.0,0.15957587119747332
2006-06-27,1.3314749308894862,1.0,1.0,0.15957587119747332
2006-06-28,1.4091674308267086,1.0,1.0,0.16361370873824263
2006-06-29,1.6092480463026957,1.0,1.0,0.16361370873824263
2006-06-30,1.605520823552487,1.0,1.0,0.16361370873824263
2006-07-03,1.5685383364899608,1.0,1.0,0.20706393111677285
2006-07-04,1.6236801383965689,1.0,1.0,0.20706393111677285
2006-07-05,1.5893086325186347,1.0,1.0,0.21237327565614622
2006-07-06,1.8096309104463575,1.0,1.0,0.21237327565614622
2006-07-07,1.7398720348442165,1.0,1.0,0.21237327565614622
2006-07-10,1.7307953503784217,1.0,1.0,0.1984234782432882
2006-07-11,1.787265437925903,1.0,1.0,0.1984234782432882
2006-07-12,1.8295717800164584,1.0,1.0,0.1997848973194011
2006-07-13,1.756551213168874,1.0,1.0,0.1997848973194011
2006-07-14,1.8125068231575159,1.0,1.0,0.1997848973194011
2006-07-17,1.6381924135063355,1.0,1.0,0.20043119359698222
2006-07-18,1.654870931493163,1.0,1.0,0.20043119359698222
2006-07-19,1.6332816891070792,1.0,1.0,0.21738511395157903
2006-07-20,1.4107614791290395,1.0,1.0,0.21738511395157903
2006-07-21,1.2350201545665742,1.0,1.0,0.21738511395157903
2006-07-24,1.2842611579954224,1.0,1.0,0.21664167367865378
2006-07-25,1.4135451893970687,1.0,1.0,0.21664167367865378
2006-07-26,1.4116887899327955,1.0,1.0,0.22349650912319347
2006-07-27,1.4342910437655025,1.0,1.0,0.22349650912319347
2006-07-28,1.4940359035099215,1.0,1.0,0.22349650912319347
2006-07-31,1.6110296757323108,1.0,1.0,0.2230665248921353
2006-08-01,1.5142294592428103,1.0,1.0,0.2230665248921353
2006-08-02,1.5220180718220295,1.0,1.0,0.22101491004048976
2006-08-03,1.3559580889862277,1.0,1.0,0.22101491004048976
2006-08-04,1.5188555887104844,1.0,1.0,0.22101491004048976
2006-08-07,1.538002265621525,1.0,1.0,0.21505434306331564
2006-08-08,1.5069568814823224,1.0,1.0,0.21505434306331564
2006-08-09,1.5572696842576046,1.0,1.0,0.2276805855381495
2006-08-10,1.4741695976876463,1.0,1.0,0.2276805855381495
2006-08-11,1.3205481811197175,1.0,1.0,0.2276805855381495
2006-08-14,1.3481265631504005,1.0,1.0,0.21835666413507604
2006-08-15,1.337601105112327,1.0,1.0,0.21835666413507604
2006-08-16,1.3506193464826826,1.0,1.0,0.24186840491923206
2006-08-17,1.143234960331883,1.0,1.0,0.24186840491923206
2006-08-18,1.2274624817911257,1.0,1.0,0.24186840491923206
2006-08-21,1.2992084276221232,1.0,1.0,0.2232220105614652
2006-08-22,1.274977776575239,1.0,1.0,0.2232220105614652
2006-08-23,1.260467111526933,1.0,1.0,0.22653040058504134
2006-08-24,1.1644931082472767,1.0,1.0,0.22653040058504134
2006-08-25,1.2186678923863112,1.0,1.0,0.22653040058504134
2006-08-28,1.2097988007673017,1.0,1.0,0.23146225985964333
2006-08-29,1.123475995093183,1.0,1.0,0.23146225985964333
2006-08-30,1.1398851757061115,1.0,1.0,0.2631631678272925
2006-08-31,1.2521389263851577,1.0,1.0,0.2631631678272925
2006-09-01,1.1907242065638284,1.0,1.0,0.2631631678272925
2006-09-04,1.2113436015952777,1.0,1.0,0.26569884375677
2006-09-05,1.3304125176530184,1.0,1.0,0.26569884375677
2006-09-06,1.375986089888533,1.0,1.0,0.2582478507503206
2006-09-07,1.35427425876744,1.0,1.0,0.2582478507503206
2006-09-08,1.253426033424201,1.0,1.0,0.2582478507503206
2006-09-11,1.0702670637971499,1.0,1.0,0.25153187561183515
2006-09-12,1.1117977037399793,1.0,1.0,0.25153187561183515
2006-09-13,1.0542703579910437,1.0,1.0,0.2845344582662556
2006-09-14,1.0265321772764318,1.0,1.0,0.2845344582662556
2006-09-15,0.9427711448813112,1.0,1.0,0.2845344582662556
2006-09-18,1.0271306880703555,1.0,1.0,0.27909279634717726
2006-09-19,1.042242194677522,1.0,1.0,0.27909279634717726
2006-09-20,1.011469944277308,1.0,1.0,0.2966469907353877
2006-09-21,1.0597227647118086,1.0,1.0,0.2966469907353877
2006-09-22,1.0444069727300984,1.0,1.0,0.2966469907353877
2006-09-25,1.019124966590283,1.0,1.0,0.29566302323337773
2006-09-26,1.0815616410149866,1.0,1.0,0.29566302323337773
2006-09-27,1.053711539306971,1.0,1.0,0.3408135143927448
2006-09-28,0.9751655958502049,1.0,1.0,0.3408135143927448
2006-09-29,1.006078312561178,1.0,1.0,0.3408135143927448
2006-10-02,0.9861382384541929,1.0,1.0,0.34202931016314864
