date,equity_all,equity_IS,equity_OOS
2000-09-21,0.9937587749708873,0.9937587749708873,
2000-09-22,1.0029558328996617,1.0029558328996617,
2000-09-25,1.0029558328996617,1.0029558328996617,
2000-09-26,1.0028068843129239,1.0028068843129239,
2000-09-27,1.0003154322913237,1.0003154322913237,
2000-09-28,0.9973248620903264,0.9973248620903264,
2000-09-29,1.0036256057514743,1.0036256057514743,
2000-10-02,1.0036256057514743,1.0036256057514743,
2000-10-03,1.0036256057514743,1.0036256057514743,
2000-10-04,1.0036256057514743,1.0036256057514743,
2000-10-05,1.0036256057514743,1.0036256057514743,
2000-10-06,1.0036256057514743,1.0036256057514743,
2000-10-09,1.0036256057514743,1.0036256057514743,
2000-10-10,1.0036256057514743,1.0036256057514743,
2000-10-11,1.0036256057514743,1.0036256057514743,
2000-10-12,1.0036256057514743,1.0036256057514743,
2000-10-13,1.0036256057514743,1.0036256057514743,
2000-10-16,1.0036256057514743,1.0036256057514743,
2000-10-17,1.0036256057514743,1.0036256057514743,
2000-10-18,1.0036256057514743,1.0036256057514743,
2000-10-19,1.0036256057514743,1.0036256057514743,
2000-10-20,1.0036256057514743,1.0036256057514743,
2000-10-23,1.0036256057514743,1.0036256057514743,
2000-10-24,1.0036256057514743,1.0036256057514743,
2000-10-25,1.0036256057514743,1.0036256057514743,
2000-10-26,1.0036256057514743,1.0036256057514743,
2000-10-27,1.0035117665674564,1.0035117665674564,
2000-10-30,1.005982224994111,1.005982224994111,
2000-10-31,0.9973493797561324,0.9973493797561324,
2000-11-01,1.0086696566776692,1.0086696566776692,
2000-11-02,1.0086696566776692,1.0086696566776692,
2000-11-03,1.0085552453573503,1.0085552453573503,
2000-11-06,1.0152160354617334,1.0152160354617334,
2000-11-07,1.0198597760928108,1.0198597760928108,
2000-11-08,1.0163485855571388,1.0163485855571388,
2000-11-09,1.0163485855571388,1.0163485855571388,
2000-11-10,1.0162333032317432,1.0162333032317432,
2000-11-13,1.0272884758190612,1.0272884758190612,
2000-11-14,1.0204858456161447,1.0204858456161447,
2000-11-15,1.0200109780750517,1.0200109780750517,
2000-11-16,1.0200109780750517,1.0200109780750517,
2000-11-17,1.0199096060448354,1.0199096060448354,
2000-11-20,1.0229129281895317,1.0229129281895317,
2000-11-21,1.0199007621788188,1.0199007621788188,
2000-11-22,1.024309365633888,1.024309365633888,
2000-11-23,1.024309365633888,1.024309365633888,
2000-11-24,1.024309365633888,1.024309365633888,
2000-11-27,1.024309365633888,1.024309365633888,
2000-11-28,1.024309365633888,1.024309365633888,
2000-11-29,1.024309365633888,1.024309365633888,
2000-11-30,1.024309365633888,1.024309365633888,
2000-12-01,1.024309365633888,1.024309365633888,
2000-12-04,1.024309365633888,1.024309365633888,
2000-12-05,1.024309365633888,1.024309365633888,
2000-12-06,1.024309365633888,1.024309365633888,
2000-12-07,1.024309365633888,1.024309365633888,
2000-12-08,1.024309365633888,1.024309365633888,
2000-12-11,1.024309365633888,1.024309365633888,
2000-12-12,1.024309365633888,1.024309365633888,
2000-12-13,1.024309365633888,1.024309365633888,
2000-12-14,1.024309365633888,1.024309365633888,
2000-12-15,1.024309365633888,1.024309365633888,
2000-12-18,1.024309365633888,1.024309365633888,
2000-12-19,1.024309365633888,1.024309365633888,
2000-12-20,1.024309365633888,1.024309365633888,
2000-12-21,1.024309365633888,1.024309365633888,
2000-12-22,1.024309365633888,1.024309365633888,
2000-12-25,1.024309365633888,1.024309365633888,
2000-12-26,1.024309365633888,1.024309365633888,
2000-12-27,1.024309365633888,1.024309365633888,
2000-12-28,1.024309365633888,1.024309365633888,
2000-12-29,1.024309365633888,1.024309365633888,
2001-01-01,1.024309365633888,1.024309365633888,
2001-01-02,1.0242102994119324,1.0242102994119324,
2001-01-03,1.035685601375346,1.035685601375346,
2001-01-04,1.0254031252120608,1.0254031252120608,
2001-01-05,1.0313178361770179,1.0313178361770179,
2001-01-08,1.0313178361770179,1.0313178361770179,
2001-01-09,1.0312180921298646,1.0312180921298646,
2001-01-10,1.0319618237539734,1.0319618237539734,
2001-01-11,1.0282487809897316,1.0282487809897316,
2001-01-12,1.0242867590380789,1.0242867590380789,
2001-01-15,1.0242867590380789,1.0242867590380789,
2001-01-16,1.0241988186095896,1.0241988186095896,
2001-01-17,1.0192266158668846,1.0192266158668846,
2001-01-18,1.0052704287119707,1.0052704287119707,
2001-01-19,1.0058171079897302,1.0058171079897302,
2001-01-22,1.0058171079897302,1.0058171079897302,
2001-01-23,1.0058171079897302,1.0058171079897302,
2001-01-24,1.0058171079897302,1.0058171079897302,
2001-01-25,1.0058171079897302,1.0058171079897302,
2001-01-26,1.0058171079897302,1.0058171079897302,
2001-01-29,1.0058171079897302,1.0058171079897302,
2001-01-30,1.0058171079897302,1.0058171079897302,
2001-01-31,1.0058171079897302,1.0058171079897302,
2001-02-01,1.0058171079897302,1.0058171079897302,
2001-02-02,1.0058171079897302,1.0058171079897302,
2001-02-05,1.0058171079897302,1.0058171079897302,
2001-02-06,1.0058171079897302,1.0058171079897302,
2001-02-07,1.0058171079897302,1.0058171079897302,
2001-02-08,1.0058171079897302,1.0058171079897302,
2001-02-09,1.0058171079897302,1.0058171079897302,
2001-02-12,1.0058171079897302,1.0058171079897302,
2001-02-13,1.0058171079897302,1.0058171079897302,
2001-02-14,1.0058171079897302,1.0058171079897302,
2001-02-15,1.0058171079897302,1.0058171079897302,
2001-02-16,1.0058171079897302,1.0058171079897302,
2001-02-19,1.0058171079897302,1.0058171079897302,
2001-02-20,1.0058171079897302,1.0058171079897302,
2001-02-21,1.0058171079897302,1.0058171079897302,
2001-02-22,1.0058171079897302,1.0058171079897302,
2001-02-23,1.0056929777282642,1.0056929777282642,
2001-02-26,0.9967323737599079,0.9967323737599079,
2001-02-27,0.9980983122040684,0.9980983122040684,
2001-02-28,0.9938953102106647,0.9938953102106647,
2001-03-01,0.9938953102106647,0.9938953102106647,
2001-03-02,0.9938953102106647,0.9938953102106647,
2001-03-05,0.9938953102106647,0.9938953102106647,
2001-03-06,0.9938953102106647,0.9938953102106647,
2001-03-07,0.9938953102106647,0.9938953102106647,
2001-03-08,0.9938953102106647,0.9938953102106647,
2001-03-09,0.9938953102106647,0.9938953102106647,
2001-03-12,0.9938953102106647,0.9938953102106647,
2001-03-13,0.9938953102106647,0.9938953102106647,
2001-03-14,0.9938953102106647,0.9938953102106647,
2001-03-15,0.9938953102106647,0.9938953102106647,
2001-03-16,0.993762002525048,0.993762002525048,
2001-03-19,1.0014026231469004,1.0014026231469004,
2001-03-20,0.9957499567752167,0.9957499567752167,
2001-03-21,1.0032899004470484,1.0032899004470484,
2001-03-22,1.0032899004470484,1.0032899004470484,
2001-03-23,1.0031702692171032,1.0031702692171032,
2001-03-26,1.0054891031713136,1.0054891031713136,
2001-03-27,0.9983059900788507,0.9983059900788507,
2001-03-28,1.0113500782561493,1.0113500782561493,
2001-03-29,1.0113500782561493,1.0113500782561493,
2001-03-30,1.0112294859391002,1.0112294859391002,
2001-04-02,1.012185315918927,1.012185315918927,
2001-04-03,1.0155428701972635,1.0155428701972635,
2001-04-04,1.0072649242339131,1.0072649242339131,
2001-04-05,1.0072649242339131,1.0072649242339131,
2001-04-06,1.0071448190263226,1.0071448190263226,
2001-04-09,0.9994600046839733,0.9994600046839733,
2001-04-10,0.9907536397766784,0.9907536397766784,
2001-04-11,0.9926947224252871,0.9926947224252871,
2001-04-12,0.9926947224252871,0.9926947224252871,
2001-04-13,0.9925904295621857,0.9925904295621857,
2001-04-16,0.9925904295621857,0.9925904295621857,
2001-04-17,0.9958618898954971,0.9958618898954971,
2001-04-18,0.9775946706822161,0.9775946706822161,
2001-04-19,0.9775946706822161,0.9775946706822161,
2001-04-20,0.9775946706822161,0.9775946706822161,
2001-04-23,0.9775946706822161,0.9775946706822161,
2001-04-24,0.9774956516294453,0.9774956516294453,
2001-04-25,0.9720244289637153,0.9720244289637153,
2001-04-26,0.9739623272634659,0.9739623272634659,
2001-04-27,0.9777644838565868,0.9777644838565868,
2001-04-30,0.9777644838565868,0.9777644838565868,
2001-05-01,0.9777644838565868,0.9777644838565868,
2001-05-02,0.9777644838565868,0.9777644838565868,
2001-05-03,0.9777644838565868,0.9777644838565868,
2001-05-04,0.9777644838565868,0.9777644838565868,
2001-05-07,0.9777644838565868,0.9777644838565868,
2001-05-08,0.9777644838565868,0.9777644838565868,
2001-05-09,0.9777644838565868,0.9777644838565868,
2001-05-10,0.9777644838565868,0.9777644838565868,
2001-05-11,0.9777644838565868,0.9777644838565868,
2001-05-14,0.9777644838565868,0.9777644838565868,
2001-05-15,0.9776654476037021,0.9776654476037021,
2001-05-16,0.9760870253071623,0.9760870253071623,
2001-05-17,0.9709913016635889,0.9709913016635889,
2001-05-18,0.9612534357049586,0.9612534357049586,
2001-05-21,0.9612534357049586,0.9612534357049586,
2001-05-22,0.9612534357049586,0.9612534357049586,
2001-05-23,0.9612534357049586,0.9612534357049586,
2001-05-24,0.9612534357049586,0.9612534357049586,
2001-05-25,0.9612534357049586,0.9612534357049586,
2001-05-28,0.9612534357049586,0.9612534357049586,
2001-05-29,0.9612534357049586,0.9612534357049586,
2001-05-30,0.9612534357049586,0.9612534357049586,
2001-05-31,0.9612534357049586,0.9612534357049586,
2001-06-01,0.9611560718306141,0.9611560718306141,
2001-06-04,0.963490702945307,0.963490702945307,
2001-06-05,0.9557222139366455,0.9557222139366455,
2001-06-06,0.9567754388358247,0.9567754388358247,
2001-06-07,0.9567754388358247,0.9567754388358247,
2001-06-08,0.9566785285308599,0.9566785285308599,
2001-06-11,0.9598316928653289,0.9598316928653289,
2001-06-12,0.9670066641616444,0.9670066641616444,
2001-06-13,0.9669087175516844,0.9669087175516844,
2001-06-14,0.9669087175516844,0.9669087175516844,
2001-06-15,0.9668107808625851,0.9668107808625851,
2001-06-18,0.9672171581731172,0.9672171581731172,
2001-06-19,0.9611453493002449,0.9611453493002449,
2001-06-20,0.9711355402846079,0.9711355402846079,
2001-06-21,0.9711355402846079,0.9711355402846079,
2001-06-22,0.971037175467169,0.971037175467169,
2001-06-25,0.9755606736893451,0.9755606736893451,
2001-06-26,0.9722524254354178,0.9722524254354178,
2001-06-27,0.9676473987704289,0.9676473987704289,
2001-06-28,0.9676473987704289,0.9676473987704289,
2001-06-29,0.967549387261451,0.967549387261451,
2001-07-02,0.9604906303834646,0.9604906303834646,
2001-07-03,0.962543741963362,0.962543741963362,
2001-07-04,0.965751855452433,0.965751855452433,
2001-07-05,0.965751855452433,0.965751855452433,
2001-07-06,0.9656435347453516,0.9656435347453516,
2001-07-09,0.9656435347453516,0.9656435347453516,
2001-07-10,0.9610385634564285,0.9610385634564285,
2001-07-11,0.9604740737714108,0.9604740737714108,
2001-07-12,0.9604740737714108,0.9604740737714108,
2001-07-13,0.9603663450311376,0.9603663450311376,
2001-07-16,0.9594433229914895,0.9594433229914895,
2001-07-17,0.948469176147032,0.948469176147032,
2001-07-18,0.9528629040225735,0.9528629040225735,
2001-07-19,0.9528629040225735,0.9528629040225735,
2001-07-20,0.9527560289666958,0.9527560289666958,
2001-07-23,0.9681477078812396,0.9681477078812396,
2001-07-24,0.9652787627578506,0.9652787627578506,
2001-07-25,0.9752320388326104,0.9752320388326104,
2001-07-26,0.9752320388326104,0.9752320388326104,
2001-07-27,0.9751355216852553,0.9751355216852553,
2001-07-30,0.9768512132834417,0.9768512132834417,
2001-07-31,0.9753470913336078,0.9753470913336078,
2001-08-01,0.9758937648117008,0.9758937648117008,
2001-08-02,0.9758937648117008,0.9758937648117008,
2001-08-03,0.975797182174389,0.975797182174389,
2001-08-06,0.9777452034020324,0.9777452034020324,
2001-08-07,0.9799088497019156,0.9799088497019156,
2001-08-08,0.986216643590503,0.986216643590503,
2001-08-09,0.986216643590503,0.986216643590503,
2001-08-10,0.9861068424996868,0.9861068424996868,
2001-08-13,0.9878605590378557,0.9878605590378557,
2001-08-14,0.9821038367512217,0.9821038367512217,
2001-08-15,0.9872182137221927,0.9872182137221927,
2001-08-16,0.9872182137221927,0.9872182137221927,
2001-08-17,0.9872182137221927,0.9872182137221927,
2001-08-20,0.9872182137221927,0.9872182137221927,
2001-08-21,0.9872182137221927,0.9872182137221927,
2001-08-22,0.9872182137221927,0.9872182137221927,
2001-08-23,0.9872182137221927,0.9872182137221927,
2001-08-24,0.9872182137221927,0.9872182137221927,
2001-08-27,0.9872182137221927,0.9872182137221927,
2001-08-28,0.9872182137221927,0.9872182137221927,
2001-08-29,0.9872182137221927,0.9872182137221927,
2001-08-30,0.9872182137221927,0.9872182137221927,
2001-08-31,0.9872182137221927,0.9872182137221927,
2001-09-03,0.9872182137221927,0.9872182137221927,
2001-09-04,0.9871055078489104,0.9871055078489104,
2001-09-05,0.9886227484346443,0.9886227484346443,
2001-09-06,1.0019225362269746,1.0019225362269746,
2001-09-07,1.0078467340765176,1.0078467340765176,
2001-09-10,1.0078467340765176,1.0078467340765176,
2001-09-11,1.0077477023231587,1.0077477023231587,
2001-09-12,1.0186294896411696,1.0186294896411696,
2001-09-13,1.0204804621598298,1.0204804621598298,
2001-09-14,1.012993509600892,1.012993509600892,
2001-09-17,1.012993509600892,1.012993509600892,
2001-09-18,1.0128939721216255,1.0128939721216255,
2001-09-19,1.0175049565635943,1.0175049565635943,
2001-09-20,1.0193667972029958,1.0193667972029958,
2001-09-21,1.010222366720631,1.010222366720631,
2001-09-24,1.010222366720631,1.010222366720631,
2001-09-25,1.01012310153588,1.01012310153588,
2001-09-26,1.0076005784331554,1.0076005784331554,
2001-09-27,1.0069159971034984,1.0069159971034984,
2001-09-28,1.012769770491474,1.012769770491474,
2001-10-01,1.012769770491474,1.012769770491474,
2001-10-02,1.0126602506907831,1.0126602506907831,
2001-10-03,1.0214096693592898,1.0214096693592898,
2001-10-04,1.0195840884266798,1.0195840884266798,
2001-10-05,1.023384346134169,1.023384346134169,
2001-10-08,1.023384346134169,1.023384346134169,
2001-10-09,1.0232736784850305,1.0232736784850305,
2001-10-10,1.026953010523157,1.026953010523157,
2001-10-11,1.024840720729867,1.024840720729867,
2001-10-12,1.0221033934786985,1.0221033934786985,
2001-10-15,1.0221033934786985,1.0221033934786985,
2001-10-16,1.0219809257663066,1.0219809257663066,
2001-10-17,1.0214042012002442,1.0214042012002442,
2001-10-18,1.034180009497995,1.034180009497995,
2001-10-19,1.045994137214123,1.045994137214123,
2001-10-22,1.045994137214123,1.045994137214123,
2001-10-23,1.045869812991447,1.045869812991447,
2001-10-24,1.057251172311917,1.057251172311917,
2001-10-25,1.0542081321467556,1.0542081321467556,
2001-10-26,1.043847946616586,1.043847946616586,
2001-10-29,1.043847946616586,1.043847946616586,
2001-10-30,1.0437238774847066,1.0437238774847066,
2001-10-31,1.054487967425105,1.054487967425105,
2001-11-01,1.061204221132712,1.061204221132712,
2001-11-02,1.06727016687952,1.06727016687952,
2001-11-05,1.06727016687952,1.06727016687952,
2001-11-06,1.0671433138416664,1.0671433138416664,
2001-11-07,1.0812235055681878,1.0812235055681878,
2001-11-08,1.069828846369638,1.069828846369638,
2001-11-09,1.0434432464912295,1.0434432464912295,
2001-11-12,1.0434432464912295,1.0434432464912295,
2001-11-13,1.043372128128345,1.043372128128345,
2001-11-14,1.042410159375665,1.042410159375665,
2001-11-15,1.0382227883211885,1.0382227883211885,
2001-11-16,1.048982691453457,1.048982691453457,
2001-11-19,1.048982691453457,1.048982691453457,
2001-11-20,1.0489111955364905,1.0489111955364905,
2001-11-21,1.0500350797425142,1.0500350797425142,
2001-11-22,1.0455187195373823,1.0455187195373823,
2001-11-23,1.0486638936543209,1.0486638936543209,
2001-11-26,1.0486638936543209,1.0486638936543209,
2001-11-27,1.0485924194657787,1.0485924194657787,
2001-11-28,1.0487472406251122,1.0487472406251122,
2001-11-29,1.058250615286898,1.058250615286898,
2001-11-30,1.0589435644321674,1.0589435644321674,
2001-12-03,1.0589435644321674,1.0589435644321674,
2001-12-04,1.0588713896081483,1.0588713896081483,
2001-12-05,1.0544659580585074,1.0544659580585074,
2001-12-06,1.052889349373027,1.052889349373027,
2001-12-07,1.044225940777574,1.044225940777574,
2001-12-10,1.044225940777574,1.044225940777574,
2001-12-11,1.044225940777574,1.044225940777574,
2001-12-12,1.044225940777574,1.044225940777574,
2001-12-13,1.044225940777574,1.044225940777574,
2001-12-14,1.044225940777574,1.044225940777574,
2001-12-17,1.044225940777574,1.044225940777574,
2001-12-18,1.044225940777574,1.044225940777574,
2001-12-19,1.044225940777574,1.044225940777574,
2001-12-20,1.044225940777574,1.044225940777574,
2001-12-21,1.044225940777574,1.044225940777574,
2001-12-24,1.044225940777574,1.044225940777574,
2001-12-25,1.044225940777574,1.044225940777574,
2001-12-26,1.044225940777574,1.044225940777574,
2001-12-27,1.044225940777574,1.044225940777574,
2001-12-28,1.044225940777574,1.044225940777574,
2001-12-31,1.044225940777574,1.044225940777574,
2002-01-01,1.044225940777574,1.044225940777574,
2002-01-02,1.044225940777574,1.044225940777574,
2002-01-03,1.044225940777574,1.044225940777574,
2002-01-04,1.044225940777574,1.044225940777574,
2002-01-07,1.044225940777574,1.044225940777574,
2002-01-08,1.0441534999218376,1.0441534999218376,
2002-01-09,1.048960112601738,1.048960112601738,
2002-01-10,1.0427204314382816,1.0427204314382816,
2002-01-11,1.0392023704667344,1.0392023704667344,
2002-01-14,1.0392023704667344,1.0392023704667344,
2002-01-15,1.0392023704667344,1.0392023704667344,
2002-01-16,1.0392023704667344,1.0392023704667344,
2002-01-17,1.0392023704667344,1.0392023704667344,
2002-01-18,1.0392023704667344,1.0392023704667344,
2002-01-21,1.0392023704667344,1.0392023704667344,
2002-01-22,1.0392023704667344,1.0392023704667344,
2002-01-23,1.0392023704667344,1.0392023704667344,
2002-01-24,1.0392023704667344,1.0392023704667344,
2002-01-25,1.0392023704667344,1.0392023704667344,
2002-01-28,1.0392023704667344,1.0392023704667344,
2002-01-29,1.0392023704667344,1.0392023704667344,
2002-01-30,1.0392023704667344,1.0392023704667344,
2002-01-31,1.0392023704667344,1.0392023704667344,
2002-02-01,1.03913096308336,1.03913096308336,
2002-02-04,1.0373436649457601,1.0373436649457601,
2002-02-05,1.0373436649457601,1.0373436649457601,
2002-02-06,1.0348829508747344,1.0348829508747344,
2002-02-07,1.0348829508747344,1.0348829508747344,
2002-02-08,1.034811840294427,1.034811840294427,
2002-02-11,1.0305016990322846,1.0305016990322846,
2002-02-12,1.0324306112886872,1.0324306112886872,
2002-02-13,1.0420509463077743,1.0420509463077743,
2002-02-14,1.0420509463077743,1.0420509463077743,
2002-02-15,1.0419530320968564,1.0419530320968564,
2002-02-18,1.0370546971317642,1.0370546971317642,
2002-02-19,1.0255346445364533,1.0255346445364533,
2002-02-20,1.0209069598788754,1.0209069598788754,
2002-02-21,1.0209069598788754,1.0209069598788754,
2002-02-22,1.0209069598788754,1.0209069598788754,
2002-02-25,1.0209069598788754,1.0209069598788754,
2002-02-26,1.0209069598788754,1.0209069598788754,
2002-02-27,1.0209069598788754,1.0209069598788754,
2002-02-28,1.0209069598788754,1.0209069598788754,
2002-03-01,1.0208212547465576,1.0208212547465576,
2002-03-04,1.0268896859973549,1.0268896859973549,
2002-03-05,1.026174865157818,1.026174865157818,
2002-03-06,1.033192281685447,1.033192281685447,
2002-03-07,1.033192281685447,1.033192281685447,
2002-03-08,1.0331055452004474,1.0331055452004474,
2002-03-11,1.031329216031215,1.031329216031215,
