date,pnl
2014-09-09,-0.0
2014-09-10,-0.00010401148916675245
2014-09-11,-0.0035326561094967085
2014-09-12,0.0003043496391126335
2014-09-15,-0.0019293081694841438
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,-0.0
2014-09-19,-0.0
2014-09-22,-0.0
2014-09-23,-0.0
2014-09-24,-0.00011284481568374751
2014-09-25,-0.005244444118595981
2014-09-26,0.002584446861564468
2014-09-29,0.0025747363854772085
2014-09-30,-0.0
2014-10-01,0.0
2014-10-02,-0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,-0.0
2014-10-08,-0.0
2014-10-09,0.0
2014-10-10,-0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,-9.830439118825617e-05
2014-10-16,0.008782905000004844
2014-10-17,-0.008702159171121548
2014-10-20,0.007608725240375103
2014-10-21,0.010122452829141093
2014-10-22,-0.003653980093460424
2014-10-23,0.0
2014-10-24,-0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,-8.934377207303212e-05
2014-10-30,0.006554935588630414
2014-10-31,0.003976725759927267
2014-11-03,-0.0023134854716755746
2014-11-04,-0.0
2014-11-05,-8.936319867637203e-05
2014-11-06,0.001974480637621985
2014-11-07,0.004919895823023457
2014-11-10,-0.00452536214016912
2014-11-11,0.0
2014-11-12,-0.0
2014-11-13,-0.0
2014-11-14,0.0
2014-11-17,-0.0
2014-11-18,-0.0
2014-11-19,0.0
2014-11-20,-0.0
2014-11-21,0.0
2014-11-24,-0.0
2014-11-25,-0.0
2014-11-26,-0.0
2014-11-27,-0.0
2014-11-28,-0.0
2014-12-01,-9.718739219036629e-05
2014-12-02,-0.003516368146651004
2014-12-03,-0.0034366864783266773
2014-12-04,0.00934170416320766
2014-12-05,-0.0019447044112382275
2014-12-08,-0.004821432246563127
2014-12-09,0.0
2014-12-10,-0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,-0.0
2014-12-16,-0.0
2014-12-17,-8.920457617089417e-05
2014-12-18,-0.004949583895579324
2014-12-19,0.008004633385617257
2014-12-22,-0.004270669084181585
2014-12-23,-0.0
2014-12-24,-0.0
2014-12-25,0.0
2014-12-26,0.0
2014-12-29,-0.0
2014-12-30,0.0
2014-12-31,-0.0
2015-01-01,0.0
2015-01-02,-0.0
2015-01-05,-0.0
2015-01-06,0.0
2015-01-07,-0.00013635903986017827
2015-01-08,-0.0016352678533245197
2015-01-09,-0.002085000609482886
2015-01-12,-0.010906781722759913
2015-01-13,-0.025459423401726317
2015-01-14,-0.052023910511869983
2015-01-15,0.007142776166780657
2015-01-16,0.007296257819023493
2015-01-19,-0.0036403679870401343
2015-01-20,0.0014444233201629172
2015-01-21,0.006411069775690144
2015-01-22,-0.0
2015-01-23,-0.0
2015-01-26,-5.967805890719638e-05
2015-01-27,-0.011336692193840155
2015-01-28,0.00462022230583324
2015-01-29,-0.006086362941282495
2015-01-30,0.006951424929448434
2015-02-02,0.0002849916128155537
2015-02-03,0.0
2015-02-04,-4.8274817267963203e-05
2015-02-05,-0.000846184351760973
2015-02-06,0.003938504905311667
2015-02-09,-0.0013583878522687182
2015-02-10,-0.0
2015-02-11,-4.93332488548333e-05
2015-02-12,0.008222208142472189
2015-02-13,-0.00028648808858789803
2015-02-16,0.0006930941456899709
2015-02-17,0.006973551465799177
2015-02-18,-0.006871528268073458
2015-02-19,0.0
2015-02-20,-0.0
2015-02-23,-0.0
2015-02-24,0.0
2015-02-25,-0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,-7.402800332662396e-05
2015-03-03,0.006978058056357735
2015-03-04,-0.0015998542484648773
2015-03-05,-0.0
2015-03-06,-0.0
2015-03-09,-7.674575462790034e-05
2015-03-10,-0.009323110519056915
2015-03-11,-0.0031829630567111484
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,-7.67699857856329e-05
2015-03-17,0.0054702854343474955
2015-03-18,0.010097299003379212
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,-6.107976538693314e-05
2015-03-24,-0.0016633923035657115
2015-03-25,0.0013234936353526008
2015-03-26,-0.003353928829455136
2015-03-27,0.008080610841941201
2015-03-30,-0.0019323345221849656
2015-03-31,-0.0
2015-04-01,-6.286222666869538e-05
2015-04-02,-0.00450625280779178
2015-04-03,0.0
2015-04-06,-6.286222666869538e-05
2015-04-07,0.0
2015-04-08,-0.0
2015-04-09,-0.0
2015-04-10,0.0
2015-04-13,-0.0
2015-04-14,-0.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,-0.0
2015-04-21,-0.0
2015-04-22,-0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,-0.00011159142520797336
2015-04-30,-0.023002300829416768
2015-05-01,-0.007633194042113451
2015-05-04,-2.0074483387496393e-05
2015-05-05,-0.007626411818373055
2015-05-06,0.008469279230628547
2015-05-07,-0.0009077231418427931
2015-05-08,0.0011328810305420633
2015-05-11,0.0019561711708026576
2015-05-12,0.0
2015-05-13,-0.0
2015-05-14,-0.0
2015-05-15,0.0
2015-05-18,-0.0
2015-05-19,-0.0
2015-05-20,-8.534789982633327e-05
2015-05-21,0.002927259158030745
2015-05-22,-0.008236281653106371
2015-05-25,-4.59103269405503e-07
2015-05-26,-0.005051674441430427
2015-05-27,-0.0024097612147659375
2015-05-28,0.0013465556351781886
2015-05-29,-0.007411598236836958
2015-06-01,0.0008194130590279356
2015-06-02,0.0019509887009992572
2015-06-03,-0.003636981777594313
2015-06-04,-0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,-0.0
2015-06-12,0.0
2015-06-15,-0.0
2015-06-16,-0.0
2015-06-17,-0.00010521561099219075
2015-06-18,0.0012209528400601894
2015-06-19,-0.01170078037098211
2015-06-22,-0.0006198922578182971
2015-06-23,0.01565217127803234
2015-06-24,-0.005087493351444252
2015-06-25,0.0
2015-06-26,-0.0
2015-06-29,0.0
2015-06-30,-0.0
2015-07-01,0.0
2015-07-02,0.0
2015-07-03,-0.0
2015-07-06,-0.0
2015-07-07,-0.0
2015-07-08,-5.644763436299986e-05
2015-07-09,0.007499081859818814
2015-07-10,-0.00267365941328595
2015-07-13,1.08721442451918e-05
2015-07-14,-0.0
2015-07-15,-0.0
2015-07-16,0.0
2015-07-17,-0.0
2015-07-20,-5.889907713447501e-05
2015-07-21,-0.0017913344627273346
2015-07-22,-0.006768529646290205
2015-07-23,-0.006729043216168982
2015-07-24,-0.0007344510751133812
2015-07-27,-0.005809711482409011
2015-07-28,0.008470106815919405
2015-07-29,0.0022502916534593484
2015-07-30,-0.0
2015-07-31,-0.0
2015-08-03,-0.0
2015-08-04,0.0
2015-08-05,-0.0
2015-08-06,0.0
2015-08-07,-0.0
2015-08-10,0.0
2015-08-11,-0.0
2015-08-12,0.0
2015-08-13,-0.0
2015-08-14,-0.0
2015-08-17,-0.0
2015-08-18,-0.0
2015-08-19,-7.116126968673887e-05
2015-08-20,0.011777107028569406
2015-08-21,-0.005931264257278477
2015-08-24,-0.009831493676440223
2015-08-25,0.0
2015-08-26,-0.0
2015-08-27,0.0
2015-08-28,-0.0
2015-08-31,0.0
2015-09-01,-0.0
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,-0.0
2015-09-07,0.0
2015-09-08,0.0
2015-09-09,-4.990990729173732e-05
2015-09-10,-0.0020466317994748133
2015-09-11,0.0017259199755077707
2015-09-14,0.003779349528898637
2015-09-15,-0.0023674697684418454
2015-09-16,-0.0020291043076807497
2015-09-17,0.0
2015-09-18,-0.0
2015-09-21,-5.128400768695685e-05
2015-09-22,-0.012393554081367442
2015-09-23,-0.0014155200175739295
2015-09-24,-0.0003927975984652879
2015-09-25,-0.0018352329159998374
2015-09-28,-0.003832352640167904
2015-09-29,0.0003978983344891629
2015-09-30,0.01509871907428659
2015-10-01,-0.004456004101498274
2015-10-02,0.00034714246491627783
2015-10-05,0.00523071446587607
2015-10-06,-0.0005869818816431285
2015-10-07,-0.0001559149047177956
2015-10-08,0.00443598644706432
2015-10-09,-0.013787408704020777
2015-10-12,-0.001678227643950208
2015-10-13,0.0031342512283023143
2015-10-14,-0.0019562324982658674
2015-10-15,-0.000679625298321195
2015-10-16,0.0017338753345786365
2015-10-19,0.005921380513374764
2015-10-20,-0.0
2015-10-21,-0.0
2015-10-22,0.0
2015-10-23,-0.0
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,-0.0
2015-10-29,-0.0
2015-10-30,-0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,-0.0
2015-11-06,-0.0
2015-11-09,-0.0001196566807211591
2015-11-10,-0.006186922116256529
2015-11-11,0.0028340171856575764
2015-11-12,-0.019317688119014534
2015-11-13,0.0002484888072966443
2015-11-16,-0.022383679011178333
2015-11-17,-0.0007950506195302449
2015-11-18,-0.00968570861355826
2015-11-19,0.0026224922463233603
2015-11-20,-0.0067629817155897345
2015-11-23,-0.01218594192842976
2015-11-24,0.016333230518430723
2015-11-25,-0.00805071151415495
2015-11-26,0.0
2015-11-27,-0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,-0.0
2015-12-03,-0.0
2015-12-04,0.0
2015-12-07,-0.0
2015-12-08,0.0
2015-12-09,-0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,-6.64824602958797e-05
2015-12-15,0.010150718110244199
2015-12-16,-0.0043384477805130835
2015-12-17,-0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,-0.0
2015-12-23,-6.627077183994282e-05
2015-12-24,0.0026208779823706035
2015-12-25,-0.0
2015-12-28,-6.627077183994282e-05
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,-0.0
2016-01-01,0.0
2016-01-04,-0.0
2016-01-05,0.0
2016-01-06,-0.0
2016-01-07,-0.0
2016-01-08,-0.0
2016-01-11,-7.112432786298233e-05
2016-01-12,-0.003782921472843093
2016-01-13,0.004355398442348859
2016-01-14,0.002633733979382842
2016-01-15,-0.009419832836111305
2016-01-18,0.005216359453094231
2016-01-19,0.00403607276535515
2016-01-20,-0.006420213402308384
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,-0.0
2016-01-26,0.0
2016-01-27,-7.303707174707716e-05
2016-01-28,0.006364886426760515
2016-01-29,-0.0033320812717577363
2016-02-01,3.371886152349559e-05
2016-02-02,-0.0
2016-02-03,0.0
2016-02-04,0.0
2016-02-05,-0.0
2016-02-08,-0.0
2016-02-09,-0.0
2016-02-10,-7.315455451425508e-05
2016-02-11,0.00010974280605197807
2016-02-12,0.006034496435371659
2016-02-15,0.006646226749017377
2016-02-16,-0.0
2016-02-17,-7.659665063853019e-05
2016-02-18,0.0015022223921263302
2016-02-19,-0.005077984342772185
2016-02-22,-0.008068220490647378
2016-02-23,0.005424070222043517
2016-02-24,0.00025764853071989357
2016-02-25,-0.0
2016-02-26,0.0
2016-02-29,-0.0
2016-03-01,0.0
2016-03-02,-7.98959762319568e-05
2016-03-03,-0.007227889290295268
2016-03-04,-0.018924896532801317
2016-03-07,0.0029055550233054897
2016-03-08,0.012664272371208204
2016-03-09,-0.0066743365808589585
2016-03-10,-0.0
2016-03-11,0.0
2016-03-14,-0.0
2016-03-15,0.0
2016-03-16,-0.0
2016-03-17,0.0
2016-03-18,-0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,-0.0
2016-03-24,-0.0
2016-03-25,0.0
2016-03-28,-6.679990238105472e-05
2016-03-29,-0.004908115510303313
2016-03-30,-0.0015949337358789493
2016-03-31,-0.0023273403873187016
2016-04-01,-0.0010799190338897102
2016-04-04,-0.006786566840521084
2016-04-05,0.0
2016-04-06,-9.042762914539745e-05
2016-04-07,-0.01706775839142134
2016-04-08,-6.481570379198821e-05
2016-04-11,0.0017483666231579965
2016-04-12,0.013043070305501196
2016-04-13,0.0077787724214015645
2016-04-14,0.0
2016-04-15,-0.0
2016-04-18,-8.855645125878568e-05
2016-04-19,-0.013331473223130452
2016-04-20,-0.005392291060304769
2016-04-21,-0.0016820323382693756
2016-04-22,-0.0035628740321102656
2016-04-25,0.003428697944738078
2016-04-26,0.004060564434908182
2016-04-27,0.006618534281127112
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-03,-0.0
2016-05-04,-0.0
2016-05-05,-0.0
2016-05-06,0.0
2016-05-09,-6.942053779514613e-05
2016-05-10,-0.0005925782142138087
2016-05-11,0.002764405454508385
2016-05-12,-0.009944654709653698
2016-05-13,0.001549127291086355
2016-05-16,0.0018618609723123523
2016-05-17,0.0012401878189075859
2016-05-18,-0.004659187609260328
2016-05-19,-0.0
2016-05-20,-0.0
2016-05-23,-0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-30,-8.837463932903351e-05
2016-05-31,0.0030117022987529926
2016-06-01,0.006722772900480868
2016-06-02,-0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,-0.0
2016-06-08,0.0
2016-06-09,-0.0
2016-06-10,-0.0
2016-06-13,-9.762426379779597e-05
2016-06-14,-0.006641106380802455
2016-06-15,0.018516025412757896
2016-06-16,-0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,-7.1858012832522e-05
2016-06-23,-0.008050461623440697
2016-06-24,0.008218071202603629
2016-06-27,-0.001295493820964062
2016-06-28,0.0
2016-06-29,-6.453236285848421e-05
2016-06-30,-0.0006224700840696956
2016-07-01,-0.005860524181162682
2016-07-04,0.0015739964120452079
2016-07-05,0.006977202004697037
2016-07-06,0.0061806203119198905
2016-07-07,-0.0
2016-07-08,0.0
2016-07-11,-6.908354680476525e-05
2016-07-12,0.011637573687894793
2016-07-13,0.006391426480784105
2016-07-14,-0.00026802526382547245
2016-07-15,0.0020536127176490563
2016-07-18,-0.0018958697007840947
2016-07-19,-0.004752285175256272
2016-07-20,0.0018055124664604306
2016-07-21,0.0
2016-07-22,-0.0
2016-07-25,-0.0
2016-07-26,0.0
2016-07-27,-0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,-0.0
2016-08-02,0.0
2016-08-03,-0.0
2016-08-04,-0.0
2016-08-05,-0.0
2016-08-08,-0.00010022489389002829
2016-08-09,-0.0043062670971460715
2016-08-10,0.005771917874305874
2016-08-11,0.0
2016-08-12,-0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,-0.0
2016-08-18,0.0
2016-08-19,-0.0
2016-08-22,-0.0
2016-08-23,-0.0
2016-08-24,-0.00010819991287294253
2016-08-25,-0.000934368850370837
2016-08-26,-0.0017152313612946587
2016-08-29,-1.6660052505254206e-05
2016-08-30,-0.0014429465121351646
2016-08-31,0.0016819552488349834
2016-09-01,0.0
2016-09-02,-0.0
2016-09-05,-0.0
2016-09-06,-0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,-0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,-0.00012141109900521347
2016-09-20,-0.002881056229883634
2016-09-21,0.004944772877844893
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,-0.0
2016-09-27,-0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,-0.0
2016-10-04,-0.0
2016-10-05,-0.0
2016-10-06,-0.0
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,-0.0
2016-10-12,0.0
2016-10-13,-0.0
2016-10-14,-0.0
2016-10-17,-0.00010831226655046298
2016-10-18,0.0009267359704852036
2016-10-19,-0.0016508924353244507
2016-10-20,-0.0
2016-10-21,-0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,-0.00010504895301832599
2016-11-01,-0.009668630884302271
2016-11-02,-1.9299730436863558e-06
2016-11-03,-0.005589104605671479
2016-11-04,-0.004296624165610046
2016-11-07,-0.01474553099542795
