,leverage,pre_target_vol,post_target_vol,distance_to_target,strategy_returns,targeted_returns
79,1.1749614100617494,0.08510917817696206,0.13759150523151636,0.03759150523151636,-0.0,-0.0
80,1.1276212015008782,0.08868226303912939,0.15222364376987357,0.05222364376987357,-0.01667608818541555,-0.018804310595972883
81,1.1554581524054217,0.08654575658306704,0.14936516614982537,0.04936516614982536,-0.005143174867945577,-0.005942723330414395
82,1.1807734422996319,0.08469025167541336,0.14735359310411641,0.04735359310411641,0.005946618724934294,0.007021609461884114
83,1.187624728628447,0.08420168222287445,0.14959729571287306,0.04959729571287305,-0.009599332220367351,-0.011400404323228083
84,1.2251588342117887,0.08162206989621508,0.14501421592315597,0.045014215923155965,-0.0,-0.0
85,1.1577141326284344,0.08637710915125778,0.14057304912710983,0.04057304912710982,0.0,0.0
86,1.169254190242203,0.08552460263519406,0.1422251989448775,0.0422251989448775,-0.008935824532900094,-0.010448250278362511
87,1.2060717815633915,0.0829138045750256,0.13789606238502627,0.03789606238502627,0.0005464480874317612,0.0006590556183407321
88,1.1890822018152334,0.08409847514944017,0.1460528415264894,0.04605284152648939,0.012697979246313551,0.015098941120810654
89,1.1989875003867045,0.08340370518270408,0.1477404286886237,0.04774042868862369,-0.00903330187407303,-0.010830816034233356
90,1.2367857836891,0.08085474567933564,0.14322815269178257,0.04322815269178257,-0.00027210884353745524,-0.0003365403493032063
91,1.266443181792737,0.07896129999171629,0.1409368660647593,0.0409368660647593,-0.004899292324441973,-0.006204675359899027
92,1.3055873617684812,0.07659387868502739,0.136805500659578,0.036805500659577994,0.001367614879649981,0.0017855407026375375
93,1.3040817828694609,0.07668230728594577,0.1417163064368335,0.041716306436833495,0.009833378858235431,0.012823530233078525
94,1.3439721997106386,0.07440630097968567,0.13764828367278717,0.037648283672787164,0.001622937516905676,0.002181182904588643
95,1.3385028604340072,0.07471033716549189,0.14324498308733455,0.04324498308733454,0.009991898460707471,0.013374184670823104
96,1.3476357104516448,0.07420402948990283,0.14552077164339533,0.045520771643395325,-0.008288770053475947,-0.011170242519786376
97,1.387103131923819,0.07209269282040097,0.1416837474818014,0.0416837474818014,-0.002426530062011323,-0.0033658474487232044
98,1.411570929792854,0.07084305711415781,0.14119002750396992,0.04119002750396991,-0.005945945945945996,-0.008393124447417041
99,1.4544725851259759,0.06875344439121121,0.13719050457098514,0.03719050457098513,-0.0016313213703099683,-0.002372712210645989
100,1.4990881562253038,0.06670721770746257,0.13323950216427435,0.03323950216427435,-0.0013616557734205115,-0.0020412420427904946
101,1.545818508116261,0.06469064736575078,0.1292662610697071,0.02926626106970709,0.000818107444777727,0.0012646456297651122
102,1.555909538341561,0.06427108873346819,0.1327300832481033,0.03273008324810328,-0.007220708446866508,-0.01123476914606308
103,1.5770920089994411,0.06340784141278052,0.13391000630772676,0.03391000630772675,0.006038150130369235,0.009522718319744255
104,1.6267296338046289,0.06147303025771894,0.12982390956944015,0.029823909569440143,0.0,0.0
105,1.2613269110267151,0.07928158760887802,0.1823135577889358,0.08231355778893579,-0.02687218660482882,-0.033894612122802203
106,1.2916532572809403,0.07742015857298269,0.17836730682990382,0.07836730682990381,-0.004765909728062789,-0.006155902824159222
107,1.3312426192642413,0.07511778736115628,0.17310876152749535,0.07310876152749535,-0.0015345982142858094,-0.0020429225463040684
108,1.2468046438685256,0.08020502689958292,0.1875834275979314,0.08758342759793139,0.01727260064075775,0.021535558690583236
109,1.2836986895429834,0.0778999003540321,0.1822598217586778,0.0822598217586778,-0.002409638554216942,-0.0030932498543205372
110,1.321244641740189,0.07568621044191459,0.17718492685890283,0.07718492685890282,-0.0025452488687782715,-0.003362896429768569
111,1.2055295395607624,0.0829510988477605,0.19547017072454465,0.09547017072454464,0.019887165021156505,0.0239745648911237
112,0.5921065784816457,0.16888851371392058,0.19194759919489165,0.09194759919489165,-0.013239315009353936,-0.007839085511629255
113,0.6049670702505263,0.16529825327284087,0.18659855777521886,0.08659855777521885,-0.005823036500496981,-0.0035227453316675358
114,0.60816248023493,0.16442974246186728,0.18228832930309558,0.08228832930309557,0.009460604349053936,0.005753584605442007
115,0.5974404494174547,0.1673806989424751,0.17933953548221204,0.07933953548221204,-0.013114754098360715,-0.00783528458252403
116,0.613097198499413,0.1631062745756385,0.17416308893328095,0.07416308893328094,-0.004221190375685913,-0.002587999993665718
117,0.6320007043850813,0.15822767175124774,0.16888863924673286,0.06888863924673286,0.0014011489421325019,0.0008855271183761526
118,0.6113650674755581,0.16356839034477208,0.16737686990611023,0.06737686990611022,-0.01459239511716004,-0.008921280625432551
119,0.630584063347662,0.15858313873191981,0.1622749640809212,0.0622749640809212,-0.00013829345871929632,-8.720565113361604e-05
120,0.6332501280470021,0.15791548326789703,0.15897465054216137,0.05897465054216136,0.009264380530973448,0.0058666701575150896
121,0.6531552183030022,0.15310296419251676,0.1541292920320725,0.05412929203207251,0.00013956734124209724,9.115913723695162e-05
122,0.6736714762457181,0.1484403058851278,0.14943316982305271,0.04943316982305271,0.00027917364600782424,0.00018807132223499048
123,0.6679260412934698,0.14971717498294476,0.14747792114223437,0.04747792114223437,0.010611561016475868,0.007087737941678835
124,0.6544202320690655,0.15280701161061644,0.14298302462205228,0.04298302462205228,0.0,0.0
125,0.6678734485317522,0.14972896470108105,0.13862524918662955,0.038625249186629546,-0.0,-0.0
126,0.6833184726227911,0.1463446460274498,0.1344004008616953,0.034400400861695296,0.0,0.0
127,0.6599636787107093,0.15152349019472985,0.13030441492148515,0.03030441492148514,-0.0,-0.0
128,0.6767290194628127,0.14776963470456753,0.12662829920807564,0.026628299208075634,-0.0032819352100721846,-0.0022209807966526297
129,0.6979186406438942,0.14328317682952385,0.12276935223987341,0.022769352239873406,-0.0,-0.0
130,0.7166482833265724,0.13953846304607778,0.11902808305144366,0.019028083051443656,-0.0,-0.0
131,0.7386789608866837,0.1353768081873668,0.11540089617605781,0.015400896176057804,0.0,0.0
132,0.7351729877259588,0.13602240788160697,0.11861183972298783,0.018611839722987827,-0.013773131798276661,-0.010125634454482462
133,0.7576101981325782,0.13199399935017833,0.11499746619912934,0.014997466199129339,0.0,0.0
134,0.7530852921754324,0.13278708406471554,0.11149328785527805,0.011493287855278048,0.0,0.0
135,0.773049193626576,0.12935787376075492,0.10908186468856561,0.009081864688565602,0.004867381489841893,0.0037627253357951974
136,0.7768682013638197,0.12872196316498274,0.1057580438343757,0.005758043834375698,0.0,0.0
137,0.8012836942623176,0.12479974410569103,0.1025355462512015,0.00253554625120149,0.0,0.0
138,0.8248408494692284,0.12123550872189268,0.09941127934563722,-0.0005887206543627871,-0.0,-0.0
139,0.7290289415563664,0.13716876560005306,0.12356312749328612,0.02356312749328611,-0.027272727272727115,-0.019882607496991698
140,0.7499824617980079,0.1333364513088213,0.11979823551790783,0.019798235517907825,0.0,0.0
141,0.7735452882201891,0.12927491321172016,0.11614809594699607,0.016148095946996066,-0.0,-0.0
142,0.7949855867807808,0.1257884440458104,0.11260920776208162,0.012609207762081617,0.0,0.0
143,0.7253112691002355,0.13787184104288383,0.10917817706074687,0.009178177060746862,0.0,0.0
144,0.7257138773040847,0.13779535313763686,0.11194320556294288,0.011943205562942871,0.01290669534821176,0.00936656792433335
145,0.7447398479017131,0.13427507643339837,0.10957179137680613,0.009571791376806124,-0.005198613703012556,-0.003871614778481332
146,0.7665785752866057,0.13044977152226353,0.10666355005423485,0.006663550054234843,-0.003210272873194253,-0.002460926405414489
147,0.7887346084260923,0.12678535838505736,0.10394386275802134,0.003943862758021333,0.003418230563002833,0.0026960767446201407
148,0.8126407429160003,0.12305560713233478,0.10101796408271362,0.00101796408271361,-0.0022067674200882403,-0.0017933091157033329
149,0.8358787572050864,0.11963457515581363,0.0985674404793253,-0.0014325595206747116,0.003415483525314844,0.002854930124394619
150,0.8620072625369121,0.116008303347349,0.0956021829697944,-0.0043978170302056,0.0008018174528930944,0.0006911724676226958
151,0.8886309543765869,0.11253265431222159,0.09281609773112633,-0.007183902268873679,-0.001402430880192318,-0.0012462434915124962
152,0.889653406881688,0.11240332384103224,0.09695003387711085,-0.0030499661228891584,-0.010427807486631024,-0.009277134456787663
153,0.9175991044720156,0.10898005404826519,0.09399907490716375,-0.006000925092836257,-0.0002019386106623111,-0.00018529868830205972
154,0.9374529815653169,0.10667201658799409,0.09343770050590877,-0.006562299494091234,0.005655042412818001,0.005301336370774559
155,0.9487323993569002,0.10540379992059422,0.09510421466929922,-0.004895785330700786,-0.007847082494969737,-0.00744478140340417
156,0.9595220655313379,0.10421855170639013,0.09679036792858241,-0.003209632071417598,0.007888349514563076,0.007569045419846689
157,0.981533351718023,0.10188140813041696,0.09578537934732792,-0.004214620652672085,-0.005030181086519092,-0.004937290501599691
158,0.9981315166709308,0.10018719810945367,0.09619270589828287,-0.0038072941017171374,-0.0064602960969045164,-0.0064482251413465995
159,0.9937643604376976,0.10062747667460685,0.10115615601156737,0.0011561560115673636,0.010137875101378757,0.01007465896631892
160,1.0244633678187323,0.09761207978858052,0.09819244105359835,-0.0018075589464016523,-0.0012083780880773332,-0.0012379390857100653
161,1.0566548740752182,0.09463828015511665,0.09520096043105071,-0.004799039568949295,0.0,0.0
162,1.082857296753184,0.09234827183585302,0.09384842863308106,-0.006151571366918948,0.004031174415479621,0.004365186630286859
163,1.1131941307870494,0.08983159112534855,0.09180117591097307,-0.008198824089026932,0.002814258911819967,0.0031328165031531355
164,1.0360072499970006,0.09652442104076928,0.11001434384515414,0.010014343845154136,-0.0160513643659711,-0.016629329855489566
165,1.0373376938137644,0.0964006230529913,0.11257278944496796,0.012572789444967952,-0.008923742563547887,-0.009256934531058495
166,1.0693315951822053,0.09351636148276422,0.10925909219266507,0.009259092192665061,0.0012096774193549042,0.0012935462844946733
167,1.1002989167533144,0.0908843937564467,0.10643587074580171,0.006435870745801708,-0.002421307506053294,-0.0026641620260371085
168,1.131519359595852,0.08837674685099273,0.10319330461897361,0.0031933046189736025,0.0,0.0
169,1.1670741788487922,0.08568435649792244,0.10004952904726115,4.952904726114593e-05,0.0,0.0
170,0.950012890825213,0.10526172956783424,0.09700153368098065,-0.002998466319019358,0.0,0.0
171,0.9674384352204721,0.10336575058361283,0.09404639994797862,-0.0059536000520213905,0.0,0.0
172,0.9569245058502117,0.10450145167005798,0.09118129825149981,-0.00881870174850019,0.0,0.0
173,0.9767706121230836,0.10237818251169797,0.08840348525397068,-0.011596514746029324,0.0,0.0
174,0.9763824270935397,0.10241888549518084,0.09334394243457869,-0.006656057565421314,0.009737730459620897,0.009507748900547341
175,0.9830717367574804,0.10172197639394609,0.09617446599600993,-0.0038255340039900776,0.008513931888544879,0.008369805808306709
176,1.0129129540044048,0.09872516646634291,0.09349366094269344,-0.006506339057306562,-0.0017316572601334679,-0.001754018070684965
177,1.0440445784013879,0.09578135078591878,0.09081056132266675,-0.009189438677333253,0.0013484011814562935,0.0014077909430094692
178,1.063130314093412,0.09406184611081787,0.09122194492622288,-0.00877805507377713,0.005773672055427226,0.006138165785758703
179,1.094198451794753,0.0913910998831844,0.08898294730096244,-0.011017052699037563,-0.002300613496932502,-0.0025173277265216564
180,1.0294049954816387,0.09714349594079048,0.10594125396422036,0.00594125396422035,0.015360983102918446,0.01581267274165329
181,1.0284977416208867,0.09722918773006008,0.1092584538260238,0.00925845382602379,0.00931322858590966,0.00957863456780717
182,1.0608005462964187,0.09426842807456198,0.10593282320566211,0.005932823205662102,0.00018889308651304226,0.00020037788936465192
183,1.0315561584893675,0.0969409170572372,0.114230146194454,0.014230146194453994,-0.012465373961218884,-0.012858733277568342
184,1.047395621136442,0.09547490745808,0.1138469230979946,0.013846923097994596,-0.00647536820721184,-0.006782272305479814
185,1.0784359125056497,0.09272688236768648,0.11073073830220884,0.010730738302208831,0.002104055087987833,0.0022690885687763136
186,1.0544037858110584,0.09484032715519791,0.11750636066949831,0.017506360669498303,-0.011651598115369921,-0.012285489163595039
187,1.0627805680025038,0.09409280053732072,0.11828734132677199,0.018287341326771983,0.007700205338809107,0.008183628603715454
188,1.051698218604028,0.09508431052848511,0.12223410865707782,0.02223410865707781,0.010342185903983614,0.010876858491691255
189,1.0607388092034764,0.09427391468319274,0.12259498048463266,0.022594980484632654,0.007608419984783232,0.008070546354578897
190,1.0241653667955823,0.09764048193982666,0.1300426378124741,0.0300426378124741,-0.013247539742619219,-0.013567671399638666
191,1.0539143786660463,0.09488436824115765,0.12649066794206948,0.026490667942069474,-0.002482179226069192,-0.0026160043767804804
192,1.0851247802292117,0.09215530031382836,0.12295807221174991,0.022958072211749905,-0.0021037868162693263,-0.0022828712066533655
193,1.1077198991698842,0.09027552910707765,0.12112639400834162,0.021126394008341612,0.004979570990806814,0.005515969875845805
194,0.9330430453076314,0.10717619139107269,0.1458961685568387,0.0458961685568387,-0.023861033341817217,-0.022263371213436065
195,0.9180183220857024,0.10893028776681041,0.14145155754365807,0.04145155754365806,-0.0,-0.0
196,0.9298685871476149,0.10754207786150882,0.14003027025633608,0.04003027025633607,0.007824726134585291,0.007275967035583843
197,0.9385699923362275,0.10654506410447503,0.1392274666121001,0.03922746661210008,-0.008455689564761393,-0.00793625648999562
198,0.947204232889848,0.10557385253115648,0.1384929909118995,0.038492990911899505,0.008408290965975673,0.007964368794341627
199,0.9640343141046258,0.10373074748161619,0.13645959302886604,0.03645959302886603,0.006489250131095914,0.006255859799184403
200,0.9410910404700278,0.10625964513492235,0.14088532918345056,0.04088532918345056,-0.013232389730085559,-0.012452883418991128
201,0.9523494222514569,0.10500347631186588,0.13963770781874993,0.03963770781874992,0.00783085356303842,0.007457708866495402
202,0.960233698307468,0.10414131494891558,0.13902203977008826,0.03902203977008825,0.008462345840986596,0.00812582964324738
203,0.9705605623137691,0.10303324066826379,0.13805845772343803,0.03805845772343802,-0.007916611690196529,-0.007683551093656901
204,1.0010568900773416,0.09989442257599768,0.13385262684709096,0.03385262684709095,-0.0,-0.0
205,0.9532134262738544,0.10490829990813663,0.14200305060935717,0.04200305060935716,0.015553222207638828,0.01482554023014201
206,0.9174092533225767,0.10900260667508038,0.1478647630313896,0.04786476303138959,0.015119363395225405,0.013870643883126437
207,0.9425323635283721,0.10609715259606553,0.14397190423749523,0.043971904237495224,-0.003617363344051494,-0.0034094820224097504
208,0.9329182522137127,0.10719052796181334,0.14582011831672284,0.045820118316722835,0.011627906976744207,0.010847886653647842
209,0.961243451704687,0.1040319180564072,0.1415411252440188,0.04154112524401879,-0.0018184267241380114,-0.0017479507809824687
210,0.9755042016339677,0.10251109101580516,0.13982006513002698,0.03982006513002698,-0.007063096999865515,-0.006890080799917081
211,0.8988767674367261,0.1112499550802321,0.151389900416477,0.05138990041647701,0.01928227102303154,0.01733238544602144
212,0.8080992459174583,0.12374717648259544,0.1641643505839721,0.0641643505839721,0.02339934888768319,0.018908996191096303
213,0.8102612053286216,0.12341699114107595,0.16300189631866427,0.06300189631866426,-0.011161637040099315,-0.009043841481551459
214,0.8324378456341905,0.1201290889457522,0.15859337057904993,0.058593370579049925,0.0041034058268362705,0.0034158303062543694
215,0.8165249434212822,0.12247023291290376,0.1606039369381286,0.0606039369381286,-0.014607049787409232,-0.011927020501216176
216,0.7818540547978433,0.12790110812414482,0.1653904343543884,0.0653904343543884,0.018337408312958436,0.014337177043970233
217,0.8061511571771467,0.12404621529064633,0.1603988918785219,0.060398891878521904,-0.0012376237623761277,-0.0009977118281894494
218,0.8314814679976794,0.1202672625293906,0.1555124885816016,0.0555124885816016,-0.0,-0.0
219,0.8359502823022169,0.11962433905112016,0.15445106925943095,0.05445106925943094,0.010305028854080855,0.008614491779701382
220,0.6793018954441983,0.14720995285109517,0.15118771385978996,0.05118771385978996,0.007885998893193191,0.005356973995616985
221,0.5825925676478615,0.1716465426322489,0.1467311775511925,0.04673117755119249,-0.00292072322670367,-0.001701591644034038
222,0.5875863347116831,0.17018775640701042,0.14379290024029015,0.043792900240290145,-0.009161576901721258,-0.005383217391861612
223,0.5752402995193484,0.1738403934556683,0.14292193237065048,0.04292193237065048,0.014072847682119194,0.008095269115752413
224,0.5588342832219951,0.1789439248849293,0.14258195082430264,0.04258195082430263,0.01545961002785512,0.008639360088807984
225,0.54401680148835,0.1838178521810626,0.142132714123706,0.042132714123706005,-0.01562060230790896,-0.00849787010487017
226,0.5602729919512485,0.17848441998200298,0.13791096587980842,0.03791096587980841,-0.002506963788300731,-0.0014045841023846868
227,0.5722492231052204,0.1747490358437985,0.13443254698167195,0.034432546981671946,0.006256952169076735,0.0035805360177606853
228,0.5801244075773359,0.17237681899579288,0.13163312845955474,0.03163312845955474,-0.00816810946662938,-0.004738519665355198
229,0.5973432764791148,0.16740792763153559,0.12775505078666807,0.027755050786668067,-0.0024996528259965123,-0.0014931508091410352
230,0.6069541396000179,0.1647570936181437,0.1250486245987085,0.02504862459870849,-0.007278524885623083,-0.004417730809510677
231,0.6098638211747378,0.1639710317745641,0.12332310133437333,0.02332310133437332,0.009519867549668881,0.005805822800918452
232,0.6283664196008705,0.15914281362062377,0.11965386894530822,0.01965386894530821,-0.0018744793113024683,-0.0011778598534590375
233,0.6053013148535136,0.1652069763373975,0.12138962661896817,0.021389626618968163,-0.015185133823325314,-0.009191581469485375
234,0.5735575304285725,0.1743504264084515,0.12414261842640677,0.02414261842640676,-0.017710049423393825,-0.010157732211049727
235,0.5794132667134025,0.17258838508691482,0.12204010715705708,0.02204010715705708,0.008955223880597107,0.005188775522806643
236,0.5973815241133523,0.16739720925989862,0.11835586733669709,0.018355867336697085,-0.0012139196115457662,-0.0007251731476962984
237,0.6048689236927701,0.16532507471121596,0.11632073914663603,0.016320739146636024,-0.008099352051835818,-0.004899046358202761
238,0.6191730606911026,0.1615057345815126,0.11277713938460115,0.01277713938460115,0.0,0.0
239,0.6332181234729036,0.15792346474789293,0.10934149207507722,0.009341492075077215,0.0,0.0
240,0.6301957467509932,0.15868085513993896,0.10921422605262772,0.009214226052627714,0.010715729882733505,0.006753007395431174
241,0.6478658887428501,0.15435293281769283,0.10619583989759925,0.00619583989759924,0.0032119914346895317,0.0020809396854695556
242,0.6649787144088025,0.15038075329810327,0.10342996943249512,0.003429969432495114,0.003806089743589647,0.002530968664616772
243,0.6380538686570594,0.1567265789179752,0.10677869841934065,0.006778698419340645,0.014786199547089263,0.009434391823755564
244,0.652892407776127,0.15316459313812303,0.10428467547906443,0.004284675479064429,0.0049465769687376815,0.0032295825473690806
245,0.6045737960731389,0.16540577949214064,0.11028428464654841,0.010284284646548403,-0.01873520904549042,-0.011326816452855952
246,0.623453323134541,0.16039693155732854,0.10694211593751925,0.0069421159375192415,-0.0007988283850351996,-0.0004980322112643938
247,0.6349787995055557,0.1574855728693113,0.10487926544546364,0.004879265445463632,0.006394032236579195,0.004060074913582881
248,0.6519164861680355,0.15339388115155655,0.1021347805831724,0.002134780583172388,-0.003780342220453592,-0.002464467416870775
249,0.5871647914970731,0.17030993930176497,0.11036394165965982,0.010363941659659814,-0.021343085106382942,-0.012531908116393627
250,0.6056142447047803,0.16512161144549556,0.10700181074006662,0.007001810740066616,0.0,0.0
251,0.598332391398023,0.16713118232885033,0.10486659530125281,0.004866595301252802,-0.006583029812491592,-0.003938839970352573
252,0.6096953200982518,0.16401634833589523,0.10200651692557525,0.0020065169255752413,-0.003482045701849845,-0.0021229869687860834
253,0.6273110600852024,0.15941054823171433,0.09896938416191096,-0.0010306158380890412,0.001530054644808665,0.0009598202012232116
254,0.6470219584709431,0.15455426000737635,0.0959543775628693,-0.004045622437130705,0.0,0.0
255,0.6673521977548341,0.14984591395132726,0.09303122025140328,-0.006968779748596721,0.0,0.0
256,0.688063551618795,0.14533541235359987,0.09023860256989778,-0.009761397430102223,0.0010226343059722143,0.0007036373925744632
257,0.7080590237653547,0.14123116384876302,0.08775049420186416,-0.012249505798135843,-0.0024559967253376946,-0.001738990643713516
258,0.7172757051680397,0.1394164047095008,0.08713111525190134,-0.012868884748098663,0.006742950551695992,0.004836554611880965
259,0.739813404325157,0.1351692189075947,0.08447675017647704,-0.015523249823522961,-0.0,-0.0
260,0.5173846323530426,0.19327980335481634,0.11004890216195203,0.01004890216195202,0.036535303776683015,0.01890280471240587
261,0.48749754838711545,0.20512923671277894,0.10887958962192193,0.008879589621921924,0.011444600280504869,0.0055792145790166175
262,0.464033527338405,0.2155016698331652,0.10754226043142784,0.007542260431427833,-0.011383039271485451,-0.0052821118649789825
263,0.4596979598053922,0.21753413924728718,0.10531768186967645,0.005317681869676447,0.008305274971941667,0.00381791796022437
264,0.4402467192521598,0.2271453610599721,0.10401180875677891,0.004011808756778909,-0.011567904734902257,-0.005092732108162244
265,0.44257729239546834,0.22594923354233962,0.10154620549149161,0.0015462054914916062,-0.006931246506428224,-0.0030676123117405526
266,0.4563718628073784,0.21911955611121267,0.09845977113928928,-0.0015402288607107295,0.0006650041562759946,0.0003034891855743246
267,0.47022124705238016,0.2126658474640567,0.095491311249197,-0.004508688750803,-0.0013311148086522452,-0.0006259184652943491
268,0.4832064042150718,0.206950899507306,0.09269536141699647,-0.0073046385830035365,-0.002436323366555904,-0.0011772470534586368
269,0.4976051215628846,0.20096256181190159,0.08992123662017432,-0.01007876337982569,0.0015456803753795434,0.0007691384710881028
270,0.4472421464483871,0.22359252318707906,0.09102300011880439,-0.008976999881195616,0.015044247787610578,0.006728421672232354
271,0.45383971836468845,0.22034210747425986,0.08876527894577822,-0.011234721054221783,-0.005411499436302059,-0.0024559533801019966
272,0.4047613153512812,0.24705918329475918,0.09013436395829587,-0.009865636041704137,-0.01702127659574462,-0.00688955430385157
273,0.4173306946392617,0.23961812846390185,0.08740010083028786,-0.012599899169712145,0.0008771929824561653,0.0003660795567011172
274,0.4295246699631285,0.23281549813793995,0.08480910796548817,-0.015190892034511835,-0.0020856201975851365,-0.0008958253270361906
275,0.44191696251869944,0.22628685586100028,0.08231152689826446,-0.017688473101735547,0.0021896811276858053,0.0009676572328314316
276,0.4510251946769712,0.22171710401149766,0.08017474669970054,-0.019825253300299467,0.004391381912995751,0.001980623882209839
277,0.4646469035316914,0.2152171880193741,0.07777553189105822,-0.022224468108941783,-0.0014350765834137747,-0.0006668038908140495
278,0.4790195038958278,0.20875976695459766,0.07542405121912425,-0.024575948780875753,0.0008815426997244914,0.0004222761466850146
279,0.4853214195925651,0.20604901404094542,0.07380591052421506,-0.026194089475784943,0.005295091009376751,0.0025698210855425534
280,0.4898116256808088,0.20416011943572387,0.07239776066777795,-0.027602239332222056,-0.005774569683509157,-0.0028284513642867336
281,0.49347574190120397,0.20264420620704077,0.0701922331592661,-0.029807766840733912,0.0,0.0
282,0.5089435931916888,0.19648542851847228,0.06805389490925039,-0.03194610509074962,-0.0,-0.0
283,0.5137803306779293,0.19463571107918973,0.06598069906174917,-0.03401930093825084,-0.0,-0.0
284,0.5159565132016951,0.19381478369071098,0.06397066111630365,-0.03602933888369636,-0.0,-0.0
285,0.5321685102346383,0.1879104044617541,0.06202185702837356,-0.037978142971626445,0.0,0.0
286,0.5475068202022181,0.18264612660544696,0.060132421367602835,-0.03986757863239717,0.0,0.0
287,0.5646161171636616,0.17711148683170458,0.05830054553219214,-0.041699454467807866,-0.0,-0.0
