dt,TrendCore_pos,TrendImpulse_pos,HookCore_pos,StockScore_pos,price,instr_ret,TrendCore_pos_scaled,TrendImpulse_pos_scaled,HookCore_pos_scaled,StockScore_pos_scaled,composite_pos,pnl_gross,turnover,cost,pnl_net,equity
2000-07-12,0.6646642470111579,0.0,0.0,0.0,1808.0,0.008365867261572735,0.6052803808277255,0.0,0.0,0.0,0.15132009520693138,0.0012659238305097365,0.2069239358332923,3.103859037499384e-05,0.0012348852401347426,1.002683815487764
2000-07-13,0.7152091834116945,0.0,0.0,0.0,1806.0,-0.0011061946902655162,0.6513094225446578,0.0,0.0,0.0,0.16282735563616446,-0.0001801187562347,0.011507260429233085,1.7260890643849625e-06,-0.00018184484529908495,1.0025014826044527
2000-07-14,0.7152091834116945,0.0,0.0,0.0,1800.0,-0.0033222591362126463,0.6513094225446578,0.0,0.0,0.0,0.16282735563616446,-0.0005409546698875932,0.0,0.0,-0.0005409546698875932,1.0019591747458687
2000-07-17,0.7152091834116945,0.0,0.0,0.0,1833.0,0.018333333333333313,0.6513094225446578,0.0,0.0,0.0,0.16282735563616446,0.0029851681866630117,0.0,0.0,0.0029851681866630117,1.0049501913986552
2000-07-18,0.7138544772467784,0.6799965132668245,0.0,0.0,1836.0,0.0016366612111293755,0.6500757514586962,1.117280034523109,0.0,0.0,0.4418389464954513,0.0007231406652953727,0.27901159085928684,4.1851738628893024e-05,0.0006812889266664796,1.0056348528359065
2000-07-19,0.7138544772467784,0.6799965132668245,0.0,0.0,1834.0,-0.0010893246187363426,0.6500757514586962,1.117280034523109,0.0,0.0,0.4418389464954513,-0.00048130604193402475,0.0,0.0,-0.00048130604193402475,1.0051508347052571
2000-07-20,0.7396051835708123,0.6799965132668245,0.0,0.0,1837.0,0.0016357688113413094,0.6735257826593853,1.117280034523109,0.0,0.0,0.4477014542956236,0.0007323360757289277,0.005862507800172279,8.793761700258417e-07,0.0007314566995589018,1.0058860590173695
2000-07-21,0.7396051835708123,0.0,0.0,0.0,1868.0,0.016875340228633684,0.6735257826593853,0.0,0.0,0.0,0.16838144566484634,0.002841494183783478,0.2793200086307772,4.189800129461658e-05,0.0027995961824888614,1.0087021337882134
2000-07-24,0.7396051835708123,0.0,0.0,0.0,1882.0,0.007494646680942241,0.6735257826593853,0.0,0.0,0.0,0.16838144566484634,0.001261959442884297,0.0,0.0,0.001261959442884297,1.0099750749710048
2000-07-25,0.7420435732997701,0.6799965132668245,0.0,0.0,1874.0,-0.004250797024442088,0.6757463165159705,1.117280034523109,0.0,0.0,0.4482565877597699,-0.0019054477694357935,0.2798751420949236,4.1981271314238535e-05,-0.0019474290407500321,1.0080082201795726
2000-07-26,0.7420435732997701,0.7527710239652364,0.0,0.0,1869.0,-0.0026680896478121774,0.6757463165159705,1.236853453267418,0.0,0.0,0.47814994244584713,-0.0012757469115417532,0.029893354686077234,4.484003202911585e-06,-0.0012802309147446648,1.0067177368937819
2000-07-27,0.77904939958896,0.7527710239652364,0.0,0.0,1880.0,0.005885500267522659,0.7094458884876663,1.236853453267418,0.0,0.0,0.4865748354387711,0.002863736324144681,0.008424892992923982,1.2637339489385972e-06,0.0028624725901957426,1.0095994388217042
2000-07-28,0.77904939958896,0.0,0.0,1.0,1879.0,-0.0005319148936170359,0.7094458884876663,0.0,0.0,0.8276957433331692,0.3842854079552089,-0.0002044071318910742,0.10228942748356223,1.5343414122534335e-05,-0.00021975054601360851,1.009377578793768
2000-07-31,0.77904939958896,0.0,0.0,0.0,1884.5,0.0029270888770622783,0.7094458884876663,0.0,0.0,0.0,0.17736147212191658,0.0005191527922674534,0.2069239358332923,3.103859037499384e-05,0.00048811420189245956,1.009870270325049
2000-08-01,0.9048432522968916,0.7527710239652364,0.0,1.0,1888.0,0.0018572565667285268,0.8240007955933669,1.236853453267418,0.0,0.8276957433331692,0.7221374980484885,0.001341194610331464,0.5447760259265719,8.171640388898579e-05,0.0012594782064424782,1.0111421799218576
2000-08-02,0.9048432522968916,0.8352830865570516,0.0,1.0,1890.0,0.0010593220338983578,0.8240007955933669,1.3724263251021036,0.0,0.8276957433331692,0.7560307160071599,0.0008008799957703363,0.033893217958671396,5.083982693800709e-06,0.0007957960130765356,1.0119468428372929
2000-08-03,0.9237154901549776,0.8352830865570516,0.0,1.0,1875.0,-0.007936507936507908,0.8411869092878831,1.3724263251021036,0.0,0.8276957433331692,0.7603272444307889,-0.006034343209768145,0.004296528423629042,6.444792635443563e-07,-0.006034987689031689,1.0058397560988153
2000-08-04,0.9237154901549776,0.0,0.0,0.0,1874.0,-0.0005333333333333856,0.8411869092878831,0.0,0.0,0.0,0.21029672732197077,-0.00011215825457172873,0.5500305171088181,8.250457756632271e-05,-0.00019466283213805146,1.005643956483216
2000-08-07,0.9237154901549776,0.0,0.0,-1.0,1882.0,0.004268943436499528,0.8411869092878831,0.0,0.0,-0.8276957433331692,0.0033727914886784727,1.4398256088275438e-05,0.2069239358332923,3.103859037499384e-05,-1.6640334286718407e-05,1.0056272222316067
2000-08-08,0.9670323287755748,0.967926272820126,0.9641091930839708,0.0,1873.0,-0.004782146652497321,0.8806336415206281,1.5903680069135082,2.3468758498404045,0.0,1.0,-0.004782146652497321,0.9966272085113215,0.0001494940812766982,-0.004931640733774019,1.0006678300594574
2000-08-09,0.9670323287755748,0.967926272820126,0.959261715714008,0.0,1886.0,0.0069407367859049,0.8806336415206281,1.5903680069135082,2.3350759130139305,0.0,1.0,0.0069407367859049,0.0,0.0,0.0069407367859049,1.0076132020780226
2000-08-10,0.9616730869671763,0.967926272820126,0.9471476488521312,0.0,1879.0,-0.003711558854718966,0.8757532166484884,1.5903680069135082,2.3055873331254344,0.0,1.0,-0.003711558854718966,0.0,0.0,-0.003711558854718966,1.0038733863757183
2000-08-11,0.9616730869671763,0.0,0.0,0.0,1870.0,-0.0047897817988291624,0.8757532166484884,0.0,0.0,0.0,0.2189383041621221,-0.0010486667043422555,0.7810616958378779,0.00011715925437568167,-0.0011658259587179372,1.0027030447226155
2000-08-14,0.9616730869671763,0.0,0.0,0.0,1883.5,0.007219251336898491,0.8757532166484884,0.0,0.0,0.0,0.2189383041621221,0.0015805706450206884,0.0,0.0,0.0015805706450206884,1.004287887720777
2000-08-15,0.9448817985185016,0.967926272820126,0.0,0.0,1883.5,0.0,0.860462131694687,1.5903680069135082,0.0,0.0,0.6127075346520487,0.0,0.3937692304899266,5.906538457348899e-05,-5.906538457348899e-05,1.0042285690704664
2000-08-16,0.9448817985185016,0.967926272820126,0.0,0.0,1880.0,-0.0018582426333952906,0.860462131694687,1.5903680069135082,0.0,0.0,0.6127075346520487,-0.0011385592626929593,0.0,0.0,-0.0011385592626929593,1.0030851953312905
2000-08-17,1.121605087716106,0.967926272820126,0.0,-1.0,1886.0,0.0031914893617022155,1.021396227770504,1.5903680069135082,0.0,-0.8276957433331692,0.4460171228377108,0.0014234589026735842,0.16669041181433797,2.5003561772150694e-05,0.0013984553409014334,1.0044879651800807
2000-08-18,1.121605087716106,0.0,0.0,0.0,1887.0,0.0005302226935313126,1.021396227770504,0.0,0.0,0.0,0.255349056942626,0.00013539186476279968,0.19066806589508478,2.8600209884262714e-05,0.00010679165487853697,1.0045952361121877
2000-08-21,1.121605087716106,0.0,0.0,-1.0,1863.0,-0.012718600953895098,1.021396227770504,0.0,0.0,-0.8276957433331692,0.048425121109333696,-0.0006158997915336572,0.2069239358332923,3.103859037499384e-05,-0.0006469383819086511,1.0039453248956642
2000-08-22,1.203852769990532,0.0,0.0,-1.0,1874.0,0.005904455179817525,1.0962955602878233,0.0,0.0,-0.8276957433331692,0.06714995423866352,0.00039648389512898655,0.01872483312932982,2.8087249693994727e-06,0.00039367517015958706,1.0043405532422736
2000-08-23,1.203852769990532,0.0,0.0,-1.0,1872.5,-0.0008004268943436754,1.0962955602878233,0.0,0.0,-0.8276957433331692,0.06714995423866352,-5.3748629326573365e-05,0.0,0.0,-5.3748629326573365e-05,1.0042865713141595
2000-08-24,1.2482804466578166,0.0,0.0,-1.0,1878.0,0.002937249666221664,1.1367538836795035,0.0,0.0,-0.8276957433331692,0.07726453508658357,0.00022694522989383963,0.010114580847920052,1.5171871271880077e-06,0.0002254280427666516,1.0045129656703078
2000-08-25,1.2482804466578166,0.0,0.0,0.0,1877.0,-0.0005324813631523151,1.1367538836795035,0.0,0.0,0.0,0.28418847091987587,-0.00015132506438758755,0.2069239358332923,3.103859037499384e-05,-0.0001823636547625814,1.0043297790146317
2000-08-28,1.2482804466578166,0.0,0.0,0.0,1884.0,0.0037293553542887548,1.1367538836795035,0.0,0.0,0.0,0.28418847091987587,0.0010598397956521732,0.0,0.0,0.0010598397956521732,1.00539420768239
2000-08-29,1.2727814157318047,1.0050442394775922,0.0,0.0,1913.0,0.015392781316348136,1.1590658343499942,1.6513553241414256,0.0,0.0,0.702605289622855,0.010815049574874053,0.4184168187029791,6.276252280544686e-05,0.010752287052068606,1.0162044948038782
2000-08-30,1.2727814157318047,1.139077421077226,0.0,0.0,1920.0,0.003659174072137894,1.1590658343499942,1.8715808618363807,0.0,0.0,0.7576616740465938,0.0027724159531238883,0.055056384423738836,8.258457663560825e-06,0.0027641574954603274,1.0190134440751106
2000-08-31,1.0561560558484493,1.139077421077226,0.0,1.0,1924.0,0.002083333333333437,0.9617946844171481,1.8715808618363807,0.0,0.8276957433331692,0.9152678223966745,0.0019068079633265001,0.1576061483500807,2.36409222525121e-05,0.001883167041073988,1.020932416607404
2000-09-01,1.0561560558484493,0.0,0.0,0.0,1931.0,0.0036382536382535413,0.9617946844171481,0.0,0.0,0.0,0.24044867110428703,0.0008748132524584014,0.6748191512923875,0.00010122287269385811,0.0007735903797645433,1.0217222001032813
2000-09-04,1.0561560558484493,0.0,0.0,-1.0,1946.0,0.007767995857068888,0.9617946844171481,0.0,0.0,-0.8276957433331692,0.03352473527099473,0.0002604200046944183,0.2069239358332923,3.103859037499384e-05,0.00022938141431942444,1.0219565641865826
2000-09-05,1.0885632050696523,1.139077421077226,0.0,0.0,1959.0,0.0066803699897224345,0.9913064442422879,1.8715808618363807,0.0,0.0,0.7157218265196672,0.004781286610871311,0.6821970912486724,0.00010232956368730086,0.00467895704718401,1.0267382550544992
2000-09-06,1.0885632050696523,1.139077421077226,0.0,0.0,1956.0,-0.0015313935681470214,0.9913064442422879,1.8715808618363807,0.0,0.0,0.7157218265196672,-0.0010960518017146567,0.0,0.0,-0.0010960518017146567,1.0256128967401574
2000-09-07,1.1020482847631918,1.139077421077226,0.0,0.0,1963.0,0.0035787321063394106,1.0035867108717953,1.8715808618363807,0.0,0.0,0.7187918931770441,0.0025723636258891754,0.0030700666573768576,4.605099986065286e-07,0.002571903115890569,1.028250673744981
2000-09-08,1.1020482847631918,0.0,0.0,0.0,1983.0,0.010188487009679115,1.0035867108717953,0.0,0.0,0.0,0.2508966777179488,0.002556257541700969,0.46789521545909524,7.018428231886428e-05,0.002486073259382105,1.0308069802489201
2000-09-11,1.1020482847631918,0.0,0.0,0.0,1979.0,-0.0020171457387796465,1.0035867108717953,0.0,0.0,0.0,0.2508966777179488,-0.0005060951643327307,0.0,0.0,-0.0005060951643327307,1.0302852938208558
2000-09-12,1.1268361050165243,1.139077421077226,0.0,1.0,2004.0,0.012632642748862999,1.0261598842451096,1.8715808618363807,0.0,0.8276957433331692,0.9313591223536649,0.011765527063588431,0.6804624446357161,0.00010206936669535742,0.011663457696893073,1.0423019827610662
2000-09-13,1.1268361050165243,1.139077421077226,0.0,1.0,2020.0,0.007984031936127733,1.0261598842451096,1.8715808618363807,0.0,0.8276957433331692,0.9313591223536649,0.007436000976875558,0.0,0.0,0.007436000976875558,1.0500525413230768
2000-09-14,1.0544074649079356,1.139077421077226,0.0,0.0,2022.0,0.000990099009900991,0.9602023198584323,1.8715808618363807,0.0,0.0,0.7079457954237033,0.0007009364311125781,0.22341332692996163,3.3511999039494244e-05,0.0006674244320730839,1.0507533720441162
2000-09-15,1.0544074649079356,0.0,0.0,0.0,2014.0,-0.003956478733926794,0.9602023198584323,0.0,0.0,0.0,0.24005057996460807,-0.0009497550146967651,0.4678952154590952,7.018428231886427e-05,-0.0010199392970156294,1.0496816673884968
2000-09-18,1.0544074649079356,0.0,0.0,0.0,1998.0,-0.00794438927507446,0.9602023198584323,0.0,0.0,0.0,0.24005057996460807,-0.0019070552529462362,0.0,0.0,-0.0019070552529462362,1.0476798664507823
2000-09-19,0.9618768902821412,1.139077421077226,0.0,1.0,1998.0,0.0,0.8759388113282843,1.8715808618363807,0.0,0.8276957433331692,0.8938038541244585,0.0,0.6537532741598504,9.806299112397755e-05,-9.806299112397755e-05,1.0475771278293378
2000-09-20,0.9618768902821412,0.990064114170194,0.0,0.0,1976.0,-0.011011011011010985,0.8759388113282843,1.626741970110825,0.0,0.0,0.6256701953597773,-0.006889261410367902,0.2681336587646812,4.0220048814702176e-05,-0.006929481459182604,1.0403179615449807
2000-09-21,0.9937199096294228,0.990064114170194,0.0,0.0,1991.0,0.007591093117408798,0.9049368429869719,1.626741970110825,0.0,0.0,0.6329197032744492,0.00480455240339909,0.007249507914671938,1.0874261872007906e-06,0.00480346497721189,1.0453150924384265
2000-09-22,0.9937199096294228,0.0,0.0,0.0,2010.0,0.00954294324460081,0.9049368429869719,0.0,0.0,0.0,0.22623421074674296,0.0021589402331432268,0.40668549252770625,6.1002823879155934e-05,0.002097937409264071,1.0475080980753213
2000-09-25,0.9937199096294228,0.0,0.0,0.0,2018.0,0.003980099502487455,0.9049368429869719,0.0,0.0,0.0,0.22623421074674296,0.0009004346696387538,0.0,0.0,0.0009004346696387538,1.0484513106835558
2000-09-26,0.9712735043074152,0.990064114170194,0.0,0.0,1995.0,-0.011397423191278455,0.8844958928040592,1.626741970110825,0.0,0.0,0.627809465728721,-0.007155410164400661,0.401575254981978,6.0236288247296695e-05,-0.007215646452647957,1.040886056702848
2000-09-27,0.9712735043074152,0.990064114170194,0.0,0.0,1990.0,-0.0025062656641604564,0.8844958928040592,1.626741970110825,0.0,0.0,0.627809465728721,-0.0015734573075908143,0.0,0.0,-0.0015734573075908143,1.0392482669305594
2000-09-28,0.935190886856236,0.990064114170194,0.0,0.0,1984.0,-0.0030150753768843908,0.8516370463559151,1.626741970110825,0.0,0.0,0.6195947541166851,-0.0018681248867839556,0.008214711612035908,1.232206741805386e-06,-0.001869357093525761,1.0373055408108385
2000-09-29,0.935190886856236,0.0,0.0,0.0,1997.0,0.0065524193548387455,0.8516370463559151,0.0,0.0,0.0,0.21290926158897877,0.00139507076646005,0.4066854925277063,6.100282387915594e-05,0.001334067942580894,1.0386893768794958
2000-10-02,0.935190886856236,0.0,0.0,0.0,1966.0,-0.015523284927391079,0.8516370463559151,0.0,0.0,0.0,0.21290926158897877,-0.0033050511313261585,0.0,0.0,-0.0033050511313261585,1.0352564553793437
2000-10-03,0.8026412970337685,0.0,0.0,-1.0,1953.0,-0.00661241098677523,0.7309299877664449,0.0,0.0,-0.8276957433331692,-0.024191438891681072,0.0001599637363132535,0.23710070048065984,3.556510507209897e-05,0.00012439863124115452,1.0353852398653764
2000-10-04,0.8026412970337685,0.0,0.0,0.0,1945.0,-0.004096262160778297,0.7309299877664449,0.0,0.0,0.0,0.18273249694161123,-0.0007485202127664579,0.2069239358332923,3.103859037499384e-05,-0.0007795588031414517,1.0345780961869968
2000-10-05,0.8127413206744911,0.0,0.0,-1.0,1971.0,0.013367609254498758,0.7401276333192424,0.0,0.0,-0.8276957433331692,-0.02189202750348171,-0.00029264406945528343,0.20462452444509294,3.069367866676394e-05,-0.00032333774812204737,1.0342435780351193
2000-10-06,0.8127413206744911,0.0,0.0,0.0,1958.0,-0.006595636732623089,0.7401276333192424,0.0,0.0,0.0,0.1850319083298106,-0.001220403251287447,0.2069239358332923,3.103859037499384e-05,-0.0012514418416624408,1.0329492823470954
2000-10-09,0.8127413206744911,0.0,0.0,0.0,1940.0,-0.009193054136874323,0.7401276333192424,0.0,0.0,0.0,0.1850319083298106,-0.0017010083503251159,0.0,0.0,-0.0017010083503251159,1.0311922269923606
2000-10-10,0.7615064247389399,0.0,0.0,0.0,1959.0,0.009793814432989656,0.6934702759196367,0.0,0.0,0.0,0.17336756897990918,0.0016979297992877644,0.01166433934990141,1.7496509024852113e-06,0.0016961801483852791,1.0329413147769542
2000-10-11,0.7615064247389399,0.0,0.0,0.0,1947.0,-0.006125574272588086,0.6934702759196367,0.0,0.0,0.0,0.17336756897990918,-0.001061975920244472,0.0,0.0,-0.001061975920244472,1.0318443559736354
2000-10-12,0.7745447129811688,0.0,0.0,-1.0,1928.0,-0.009758602978941933,0.7053436693029662,0.0,0.0,-0.8276957433331692,-0.030588018507550746,0.0002984963285277157,0.20395558748745993,3.0593338123118985e-05,0.0002679029904045967,1.032120790162233
2000-10-13,0.7745447129811688,0.0,0.0,-1.0,1940.0,0.006224066390041472,0.7053436693029662,0.0,0.0,-0.8276957433331692,-0.030588018507550746,-0.0001903818579308131,0.0,0.0,-0.0001903818579308131,1.0319242930885928
2000-10-16,0.7745447129811688,0.0,0.0,0.0,1936.0,-0.0020618556701030855,0.7053436693029662,0.0,0.0,0.0,0.17633591732574155,-0.0003635792109809091,0.2069239358332923,3.103859037499384e-05,-0.00039461780135590296,1.0315170773928886
2000-10-17,0.7675137676521672,0.0,0.0,0.0,1914.0,-0.011363636363636354,0.6989408978503812,0.0,0.0,0.0,0.1747352244625953,-0.0019856275507113084,0.0016006928631462636,2.401039294719395e-07,-0.0019858676546407805,1.0294686209936843
2000-10-18,0.7675137676521672,0.0,0.0,0.0,1894.0,-0.010449320794148398,0.6989408978503812,0.0,0.0,0.0,0.1747352244625953,-0.0018258644144471849,0.0,0.0,-0.0018258644144471849,1.027588950872822
2000-10-19,0.7365749290344504,0.0,0.0,0.0,1902.0,0.004223864836325308,0.6707662636570894,0.0,0.0,0.0,0.16769156591427234,0.0007083065086136226,0.007043658548322951,1.0565487822484425e-06,0.0007072499598313742,1.02831571311705
2000-10-20,0.7365749290344504,0.0,0.0,0.0,1884.0,-0.009463722397476393,0.6707662636570894,0.0,0.0,0.0,0.16769156591427234,-0.001586986428210788,0.0,0.0,-0.001586986428210788,1.0266837900364174
2000-10-23,0.7365749290344504,0.0,0.0,0.0,1885.0,0.0005307855626326408,0.6707662636570894,0.0,0.0,0.0,0.16769156591427234,8.90082621625556e-05,0.0,0.0,8.90082621625556e-05,1.026775173376359
2000-10-24,0.7996793395864994,0.0,0.8032393540499312,0.0,1895.0,0.0053050397877985045,0.7282326639074583,0.0,1.955279604409916,0.0,0.6708780670793436,0.003559034838617272,0.5031865011650712,7.547797517476068e-05,0.003483556863442511,1.0303520030787867
2000-10-25,0.7996793395864994,0.0,0.766690460391455,0.0,1866.0,-0.015303430079155689,0.7282326639074583,0.0,1.86631072362258,0.0,0.6486358468825095,-0.00992635332960042,0.022242220196834084,3.336333029525112e-06,-0.009929689662629946,1.0201209274449452
2000-10-26,-0.7686643051224819,0.0,0.7139441307978577,0.0,1828.0,-0.020364415862808127,-0.6999886415214454,0.0,1.7379133512305978,0.0,0.2594811774272881,-0.005284182605700396,0.3891546694552214,5.837320041828321e-05,-0.005342555806118679,1.014670874461081
2000-10-27,-0.7686643051224819,-0.7561862601987573,0.0,-1.0,1846.0,0.009846827133479286,-0.6999886415214454,-1.2424649162417811,0.0,-0.8276957433331692,-0.692537325274099,-0.006819295325456168,0.952018502701387,0.00014280277540520804,-0.006962098100861376,1.0076066362929963
2000-10-30,-0.7686643051224819,-0.7561862601987573,0.0,0.0,1840.0,-0.00325027085590468,-0.6999886415214454,-1.2424649162417811,0.0,0.0,-0.4856133894408066,0.0015783750469365433,0.20692393583329233,3.103859037499385e-05,0.0015473364565615495,1.0091657427752057
2000-10-31,-0.6815381880120485,-0.7561862601987573,0.0,-1.0,1861.0,0.011413043478260887,-0.6206467338112224,-1.2424649162417811,0.0,-0.8276957433331692,-0.6727018483465431,-0.0076775754430855585,0.1870884589057365,2.8063268835860473e-05,-0.007705638711921419,1.001389476160932
2000-11-01,-0.6815381880120485,0.0,0.0,0.0,1833.0,-0.015045674368619033,-0.6206467338112224,0.0,0.0,0.0,-0.1551616834528056,0.002334512163717657,0.5175401648937376,7.763102473406063e-05,0.0022568811389835964,1.0036494931824564
2000-11-02,-0.645247267367706,0.0,0.0,0.0,1836.0,0.0016366612111293755,-0.5875981948429039,0.0,0.0,0.0,-0.14689954871072597,-0.00024042479330725546,0.008262134742079624,1.2393202113119435e-06,-0.0002416641135185674,1.0034069471174032
2000-11-03,-0.645247267367706,-0.7561862601987573,0.0,0.0,1840.0,0.002178649237472685,-0.5875981948429039,-1.2424649162417811,0.0,0.0,-0.45751577777117125,-0.0009967664003728846,0.3106162290604453,4.659243435906679e-05,-0.0010433588347319514,1.0023600336142968
2000-11-06,-0.645247267367706,-0.7561862601987573,0.0,0.0,1824.0,-0.008695652173912993,-0.5875981948429039,-1.2424649162417811,0.0,0.0,-0.45751577777117125,0.0039783980675753795,0.0,0.0,0.0039783980675753795,1.0063478208350427
2000-11-07,-0.6822397994585824,-0.7561862601987573,0.0,0.0,1813.0,-0.006030701754385914,-0.6212856603752144,-1.2424649162417811,0.0,0.0,-0.4659376441542489,0.0028099309680354686,0.008421866383077625,1.2632799574616436e-06,0.002808667688078007,1.00917431744239
2000-11-08,-0.6822397994585824,0.0,0.0,0.0,1821.0,0.004412575841147293,-0.6212856603752144,0.0,0.0,0.0,-0.1553214150938036,-0.0006853675238557282,0.3106162290604453,4.659243435906679e-05,-0.000731959958214795,1.0084356422511633
2000-11-09,-0.7118927859935981,0.0,0.0,0.0,1840.0,0.010433827567270626,-0.6482893258548958,0.0,0.0,0.0,-0.16207233146372396,-0.0016910347599180255,0.006750916369920368,1.0126374554880552e-06,-0.0016920473973735136,1.0067293213472737
2000-11-10,-0.7118927859935981,-0.7561862601987573,0.0,0.0,1818.0,-0.011956521739130421,-0.6482893258548958,-1.2424649162417811,0.0,0.0,-0.47268856052416924,0.005651711049745495,0.3106162290604453,4.659243435906679e-05,0.0056051186153864285,1.0123721586070127
2000-11-13,-0.7118927859935981,-0.6625551580343874,0.0,0.0,1792.0,-0.014301430143014326,-0.6482893258548958,-1.0886227140868487,0.0,0.0,-0.43422800998543615,0.006210081550946842,0.038460550538733096,5.769082580809964e-06,0.006204312468366032,1.0186532318132848
2000-11-14,-0.6625898425795247,-0.6625551580343874,0.0,0.0,1810.0,0.010044642857142794,-0.6033913123092731,-1.0886227140868487,0.0,0.0,-0.42300350659903047,-0.004248919151106306,0.011224503386405682,1.6836755079608522e-06,-0.004250602826614267,1.0143233415067996
2000-11-15,-0.6625898425795247,0.0,0.0,0.0,1811.0,0.0005524861878452025,-0.6033913123092731,0.0,0.0,0.0,-0.15084782807731828,-8.334134147916608e-05,0.2721556785217122,4.0823351778256825e-05,-0.00012416469325742292,1.0141973983602377
2000-11-16,-0.6417216524212288,0.0,0.0,0.0,1798.5,-0.006902263942573206,-0.5843875729882582,0.0,0.0,0.0,-0.14609689324706454,0.0010083993183811805,0.004750934830253739,7.126402245380608e-07,0.0010076866781566424,1.0152193915675862
2000-11-17,-0.6417216524212288,-0.6625551580343874,0.0,0.0,1804.0,0.003058103975535076,-0.5843875729882582,-1.0886227140868487,0.0,0.0,-0.4182525717687767,-0.0012790598525038658,0.2721556785217122,4.0823351778256825e-05,-0.0013198832042821227,1.0138794205439947
2000-11-20,-0.6417216524212288,-0.6625551580343874,0.0,1.0,1796.0,-0.0044345898004434225,-0.5843875729882582,-1.0886227140868487,0.0,0.8276957433331692,-0.21132863593548443,0.0009371558134611206,0.2069239358332923,3.103859037499384e-05,0.0009061172230861267,1.0147981141490823
