date,price,high,low,ret,year,signal,strat_ret
2020-07-08,6225.0,6248.0,6168.0,0.004558841328115459,2020,0.6,0.0027353047968692755
2020-07-09,6300.25,6360.0,6246.0,0.012088353413654662,2020,0.6,0.007253012048192797
2020-07-10,6399.5,6429.5,6253.5,0.015753343121304608,2020,0.6,0.009452005872782764
2020-07-13,6538.75,6633.0,6439.5,0.02175951246191099,2020,0.6,0.013055707477146595
2020-07-14,6486.0,6532.5,6431.0,-0.008067291148919908,2020,0.6,-0.004840374689351945
2020-07-15,6379.25,6550.0,6373.5,-0.01645852605612086,2020,0.6,-0.009875115633672516
2020-07-16,6423.0,6442.5,6305.5,0.006858172982717514,2020,0.6,0.004114903789630508
2020-07-17,6434.5,6464.0,6387.5,0.0017904406040791798,2020,0.6,0.001074264362447508
2020-07-20,6478.25,6522.5,6387.0,0.006799285103737729,2020,0.6,0.004079571062242637
2020-07-21,6518.75,6565.0,6473.0,0.006251688341758932,2020,0.6,0.003751013005055359
2020-07-22,6466.0,6601.5,6415.5,-0.008092042186001902,2020,0.6,-0.004855225311601141
2020-07-23,6507.75,6552.0,6433.5,0.006456851221775528,2020,0.6,0.003874110733065317
2020-07-24,6388.25,6506.5,6366.0,-0.018362721370673407,2020,0.6,-0.011017632822404044
2020-07-27,6412.25,6471.0,6389.5,0.003756897428873307,2020,0.6,0.002254138457323984
2020-07-28,6462.0,6520.5,6389.5,0.007758587079418344,2020,0.6,0.0046551522476510065
2020-07-29,6466.25,6505.0,6426.0,0.0006576911173010735,2020,0.6,0.0003946146703806441
2020-07-30,6421.25,6505.0,6392.0,-0.006959211289387257,2020,0.6,-0.004175526773632354
2020-07-31,6403.75,6500.0,6375.0,-0.002725326065797118,2020,0.6,-0.0016351956394782708
2020-08-03,6485.75,6505.0,6301.0,0.01280499707202809,2020,0.6,0.007682998243216854
2020-08-04,6462.5,6493.0,6409.0,-0.003584782022125421,2020,0.6,-0.0021508692132752526
2020-08-05,6497.5,6538.0,6434.0,0.005415860735009659,2020,0.6,0.0032495164410057953
2020-08-06,6485.75,6511.5,6433.0,-0.0018083878414775212,2020,0.6,-0.0010850327048865128
2020-08-07,6320.5,6495.5,6226.0,-0.02547893458736461,2020,-0.6,-0.015287360752418766
2020-08-10,6406.5,6428.0,6234.0,0.01360651847163985,2020,-0.6,-0.008163911082983909
2020-08-11,6398.5,6416.0,6338.0,-0.0012487317568095069,2020,-0.6,0.0007492390540857041
2020-08-12,6443.5,6450.0,6268.5,0.007032898335547433,2020,0.0,-0.004219739001328459
2020-08-13,6273.0,6439.5,6252.0,-0.026460774423837985,2020,-0.6,-0.0
2020-08-14,6379.0,6384.5,6256.0,0.016897816036983926,2020,-0.6,-0.010138689622190356
2020-08-17,6462.5,6489.5,6344.0,0.013089825991534632,2020,0.0,-0.007853895594920779
2020-08-18,6565.75,6600.5,6427.0,0.015976789168278493,2020,0.0,0.0
2020-08-19,6679.75,6707.0,6576.0,0.017362829836652383,2020,0.6,0.0
2020-08-20,6602.95,6651.5,6560.0,-0.011497436281297957,2020,0.6,-0.006898461768778774
2020-08-21,6488.0,6650.0,6465.0,-0.017408885422424802,2020,0.6,-0.01044533125345488
2020-08-24,6516.5,6580.0,6493.0,0.004392725030826217,2020,0.6,0.00263563501849573
2020-08-25,6521.25,6544.0,6489.5,0.0007289188981816075,2020,0.6,0.00043735133890896447
2020-08-26,6586.25,6603.0,6526.5,0.009967414222733284,2020,0.6,0.00598044853363997
2020-08-27,6612.25,6653.0,6541.5,0.003947618143860243,2020,0.6,0.002368570886316146
2020-08-28,6651.75,6709.5,6624.5,0.0059737608227155015,2020,0.6,0.0035842564936293007
2020-08-31,6651.75,6709.5,6624.5,0.0,2020,0.6,0.0
2020-09-01,6675.25,6830.0,6682.0,0.0035329048746570724,2020,0.6,0.0021197429247942433
2020-09-02,6693.0,6722.0,6636.5,0.0026590764390845845,2020,0.6,0.0015954458634507506
2020-09-03,6559.0,6722.5,6546.5,-0.020020917376363356,2020,0.6,-0.012012550425818013
2020-09-04,6692.0,6780.0,6565.5,0.02027748132337237,2020,0.6,0.012166488794023421
2020-09-07,6763.5,6822.5,6728.0,0.010684399282725687,2020,0.6,0.006410639569635412
2020-09-08,6646.5,6810.5,6640.5,-0.017298735861610126,2020,0.6,-0.010379241516966075
2020-09-09,6715.75,6765.5,6658.5,0.010419017528022323,2020,0.6,0.006251410516813394
2020-09-10,6651.25,6773.5,6609.0,-0.009604288426460217,2020,0.6,-0.00576257305587613
2020-09-11,6714.75,6755.5,6589.0,0.009547077616989252,2020,0.6,0.0057282465701935514
2020-09-14,6774.0,6800.0,6705.5,0.00882385792471796,2020,0.6,0.005294314754830776
2020-09-15,6740.75,6829.5,6747.0,-0.004908473575435446,2020,0.6,-0.0029450841452612676
2020-09-16,6750.0,6794.0,6735.0,0.0013722508622928675,2020,0.6,0.0008233505173757205
2020-09-17,6756.5,6797.0,6676.0,0.0009629629629630543,2020,0.6,0.0005777777777778325
2020-09-18,6789.0,6875.0,6774.0,0.0048101827869460045,2020,0.6,0.002886109672167603
2020-09-21,6670.5,6877.5,6655.0,-0.017454706142288945,2020,0.6,-0.010472823685373367
2020-09-22,6760.0,6807.0,6702.5,0.013417285061089856,2020,0.0,0.008050371036653913
2020-09-23,6590.75,6768.5,6593.0,-0.02503698224852069,2020,0.0,-0.0
2020-09-24,6519.75,6582.5,6449.0,-0.010772673823161272,2020,0.0,-0.0
2020-09-25,6552.55,6610.0,6502.0,0.005030867747996437,2020,-0.6,0.0
2020-09-28,6587.75,6639.5,6540.0,0.0053719544299546396,2020,-0.6,-0.0032231726579727837
2020-09-29,6588.75,6624.5,6524.0,0.00015179689575339772,2020,-0.6,-9.107813745203863e-05
2020-09-30,6682.75,6698.0,6563.0,0.014266742553595169,2020,0.0,-0.0085600455321571
2020-10-01,6403.5,6710.0,6328.5,-0.04178668961131271,2020,-0.6,-0.0
2020-10-02,6562.5,6583.5,6269.0,0.024830171000234325,2020,-0.6,-0.014898102600140593
2020-10-05,6547.5,6579.0,6471.0,-0.0022857142857143353,2020,-0.6,0.0013714285714286011
2020-10-06,6562.75,6558.0,6508.0,0.0023291332569683743,2020,-0.5,-0.0013974799541810244
2020-10-07,6706.5,6710.0,6455.0,0.021903927469429707,2020,0.0,-0.010951963734714854
2020-10-08,6698.0,6689.0,6619.5,-0.0012674271229404788,2020,0.0,-0.0
2020-10-09,6778.5,6781.0,6676.0,0.012018512988951846,2020,0.0,0.0
2020-10-12,6761.5,6785.25,6706.0,-0.0025079294829239984,2020,0.0,-0.0
2020-10-13,6719.75,6734.5,6657.0,-0.006174665384899747,2020,0.0,-0.0
2020-10-14,6745.5,6748.0,6684.0,0.003831987797165093,2020,0.0,0.0
2020-10-15,6766.0,6787.0,6668.0,0.0030390630790897433,2020,0.0,0.0
2020-10-16,6755.0,6791.5,6718.5,-0.0016257759385160941,2020,0.0,-0.0
2020-10-19,6795.0,6812.0,6722.0,0.005921539600296066,2020,0.6,0.0
2020-10-20,6906.25,6937.5,6750.0,0.016372332597498263,2020,0.6,0.009823399558498957
2020-10-21,6988.75,7034.0,6882.0,0.011945701357465976,2020,0.6,0.007167420814479585
2020-10-22,6925.5,6987.0,6883.5,-0.00905025934537651,2020,0.6,-0.005430155607225906
2020-10-23,6876.75,6926.0,6855.0,-0.0070392029456356475,2020,0.6,-0.0042235217673813885
2020-10-26,6795.0,6872.0,6756.5,-0.011887883084305773,2020,0.6,-0.007132729850583463
2020-10-27,6811.0,6827.0,6764.5,0.0023546725533480917,2020,0.6,0.001412803532008855
2020-10-28,6762.5,6822.5,6698.0,-0.007120833945088778,2020,0.6,-0.0042725003670532665
2020-10-29,6742.5,6794.0,6698.0,-0.0029574861367837046,2020,0.6,-0.0017744916820702228
2020-10-30,6730.75,6777.0,6693.0,-0.0017426770485724496,2020,0.6,-0.0010456062291434697
2020-11-02,6774.0,6812.0,6672.0,0.006425732644950388,2020,0.6,0.003855439586970233
2020-11-03,6819.0,6855.5,6778.5,0.006643046944198483,2020,0.6,0.00398582816651909
2020-11-04,6849.5,6849.5,6670.0,0.0044727965977415796,2020,0.6,0.0026836779586449475
2020-11-05,6862.5,6891.0,6780.0,0.0018979487553836272,2020,0.6,0.0011387692532301762
2020-11-06,6960.0,6979.0,6834.0,0.014207650273224015,2020,0.6,0.008524590163934408
2020-11-09,6926.5,7054.0,6910.5,-0.004813218390804619,2020,0.6,-0.002887931034482771
2020-11-10,6945.0,6961.5,6833.0,0.0026709016097596905,2020,0.6,0.0016025409658558143
2020-11-11,6892.25,6991.5,6857.0,-0.00759539236861051,2020,0.6,-0.004557235421166306
2020-11-12,6941.75,6965.5,6886.5,0.007181979759875112,2020,0.0,0.004309187855925067
2020-11-13,6992.25,7022.5,6897.0,0.007274822631180955,2020,0.0,0.0
2020-11-16,7111.75,7179.0,7020.5,0.017090350030390722,2020,0.0,0.0
2020-11-17,7076.5,7135.5,7010.0,-0.004956585931732649,2020,0.0,-0.0
2020-11-18,7098.0,7147.5,7041.0,0.003038225111283932,2020,0.0,0.0
2020-11-19,7095.0,7095.5,7012.5,-0.0004226542688081647,2020,0.6,-0.0
2020-11-20,7273.5,7294.5,7082.0,0.025158562367864734,2020,0.6,0.01509513742071884
2020-11-23,7180.5,7288.5,7158.0,-0.012786141472468593,2020,0.6,-0.007671684883481155
2020-11-24,7294.0,7331.0,7208.0,0.01580669869786222,2020,0.6,0.009484019218717332
2020-11-25,7306.0,7360.0,7252.5,0.0016451878256100727,2020,0.6,0.0009871126953660437
2020-11-26,7398.75,7424.0,7323.0,0.012695045168354735,2020,0.6,0.007617027101012841
2020-11-27,7487.0,7520.0,7383.5,0.011927690488258147,2020,0.6,0.007156614292954888
2020-11-30,7563.25,7708.5,7514.0,0.01018431948711096,2020,0.6,0.006110591692266576
2020-12-01,7671.0,7743.0,7580.5,0.01424652100618129,2020,0.6,0.008547912603708773
2020-12-02,7636.0,7723.0,7565.5,-0.0045626385086690036,2020,0.6,-0.002737583105201402
2020-12-03,7638.0,7741.0,7629.5,0.0002619172341540299,2020,0.6,0.00015715034049241792
2020-12-04,7725.75,7774.0,7662.5,0.011488609583660603,2020,0.6,0.006893165750196361
2020-12-07,7685.0,7800.0,7659.0,-0.005274568812089431,2020,0.6,-0.0031647412872536584
2020-12-08,7680.5,7717.0,7635.0,-0.0005855562784645718,2020,0.6,-0.0003513337670787431
2020-12-09,7688.5,7778.0,7691.5,0.0010415988542411547,2020,0.6,0.0006249593125446928
2020-12-10,7820.5,7900.0,7673.5,0.017168498406711308,2020,0.6,0.010301099044026785
2020-12-11,7734.5,7973.5,7700.5,-0.010996739338916983,2020,0.6,-0.00659804360335019
2020-12-14,7724.5,7830.5,7733.5,-0.0012929083974400069,2020,0.6,-0.0007757450384640041
2020-12-15,7747.25,7832.0,7718.0,0.0029451744449477957,2020,0.6,0.0017671046669686774
2020-12-16,7796.0,7876.5,7786.0,0.006292555422892088,2020,0.6,0.0037755332537352526
2020-12-17,7871.25,7954.0,7846.5,0.00965238583889172,2020,0.6,0.005791431503335031
2020-12-18,7936.0,8028.0,7901.5,0.008226139431475321,2020,0.6,0.004935683658885193
2020-12-21,7810.0,7989.0,7821.0,-0.01587701612903225,2020,0.6,-0.00952620967741935
2020-12-22,7709.75,7918.0,7728.0,-0.012836107554417442,2020,1.7,-0.007701664532650465
2020-12-23,7811.0,7853.5,7673.0,0.01313272155387657,2020,1.7,0.022325626641590168
2020-12-24,7756.75,7869.5,7783.0,-0.0069453335040328135,2020,1.7,-0.011807066956855782
2020-12-25,7756.75,7869.5,7783.0,0.0,2020,1.7,0.0
2020-12-28,7756.75,7869.5,7783.0,0.0,2020,1.7,0.0
2020-12-29,7829.5,7917.0,7817.0,0.00937892803042506,2020,1.7,0.0159441776517226
2020-12-30,7822.0,7895.0,7806.5,-0.0009579155757072355,2020,1.7,-0.0016284564787023004
2020-12-31,7738.75,7846.5,7733.0,-0.010643058041421627,2020,1.7,-0.018093198670416765
2021-01-01,7738.75,7846.5,7733.0,0.0,2021,0.0,0.0
2021-01-04,7819.5,7946.0,7784.0,0.010434501696010345,2021,1.7,0.0
2021-01-05,7947.5,8050.5,7854.0,0.016369333077562498,2021,1.7,0.027827866231856246
2021-01-06,7980.5,8169.0,8003.0,0.0041522491349481605,2021,1.7,0.0070588235294118725
2021-01-07,8110.0,8182.0,8032.5,0.016227053442766648,2021,1.7,0.0275859908527033
2021-01-08,8069.25,8238.0,8011.0,-0.005024660912453793,2021,1.7,-0.008541923551171449
2021-01-11,7805.5,8096.0,7838.0,-0.032685813427518084,2021,1.7,-0.055565882826780745
2021-01-12,7909.75,8038.5,7876.0,0.013355966946383857,2021,1.7,0.022705143808852555
2021-01-13,7948.0,8052.5,7952.0,0.0048358039128924,2021,1.7,0.00822086665191708
2021-01-14,7978.5,8085.0,7950.0,0.0038374433819829967,2021,1.7,0.006523653749371095
2021-01-15,7886.0,8115.5,7910.0,-0.011593657955756065,2021,0.0,-0.01970921852478531
2021-01-18,7898.25,8047.0,7909.5,0.0015533857468932322,2021,0.0,0.0
2021-01-19,7868.25,8051.0,7930.0,-0.0037983097521603337,2021,0.0,-0.0
2021-01-20,7962.5,8067.0,7973.5,0.01197852127220167,2021,1.7,0.0
2021-01-21,7945.75,8094.0,8015.0,-0.0021036106750392802,2021,1.7,-0.0035761381475667765
2021-01-22,7922.25,8034.5,7864.5,-0.0029575559261240114,2021,1.7,-0.005027845074410819
2021-01-25,7895.75,8023.0,7931.0,-0.0033450093092239896,2021,1.7,-0.005686515825680782
2021-01-26,7937.5,8029.5,7905.0,0.005287654750973703,2021,1.7,0.008989013076655294
2021-01-27,7758.5,8007.5,7777.5,-0.022551181102362206,2021,0.0,-0.03833700787401575
2021-01-28,7791.0,7928.0,7705.0,0.004188954050396321,2021,0.0,0.0
2021-01-29,7774.5,7952.0,7788.5,-0.0021178282633808054,2021,0.0,-0.0
2021-02-01,7718.5,7893.5,7765.5,-0.007203035564988136,2021,-1.7,-0.0
2021-02-02,7693.75,7850.0,7712.0,-0.0032065815896871186,2021,-1.7,0.005451188702468101
2021-02-03,7746.75,7857.0,7719.5,0.00688870836718114,2021,-1.7,-0.011710804224207937
2021-02-04,7734.5,7880.0,7789.0,-0.0015813082905734577,2021,-1.7,0.002688224093974878
2021-02-05,7795.0,7988.0,7823.0,0.007822095804512319,2021,-1.7,-0.013297562867670943
2021-02-08,7897.0,8078.5,7967.0,0.013085311096856955,2021,0.0,-0.022245028864656822
2021-02-09,7997.5,8173.0,8061.0,0.012726351779156708,2021,0.0,0.0
2021-02-10,8156.75,8327.5,8153.0,0.01991247264770246,2021,1.7,0.0
2021-02-11,8146.5,8320.0,8238.0,-0.0012566279461795338,2021,1.7,-0.0021362675085052074
2021-02-12,8165.0,8350.0,8178.0,0.002270913889400372,2021,1.7,0.0038605536119806325
2021-02-15,8212.5,8406.0,8337.0,0.00581751377832207,2021,1.7,0.009889773423147518
2021-02-16,8232.5,8437.0,8350.0,0.002435312024353209,2021,1.7,0.004140030441400455
2021-02-17,8225.5,8432.5,8346.0,-0.0008502884907379826,2021,1.7,-0.0014454904342545705
2021-02-18,8373.0,8633.0,8440.0,0.017932040605434407,2021,1.7,0.03048446902923849
2021-02-19,8714.0,8995.0,8554.0,0.04072614355667015,2021,1.7,0.06923444404633924
2021-02-22,8922.25,9269.5,8961.0,0.023898324535230664,2021,1.7,0.040627151709892124
2021-02-23,9032.0,9305.0,9008.5,0.01230070890190249,2021,0.6,0.020911205133234235
2021-02-24,9127.5,9522.5,9127.0,0.010573516386182424,2021,0.6,0.0063441098317094545
2021-02-25,9242.5,9617.0,9315.0,0.012599287866337905,2021,0.6,0.007559572719802742
2021-02-26,8939.0,9354.0,8968.0,-0.03283743575872333,2021,0.6,-0.019702461455233997
2021-03-01,8889.0,9205.0,9002.5,-0.005593466830741689,2021,0.6,-0.0033560800984450134
2021-03-02,8978.5,9288.5,8900.0,0.010068624142198113,2021,0.6,0.006041174485318867
2021-03-03,8933.5,9257.5,9073.0,-0.00501197304672274,2021,0.6,-0.003007183828033644
2021-03-04,8735.75,9132.0,8570.0,-0.022135781048861047,2021,0.6,-0.013281468629316628
2021-03-05,8729.5,9020.0,8669.5,-0.0007154508771427537,2021,0.6,-0.0004292705262856522
2021-03-08,8830.5,9130.0,8806.5,0.01156996391545917,2021,0.6,0.0069419783492755014
2021-03-09,8613.5,9073.0,8755.0,-0.02457391993658342,2021,0.6,-0.014744351961950052
2021-03-10,8704.0,8945.5,8778.0,0.01050676264004169,2021,0.6,0.006304057584025013
2021-03-11,8952.0,9135.0,8836.5,0.028492647058823595,2021,0.6,0.017095588235294158
2021-03-12,8941.5,9142.0,8960.0,-0.0011729222520107108,2021,0.6,-0.0007037533512064265
2021-03-15,8997.0,9199.5,9056.5,0.006207012246267407,2021,0.6,0.003724207347760444
2021-03-16,8833.5,9143.0,8908.0,-0.018172724241413807,2021,0.5,-0.010903634544848283
2021-03-17,8930.75,9158.0,8923.0,0.011009226241014414,2021,0.5,0.005504613120507207
2021-03-18,8913.5,9143.5,8983.0,-0.0019315287069955334,2021,0.5,-0.0009657643534977667
2021-03-19,8895.5,9079.0,8841.0,-0.002019408761990249,2021,0.5,-0.0010097043809951245
2021-03-22,8961.5,9130.0,8987.0,0.007419481760440716,2021,0.5,0.003709740880220358
2021-03-23,8853.25,9145.0,8871.0,-0.012079450984768147,2021,-0.5,-0.006039725492384074
2021-03-24,8864.0,9041.0,8881.5,0.0012142433569592992,2021,-0.5,-0.0006071216784796496
2021-03-25,8657.0,8923.0,8702.0,-0.023352888086642598,2021,-0.5,0.011676444043321299
2021-03-26,8834.0,8981.0,8805.5,0.020445881945246658,2021,-0.5,-0.010222940972623329
2021-03-29,8743.25,9000.0,8837.0,-0.010272809599275567,2021,-0.5,0.005136404799637784
2021-03-30,8664.0,8922.5,8748.5,-0.009064135190003708,2021,-0.5,0.004532067595001854
2021-03-31,8675.5,8850.0,8723.0,0.0013273314866113495,2021,-0.5,-0.0006636657433056747
2021-04-01,8668.75,8823.0,8695.0,-0.0007780531381476052,2021,-0.5,0.0003890265690738026
2021-04-02,8668.75,8823.0,8695.0,0.0,2021,-0.5,-0.0
2021-04-05,8668.75,8823.0,8695.0,0.0,2021,-0.5,-0.0
2021-04-06,8920.5,9104.0,8925.0,0.02904109589041104,2021,0.5,-0.01452054794520552
2021-04-07,8806.5,9063.0,8891.5,-0.012779552715655007,2021,0.5,-0.0063897763578275035
2021-04-08,8902.0,9025.0,8908.5,0.010844262760461021,2021,0.0,0.0054221313802305104
2021-04-09,8820.25,9047.5,8900.5,-0.009183329588856481,2021,-0.5,-0.0
2021-04-12,8768.25,8938.5,8800.0,-0.005895524503273686,2021,-0.5,0.002947762251636843
2021-04-13,8808.0,8953.0,8825.0,0.004533401762039091,2021,0.0,-0.0022667008810195455
2021-04-14,8968.0,9104.0,8893.0,0.01816530426884655,2021,0.0,0.0
2021-04-15,9157.75,9312.0,9054.5,0.02115856378233727,2021,0.5,0.0
2021-04-16,9100.0,9353.5,9165.0,-0.006306134148671871,2021,0.5,-0.0031530670743359357
2021-04-19,9278.75,9436.0,9150.5,0.019642857142857073,2021,0.5,0.009821428571428537
2021-04-20,9223.0,9483.0,9281.0,-0.006008352418159779,2021,0.5,-0.0030041762090798896
2021-04-21,9334.0,9475.0,9281.0,0.01203512956738595,2021,0.5,0.006017564783692975
2021-04-22,9294.75,9475.35,9385.0,-0.0042050567816585005,2021,0.5,-0.0021025283908292502
2021-04-23,9436.75,9559.5,9407.0,0.015277441566475591,2021,0.5,0.007638720783237796
2021-04-26,9623.5,9780.0,9541.0,0.019789652157787385,2021,0.5,0.009894826078893693
2021-04-27,9736.0,9965.0,9784.5,0.01169013352730297,2021,0.5,0.005845066763651485
2021-04-28,9745.0,9895.0,9719.0,0.0009244042728020485,2021,0.5,0.00046220213640102426
2021-04-29,9757.0,10008.0,9822.0,0.0012314007183171771,2021,0.5,0.0006157003591585886
2021-04-30,9704.0,9964.5,9786.5,-0.005431997540227496,2021,0.5,-0.002715998770113748
2021-05-03,9704.0,9964.5,9786.5,0.0,2021,0.5,0.0
2021-05-04,9840.0,9977.0,9878.0,0.014014839241549781,2021,0.5,0.007007419620774891
2021-05-05,9830.0,10040.0,9898.0,-0.00101626016260159,2021,0.5,-0.000508130081300795
2021-05-06,9950.5,10117.5,9892.0,0.01225839267548312,2021,0.5,0.00612919633774156
2021-05-07,10257.5,10440.0,10099.5,0.030852720968795433,2021,0.5,0.015426360484397716
2021-05-10,10246.75,10747.5,10310.0,-0.0010480136485498948,2021,0.5,-0.0005240068242749474
2021-05-11,10348.0,10567.5,10302.0,0.009881181838143904,2021,0.5,0.004940590919071952
2021-05-12,10338.0,10620.0,10385.0,-0.0009663703131039814,2021,0.5,-0.0004831851565519907
2021-05-13,10244.75,10495.0,10225.0,-0.009020119945830962,2021,0.5,-0.004510059972915481
2021-05-14,10189.0,10374.0,10145.0,-0.0054418116596305355,2021,0.5,-0.0027209058298152677
2021-05-17,10306.75,10388.0,10223.0,0.011556580626165491,2021,0.5,0.005778290313082746
2021-05-18,10325.5,10525.0,10372.5,0.0018191961578577498,2021,0.5,0.0009095980789288749
2021-05-19,9956.0,10411.0,9977.5,-0.035785192000387434,2021,0.5,-0.017892596000193717
2021-05-20,9997.0,10180.0,9969.0,0.004118119726797875,2021,0.5,0.0020590598633989377
2021-05-21,9835.5,10046.5,9848.0,-0.016154846453936167,2021,0.5,-0.008077423226968083
2021-05-24,9906.5,9995.0,9795.0,0.007218748411367049,2021,0.5,0.0036093742056835243
2021-05-25,9876.0,10086.5,9896.0,-0.0030787866552263177,2021,0.5,-0.0015393933276131588
2021-05-26,9935.5,10015.0,9901.0,0.006024706358849663,2021,0.5,0.0030123531794248315
2021-05-27,10175.0,10300.0,9921.5,0.02410548034824611,2021,0.5,0.012052740174123056
2021-05-28,10219.75,10342.0,10120.0,0.004398034398034323,2021,0.5,0.0021990171990171614
2021-05-31,10219.75,10342.0,10120.0,0.0,2021,0.5,0.0
2021-06-01,10204.5,10365.0,10211.0,-0.0014922087135204043,2021,0.5,-0.0007461043567602021
2021-06-02,10119.5,10284.5,10086.0,-0.008329658484002134,2021,0.5,-0.004164829242001067
2021-06-03,9783.5,10178.5,9762.0,-0.03320322150303867,2021,0.0,-0.016601610751519336
2021-06-04,9938.5,9996.0,9775.0,0.015843000971022647,2021,0.0,0.0
2021-06-07,9906.5,9999.5,9844.5,-0.0032198017809528245,2021,0.0,-0.0
2021-06-08,9954.0,10044.0,9825.5,0.004794831676172118,2021,0.0,0.0
2021-06-09,9964.25,10041.0,9884.5,0.001029736789230462,2021,0.0,0.0
2021-06-10,9887.0,9992.5,9786.0,-0.007752715959555401,2021,0.0,-0.0
2021-06-11,9987.25,10120.0,9867.0,0.010139577222615603,2021,0.0,0.0
2021-06-14,9961.25,10049.5,9922.0,-0.00260331923202084,2021,0.0,-0.0
2021-06-15,9571.5,9958.0,9511.0,-0.03912661563558795,2021,0.0,-0.0
2021-06-16,9669.75,9686.0,9489.0,0.010264848769785395,2021,-0.5,0.0
2021-06-17,9325.25,9560.0,9161.0,-0.035626567387988306,2021,-0.5,0.017813283693994153
2021-06-18,9153.0,9299.0,9109.0,-0.018471354655371197,2021,-0.5,0.009235677327685599
2021-06-21,9167.0,9209.0,9011.0,0.0015295531519721184,2021,-0.5,-0.0007647765759860592
2021-06-22,9294.0,9334.0,9158.5,0.013854041671211847,2021,-0.5,-0.006927020835605924
2021-06-23,9491.0,9517.0,9269.0,0.02119647084140297,2021,-0.5,-0.010598235420701485
2021-06-24,9425.0,9475.0,9333.0,-0.006953956379728177,2021,-0.5,0.0034769781898640884
2021-06-25,9414.0,9502.5,9368.0,-0.0011671087533156044,2021,-0.5,0.0005835543766578022
2021-06-28,9386.5,9462.5,9342.0,-0.0029211812194603892,2021,-0.5,0.0014605906097301946
2021-06-29,9309.0,9400.5,9236.0,-0.00825653864592768,2021,-0.5,0.00412826932296384
2021-06-30,9337.5,9496.5,9323.5,0.003061553335481859,2021,-0.5,-0.0015307766677409296
2021-07-01,9310.0,9449.5,9266.0,-0.0029451137884872747,2021,-0.5,0.0014725568942436373
2021-07-02,9370.5,9398.0,9270.0,0.006498388829215829,2021,-0.5,-0.0032491944146079144
2021-07-05,9497.45,9536.0,9328.0,0.013547836294754978,2021,-0.5,-0.006773918147377489
2021-07-06,9297.49,9632.5,9268.0,-0.021054072408909885,2021,-0.5,0.010527036204454943
2021-07-07,9461.55,9538.0,9300.0,0.017645622635786617,2021,-0.5,-0.008822811317893309
2021-07-08,9347.0,9467.5,9278.0,-0.01210689580459856,2021,-0.5,0.00605344790229928
2021-07-09,9533.0,9558.5,9322.0,0.019899432973146558,2021,-0.5,-0.009949716486573279
2021-07-12,9410.5,9543.0,9365.5,-0.012850099653834102,2021,-0.5,0.006425049826917051
2021-07-13,9418.0,9502.5,9316.5,0.0007969820944688788,2021,-0.5,-0.0003984910472344394
2021-07-14,9359.5,9422.0,9322.0,-0.006211509874707977,2021,-0.5,0.0031057549373539883
2021-07-15,9495.75,9505.0,9311.0,0.014557401570596706,2021,0.5,-0.007278700785298353
2021-07-16,9430.75,9507.0,9418.0,-0.006845167574967781,2021,0.5,-0.0034225837874838905
2021-07-19,9238.0,9416.0,9131.0,-0.02043845929539012,2021,0.5,-0.01021922964769506
2021-07-20,9353.25,9353.5,9202.0,0.01247564407880497,2021,0.5,0.006237822039402485
2021-07-21,9358.0,9384.0,9260.5,0.0005078448667574786,2021,-0.5,0.0002539224333787393
2021-07-22,9443.5,9482.0,9348.5,0.009136567642658688,2021,0.0,-0.004568283821329344
2021-07-23,9506.0,9632.0,9452.0,0.0066183088897124875,2021,0.0,0.0
2021-07-26,9784.5,9860.0,9562.5,0.029297285924679173,2021,0.5,0.0
2021-07-27,9735.0,9924.0,9656.5,-0.005059021922428353,2021,0.5,-0.0025295109612141764
2021-07-28,9687.0,9830.5,9654.0,-0.004930662557781185,2021,0.5,-0.0024653312788905923
2021-07-29,9814.5,9841.0,9668.0,0.013161969650046457,2021,0.5,0.006580984825023228
2021-07-30,9730.25,9975.25,9668.0,-0.008584237607621392,2021,0.5,-0.004292118803810696
2021-08-02,9705.45,9810.0,9616.5,-0.0025487526014232875,2021,0.5,-0.0012743763007116438
2021-08-03,9559.5,9691.0,9485.0,-0.015037942599261278,2021,0.5,-0.007518971299630639
2021-08-04,9481.0,9602.5,9430.5,-0.00821172655473612,2021,0.0,-0.00410586327736806
2021-08-05,9498.51,9511.5,9410.0,0.0018468515979326305,2021,0.5,0.0
2021-08-06,9470.5,9603.5,9451.5,-0.002948883561737614,2021,0.0,-0.001474441780868807
2021-08-09,9376.5,9471.5,9273.0,-0.00992555831265507,2021,0.0,-0.0
2021-08-10,9520.75,9554.0,9362.0,0.015384205193835543,2021,0.0,0.0
2021-08-11,9517.75,9545.0,9441.5,-0.00031510122626898784,2021,0.5,-0.0
2021-08-12,9477.0,9609.5,9451.5,-0.004281474087888371,2021,0.0,-0.0021407370439441853
2021-08-13,9570.5,9620.0,9458.0,0.009865991347472791,2021,0.5,0.0
2021-08-16,9444.5,9554.5,9396.0,-0.01316545635024291,2021,0.5,-0.006582728175121455
2021-08-17,9255.25,9495.0,9222.0,-0.020038117422838675,2021,0.0,-0.010019058711419337
2021-08-18,9055.25,9336.5,9022.5,-0.02160935685151666,2021,-0.5,-0.0
2021-08-19,8894.5,9109.0,8740.0,-0.01775213274067533,2021,-0.5,0.008876066370337665
2021-08-20,9017.5,9073.0,8892.0,0.01382877058856602,2021,-0.5,-0.00691438529428301
2021-08-23,9245.0,9292.5,9058.5,0.025228721929581477,2021,-0.5,-0.012614360964790738
