date,price,high,low,ret,year,signal,strat_ret
2000-01-04,1924.5,1875.0,1860.0,,2000,0.0,
2000-01-05,1931.25,1875.0,1841.0,0.0035074045206546778,2000,0.0,0.0
2000-01-06,1924.75,1872.0,1852.0,-0.0033656957928802633,2000,0.0,-0.0
2000-01-07,1932.5,1885.0,1855.0,0.004026496947655556,2000,0.0,0.0
2000-01-10,1920.0,1871.0,1857.0,-0.0064683053040103244,2000,0.0,-0.0
2000-01-11,1925.5,1864.0,1850.0,0.0028645833333333925,2000,0.0,0.0
2000-01-12,1947.75,1882.0,1860.0,0.011555440145416762,2000,0.0,0.0
2000-01-13,1947.75,1898.0,1882.0,0.0,2000,0.0,0.0
2000-01-14,1952.75,1892.0,1878.0,0.002567064561673771,2000,0.0,0.0
2000-01-17,1959.25,1900.0,1881.0,0.0033286390987068426,2000,0.0,0.0
2000-01-18,1968.25,1912.0,1872.0,0.004593594487686703,2000,0.0,0.0
2000-01-19,1992.75,1935.0,1904.0,0.012447605741140677,2000,0.0,0.0
2000-01-20,1981.5,1945.0,1921.0,-0.005645464809935996,2000,0.0,-0.0
2000-01-21,1976.0,1933.0,1912.0,-0.0027756749936916902,2000,0.0,-0.0
2000-01-24,1952.5,1913.0,1891.0,-0.01189271255060731,2000,0.0,-0.0
2000-01-25,1945.0,1899.0,1880.0,-0.003841229193341844,2000,0.0,-0.0
2000-01-26,1918.5,1887.0,1848.0,-0.01362467866323902,2000,0.0,-0.0
2000-01-27,1928.0,1867.0,1843.0,0.004951785248892282,2000,0.0,0.0
2000-01-28,1924.0,1880.0,1838.0,-0.0020746887966804906,2000,0.0,-0.0
2000-01-31,1933.0,1875.0,1845.0,0.004677754677754775,2000,0.0,0.0
2000-02-01,1921.75,1882.0,1853.0,-0.005819968960165567,2000,0.0,-0.0
2000-02-02,1894.5,1862.0,1820.0,-0.014179784050995181,2000,0.0,-0.0
2000-02-03,1884.25,1829.0,1807.0,-0.005410398522037507,2000,0.0,-0.0
2000-02-04,1885.25,1822.0,1800.0,0.0005307151386493292,2000,0.0,0.0
2000-02-07,1889.0,1828.0,1816.0,0.0019891261105953184,2000,0.0,0.0
2000-02-08,1880.75,1834.0,1812.0,-0.00436739015352039,2000,0.0,-0.0
2000-02-09,1882.5,1822.0,1813.0,0.0009304798617573162,2000,-1.0,0.0
2000-02-10,1942.5,1878.0,1822.0,0.031872509960159334,2000,0.0,-0.031872509960159334
2000-02-11,1936.25,1890.0,1865.0,-0.003217503217503248,2000,0.0,-0.0
2000-02-14,1928.25,1883.0,1845.0,-0.0041316978695933315,2000,-1.0,-0.0
2000-02-15,1911.5,1868.0,1829.0,-0.008686632957344731,2000,0.0,0.008686632957344731
2000-02-16,1903.0,1834.0,1821.0,-0.004446769552707286,2000,0.0,-0.0
2000-02-17,1908.5,1847.0,1822.0,0.0028901734104045396,2000,0.0,0.0
2000-02-18,1908.0,1859.0,1844.0,-0.00026198585276393516,2000,0.0,-0.0
2000-02-21,1887.25,1834.0,1821.0,-0.010875262054507284,2000,0.0,-0.0
2000-02-22,1896.75,1834.0,1819.0,0.005033779308517783,2000,0.0,0.0
2000-02-23,1919.25,1862.0,1839.0,0.011862396204033177,2000,0.0,0.0
2000-02-24,1927.75,1896.0,1862.0,0.0044288133385437245,2000,0.0,0.0
2000-02-25,1890.0,1850.0,1825.0,-0.019582414732200792,2000,0.0,-0.0
2000-02-28,1817.25,1817.0,1745.0,-0.038492063492063466,2000,0.0,-0.0
2000-02-29,1808.25,1759.0,1720.0,-0.004952538175815091,2000,0.0,-0.0
2000-03-01,1842.75,1775.0,1745.0,0.019079220240564077,2000,0.0,0.0
2000-03-02,1821.75,1766.0,1738.0,-0.01139601139601143,2000,0.0,-0.0
2000-03-03,1830.5,1764.0,1739.0,0.004803073967339033,2000,0.0,0.0
2000-03-06,1835.75,1772.0,1753.0,0.002868068833651982,2000,0.0,0.0
2000-03-07,1818.0,1780.0,1747.0,-0.009669072586136473,2000,0.0,-0.0
2000-03-08,1799.5,1737.0,1722.0,-0.010176017601760123,2000,-1.0,-0.0
2000-03-09,1824.5,1754.0,1732.0,0.013892747985551512,2000,-1.0,-0.013892747985551512
2000-03-10,1822.0,1767.0,1745.0,-0.0013702384214853147,2000,-1.0,0.0013702384214853147
2000-03-13,1805.75,1752.0,1732.0,-0.008918770581778257,2000,-1.0,0.008918770581778257
2000-03-14,1833.75,1778.0,1755.0,0.01550602242835386,2000,-1.0,-0.01550602242835386
2000-03-15,1839.5,1777.5,1766.0,0.003135650988411731,2000,-1.0,-0.003135650988411731
2000-03-16,1852.0,1794.0,1773.0,0.006795324816526227,2000,-1.0,-0.006795324816526227
2000-03-17,1864.5,1802.0,1770.0,0.006749460043196542,2000,-1.0,-0.006749460043196542
2000-03-20,1846.0,1797.0,1773.0,-0.009922231161169193,2000,-1.0,0.009922231161169193
2000-03-21,1868.25,1805.0,1773.0,0.012053087757313063,2000,-1.0,-0.012053087757313063
2000-03-22,1858.25,1812.0,1789.0,-0.005352602703064369,2000,-1.0,0.005352602703064369
2000-03-23,1858.0,1795.0,1782.0,-0.0001345351809498574,2000,-1.0,0.0001345351809498574
2000-03-24,1845.75,1801.0,1779.0,-0.006593110871905283,2000,-1.0,0.006593110871905283
2000-03-27,1829.25,1779.0,1737.0,-0.008939455505891925,2000,0.0,0.008939455505891925
2000-03-28,1834.5,1771.0,1752.0,0.002870028700286964,2000,1.0,0.0
2000-03-29,1842.0,1774.0,1760.0,0.004088307440719641,2000,0.0,0.004088307440719641
2000-03-30,1844.25,1786.0,1771.0,0.00122149837133545,2000,1.0,0.0
2000-03-31,1825.5,1770.0,1757.0,-0.010166734444896353,2000,0.0,-0.010166734444896353
2000-04-03,1816.5,1767.0,1733.0,-0.004930156121610518,2000,0.0,-0.0
2000-04-04,1816.5,1758.0,1746.0,0.0,2000,0.0,0.0
2000-04-05,1811.5,1769.0,1741.0,-0.002752546105147302,2000,0.0,-0.0
2000-04-06,1759.75,1718.0,1678.0,-0.028567485509246482,2000,-1.0,-0.0
2000-04-07,1753.25,1689.0,1675.0,-0.003693706492399529,2000,-1.0,0.003693706492399529
2000-04-10,1778.5,1713.0,1692.0,0.014401825181805217,2000,-1.0,-0.014401825181805217
2000-04-11,1792.25,1726.0,1693.0,0.00773123418611199,2000,-1.0,-0.00773123418611199
2000-04-12,1784.5,1721.0,1707.0,-0.004324173524898889,2000,-1.0,0.004324173524898889
2000-04-13,1766.0,1707.0,1692.0,-0.010367049593723698,2000,-1.0,0.010367049593723698
2000-04-14,1737.0,1684.0,1665.0,-0.01642129105322765,2000,-1.0,0.01642129105322765
2000-04-17,1722.25,1655.0,1639.0,-0.0084916522740357,2000,-1.0,0.0084916522740357
2000-04-18,1754.5,1684.0,1668.0,0.018725504427347994,2000,-1.0,-0.018725504427347994
2000-04-19,1779.0,1711.0,1690.0,0.013964092333998313,2000,-1.0,-0.013964092333998313
2000-04-20,1769.0,1704.0,1686.5,-0.005621135469364824,2000,-1.0,0.005621135469364824
2000-04-21,1769.0,1704.0,1686.5,0.0,2000,-1.0,-0.0
2000-04-24,1769.0,1704.0,1686.5,0.0,2000,-1.0,-0.0
2000-04-25,1798.5,1730.0,1689.0,0.01667608818541555,2000,-1.0,-0.01667608818541555
2000-04-26,1807.75,1746.0,1732.0,0.005143174867945577,2000,-1.0,-0.005143174867945577
2000-04-27,1797.0,1737.0,1721.0,-0.005946618724934294,2000,-1.0,0.005946618724934294
2000-04-28,1814.25,1760.0,1740.0,0.009599332220367351,2000,-1.0,-0.009599332220367351
2000-05-01,1814.25,1760.0,1740.0,0.0,2000,0.0,-0.0
2000-05-02,1846.5,1789.5,1747.0,0.01777594047126918,2000,1.0,0.0
2000-05-03,1830.0,1789.0,1770.0,-0.008935824532900094,2000,1.0,-0.008935824532900094
2000-05-04,1831.0,1782.0,1768.0,0.0005464480874317612,2000,1.0,0.0005464480874317612
2000-05-05,1854.25,1822.0,1788.0,0.012697979246313551,2000,1.0,0.012697979246313551
2000-05-08,1837.5,1814.0,1792.0,-0.00903330187407303,2000,1.0,-0.00903330187407303
2000-05-09,1837.0,1805.0,1778.0,-0.00027210884353745524,2000,1.0,-0.00027210884353745524
2000-05-10,1828.0,1816.0,1795.0,-0.004899292324441973,2000,1.0,-0.004899292324441973
2000-05-11,1830.5,1799.0,1786.0,0.001367614879649981,2000,1.0,0.001367614879649981
2000-05-12,1848.5,1830.0,1790.0,0.009833378858235431,2000,1.0,0.009833378858235431
2000-05-15,1851.5,1833.0,1823.0,0.001622937516905676,2000,1.0,0.001622937516905676
2000-05-16,1870.0,1851.0,1832.0,0.009991898460707471,2000,1.0,0.009991898460707471
2000-05-17,1854.5,1845.0,1831.0,-0.008288770053475947,2000,1.0,-0.008288770053475947
2000-05-18,1850.0,1848.0,1822.0,-0.002426530062011323,2000,1.0,-0.002426530062011323
2000-05-19,1839.0,1838.0,1815.0,-0.005945945945945996,2000,1.0,-0.005945945945945996
2000-05-22,1836.0,1833.0,1818.0,-0.0016313213703099683,2000,1.0,-0.0016313213703099683
2000-05-23,1833.5,1825.0,1815.0,-0.0013616557734205115,2000,1.0,-0.0013616557734205115
2000-05-24,1835.0,1840.0,1815.0,0.000818107444777727,2000,1.0,0.000818107444777727
2000-05-25,1821.75,1823.0,1809.0,-0.007220708446866508,2000,1.0,-0.007220708446866508
2000-05-26,1832.75,1824.0,1802.0,0.006038150130369235,2000,1.0,0.006038150130369235
2000-05-29,1832.75,1824.0,1802.0,0.0,2000,1.0,0.0
2000-05-30,1783.5,1817.0,1757.0,-0.02687218660482882,2000,-1.0,-0.02687218660482882
2000-05-31,1792.0,1770.0,1749.0,0.004765909728062789,2000,-1.0,-0.004765909728062789
2000-06-01,1794.75,1778.0,1757.0,0.0015345982142858094,2000,-1.0,-0.0015345982142858094
2000-06-02,1763.75,1808.0,1745.0,-0.01727260064075775,2000,-1.0,0.01727260064075775
2000-06-05,1768.0,1755.0,1735.0,0.002409638554216942,2000,-1.0,-0.002409638554216942
2000-06-06,1772.5,1770.0,1756.0,0.0025452488687782715,2000,-1.0,-0.0025452488687782715
2000-06-07,1737.25,1754.0,1713.0,-0.019887165021156505,2000,-1.0,0.019887165021156505
2000-06-08,1760.25,1743.0,1725.0,0.013239315009353936,2000,-1.0,-0.013239315009353936
2000-06-09,1770.5,1753.0,1735.0,0.005823036500496981,2000,-1.0,-0.005823036500496981
2000-06-12,1753.75,1748.0,1721.0,-0.009460604349053936,2000,-1.0,0.009460604349053936
2000-06-13,1776.75,1762.0,1739.0,0.013114754098360715,2000,-1.0,-0.013114754098360715
2000-06-14,1784.25,1769.0,1757.0,0.004221190375685913,2000,-1.0,-0.004221190375685913
2000-06-15,1781.75,1778.0,1751.0,-0.0014011489421325019,2000,-1.0,0.0014011489421325019
2000-06-16,1807.75,1807.0,1782.0,0.01459239511716004,2000,-1.0,-0.01459239511716004
2000-06-19,1808.0,1813.0,1790.0,0.00013829345871929632,2000,-1.0,-0.00013829345871929632
2000-06-20,1791.25,1803.0,1783.0,-0.009264380530973448,2000,-1.0,0.009264380530973448
2000-06-21,1791.0,1800.0,1778.0,-0.00013956734124209724,2000,-1.0,0.00013956734124209724
2000-06-22,1790.5,1812.0,1797.0,-0.00027917364600782424,2000,-1.0,0.00027917364600782424
2000-06-23,1771.5,1791.0,1775.0,-0.010611561016475868,2000,0.0,0.010611561016475868
2000-06-26,1793.25,1804.0,1781.0,0.012277730736663939,2000,0.0,0.0
2000-06-27,1783.25,1817.0,1794.0,-0.005576467307960353,2000,0.0,-0.0
2000-06-28,1791.75,1810.0,1796.0,0.004766577877470812,2000,0.0,0.0
2000-06-29,1767.25,1790.0,1778.0,-0.013673782614762153,2000,-0.6,-0.0
2000-06-30,1774.5,1796.0,1783.0,0.0041024190125902305,2000,0.0,-0.0024614514075541384
2000-07-03,1773.5,1798.0,1785.0,-0.0005635390250774419,2000,0.0,-0.0
2000-07-04,1767.5,1795.0,1782.0,-0.00338314068226675,2000,0.0,-0.0
2000-07-05,1769.75,1792.0,1784.0,0.0012729844413013058,2000,1.7,0.0
2000-07-06,1753.5,1792.5,1765.0,-0.009182087865517774,2000,0.0,-0.015609549371380215
2000-07-07,1756.0,1781.0,1761.0,0.0014257199885943095,2000,0.0,0.0
2000-07-10,1772.0,1787.0,1765.0,0.009111617312072884,2000,0.0,0.0
2000-07-11,1777.75,1800.0,1780.0,0.003244920993227929,2000,0.0,0.0
2000-07-12,1791.0,1816.0,1786.0,0.007453241456897741,2000,0.0,0.0
2000-07-13,1791.0,1815.0,1802.0,0.0,2000,0.0,0.0
2000-07-14,1787.5,1806.0,1789.0,-0.0019542155220547697,2000,0.0,-0.0
2000-07-17,1820.0,1835.0,1803.0,0.018181818181818077,2000,0.0,0.0
2000-07-18,1824.5,1845.0,1833.0,0.0024725274725274637,2000,0.0,0.0
2000-07-19,1824.25,1859.0,1831.0,-0.00013702384214853147,2000,0.0,-0.0
2000-07-20,1829.25,1839.0,1827.0,0.0027408524050980265,2000,0.0,0.0
2000-07-21,1859.5,1876.0,1868.0,0.016536832034987015,2000,1.7,0.0
2000-07-24,1875.5,1886.0,1873.0,0.008604463565474507,2000,1.7,0.014627588061306662
2000-07-25,1869.0,1879.0,1874.0,-0.003465742468675037,2000,1.7,-0.005891762196747563
2000-07-26,1865.0,1878.0,1864.0,-0.0021401819154628354,2000,1.7,-0.00363830925628682
2000-07-27,1869.25,1882.0,1863.0,0.002278820375335222,2000,1.7,0.0038739946380698773
2000-07-28,1866.5,1893.0,1876.0,-0.001471178280058827,2000,1.7,-0.0025010030761000055
2000-07-31,1870.75,1886.0,1868.0,0.0022769890168765627,2000,1.7,0.0038708813286901568
2000-08-01,1871.75,1888.0,1874.0,0.0005345449685953962,2000,1.7,0.0009087264466121736
2000-08-02,1870.0,1905.0,1886.0,-0.000934953920128212,2000,1.7,-0.0015894216642179603
2000-08-03,1857.0,1884.0,1872.0,-0.006951871657754016,2000,1.7,-0.011818181818181827
2000-08-04,1856.75,1878.0,1866.0,-0.00013462574044154074,2000,1.7,-0.00022886375875061927
2000-08-07,1863.75,1883.0,1876.0,0.0037700282752120007,2000,1.7,0.006409048067860401
2000-08-08,1854.0,1888.0,1873.0,-0.005231388329979825,2000,1.7,-0.008893360160965702
2000-08-09,1863.75,1893.0,1871.0,0.005258899676375384,2000,1.7,0.008940129449838153
2000-08-10,1857.5,1893.0,1873.0,-0.0033534540576793948,2000,1.7,-0.005700871898054971
2000-08-11,1849.5,1887.0,1866.0,-0.004306864064603011,2000,1.7,-0.007321668909825119
2000-08-14,1862.0,1884.0,1867.0,0.006758583400919171,2000,1.7,0.011489591781562591
2000-08-15,1860.5,1900.0,1882.0,-0.0008055853920515554,2000,1.7,-0.0013694951664876443
2000-08-16,1860.5,1888.0,1876.0,0.0,2000,1.7,0.0
2000-08-17,1865.5,1886.5,1877.0,0.0026874496103197476,2000,1.7,0.00456866433754357
2000-08-18,1869.0,1895.0,1885.0,0.0018761726078799779,2000,1.7,0.003189493433395962
2000-08-21,1849.0,1875.0,1863.0,-0.010700909577314066,2000,-1.7,-0.01819154628143391
2000-08-22,1860.0,1875.0,1860.0,0.005949161709031925,2000,-1.7,-0.010113574905354273
2000-08-23,1858.5,1883.0,1870.0,-0.0008064516129032695,2000,-1.7,0.0013709677419355582
2000-08-24,1861.5,1888.0,1873.0,0.0016142050040355294,2000,0.0,-0.0027441485068603996
2000-08-25,1864.75,1884.0,1871.5,0.0017459038409883831,2000,0.0,0.0
2000-08-28,1864.75,1884.0,1871.5,0.0,2000,0.0,0.0
2000-08-29,1895.75,1913.0,1878.0,0.016624212360906387,2000,0.0,0.0
2000-08-30,1903.75,1937.0,1918.0,0.004219965712778606,2000,0.0,0.0
2000-08-31,1918.25,1933.0,1917.0,0.007616546290216686,2000,0.0,0.0
2000-09-01,1925.5,1940.0,1927.0,0.0037794865111429043,2000,1.7,0.0
2000-09-04,1938.0,1946.0,1923.0,0.006491820306413931,2000,1.7,0.011036094520903683
2000-09-05,1949.0,1960.0,1950.0,0.005675954592363253,2000,1.7,0.009649122807017529
2000-09-06,1946.75,1965.0,1952.0,-0.001154438173422312,2000,1.7,-0.0019625448948179304
2000-09-07,1948.5,1969.0,1951.0,0.0008989341209708623,2000,1.7,0.001528188005650466
2000-09-08,1956.0,1994.0,1969.0,0.0038491147036181506,2000,1.7,0.006543494996150856
2000-09-11,1953.0,1986.0,1967.0,-0.0015337423312883347,2000,1.7,-0.002607361963190169
2000-09-12,1973.0,2008.0,1978.0,0.01024065540194563,2000,1.7,0.01740911418330757
2000-09-13,1985.25,2027.0,2016.0,0.006208819057273107,2000,1.7,0.010554992397364281
2000-09-14,1985.5,2036.0,2018.0,0.00012592872434202818,2000,1.7,0.0002140788313814479
2000-09-15,1969.0,2032.0,2002.0,-0.008310249307479256,2000,1.7,-0.014127423822714735
2000-09-18,1960.5,2013.0,1995.0,-0.004316912138141227,2000,1.7,-0.007338750634840086
2000-09-19,1963.25,2002.0,1990.0,0.0014027033919918885,2000,1.7,0.0023845957663862103
2000-09-20,1948.0,1991.0,1960.0,-0.007767732076913281,2000,1.7,-0.013205144530752578
2000-09-21,1958.0,1993.0,1967.0,0.005133470225872738,2000,1.7,0.008726899383983655
2000-09-22,1971.5,2018.0,2004.0,0.006894790602655743,2000,1.7,0.011721144024514763
2000-09-25,1981.5,2018.0,2007.0,0.005072279989855488,2000,1.7,0.00862287598275433
2000-09-26,1964.0,2015.0,1995.0,-0.008831693161746146,2000,1.7,-0.015013878374968448
2000-09-27,1960.75,2025.0,1981.0,-0.0016547861507127948,2000,1.7,-0.002813136456211751
2000-09-28,1958.0,2002.0,1980.0,-0.0014025245441795509,2000,1.7,-0.0023842917251052365
2000-09-29,1964.5,2004.0,1990.0,0.0033197139938712095,2000,1.7,0.005643513789581056
2000-10-02,1933.25,1988.0,1962.0,-0.015907355561211478,2000,0.0,-0.02704250445405951
2000-10-03,1917.0,1953.0,1933.0,-0.008405534721324215,2000,-1.7,-0.0
2000-10-04,1907.0,1953.0,1936.0,-0.005216484089723528,2000,-1.7,0.008868022952529997
2000-10-05,1917.75,1980.0,1937.0,0.005637126376507595,2000,-1.7,-0.009583114840062912
2000-10-06,1907.0,1965.0,1942.0,-0.005605527310650449,2000,-1.7,0.009529396428105763
2000-10-09,1898.75,1955.0,1939.0,-0.004326166754063943,2000,-1.7,0.007354483481908702
2000-10-10,1915.5,1961.0,1947.0,0.008821593153390372,2000,-1.7,-0.014996708360763633
2000-10-11,1905.5,1955.0,1935.0,-0.0052205690420256134,2000,-1.7,0.008874967371443542
2000-10-12,1894.75,1962.0,1924.0,-0.005641563893991064,2000,-1.7,0.009590658619784809
2000-10-13,1904.75,1944.0,1909.0,0.005277741126797686,2000,-1.7,-0.008972159915556065
2000-10-16,1904.75,1945.0,1930.0,0.0,2000,-1.7,-0.0
2000-10-17,1885.0,1922.0,1902.0,-0.010368814805092552,2000,-1.7,0.01762698516865734
2000-10-18,1866.0,1931.0,1886.0,-0.010079575596816936,2000,-1.7,0.017135278514588792
2000-10-19,1870.5,1905.0,1892.0,0.002411575562700996,2000,-1.7,-0.004099678456591693
2000-10-20,1856.0,1904.0,1881.0,-0.007751937984496138,2000,-1.7,0.013178294573643433
2000-10-23,1858.25,1889.0,1867.0,0.0012122844827586743,2000,-1.7,-0.002060883620689746
2000-10-24,1867.0,1902.0,1891.0,0.004708731333243676,2000,-1.7,-0.00800484326651425
2000-10-25,1843.0,1889.0,1864.0,-0.012854847348687692,2000,-1.7,0.021853240492769075
2000-10-26,1814.25,1854.0,1823.0,-0.015599565925122127,2000,-1.7,0.026519262072707616
2000-10-27,1827.75,1847.0,1819.0,0.00744109136006621,2000,-1.7,-0.012649855312112556
2000-10-30,1822.75,1849.0,1838.0,-0.0027356038845575137,2000,-1.7,0.0046505266037477734
2000-10-31,1840.5,1872.0,1847.0,0.009738033191606155,2000,-1.7,-0.016554656425730462
2000-11-01,1818.0,1866.0,1830.0,-0.012224938875305624,2000,-1.7,0.020782396088019562
2000-11-02,1819.5,1842.0,1827.0,0.0008250825082507518,2000,-1.7,-0.001402640264026278
2000-11-03,1819.5,1855.0,1840.0,0.0,2000,-1.7,-0.0
2000-11-06,1807.0,1840.0,1818.0,-0.006870019236053904,2000,-1.7,0.011679032701291637
2000-11-07,1797.5,1826.0,1805.0,-0.0052573325954621275,2000,-1.7,0.008937465412285616
2000-11-08,1801.0,1824.0,1812.0,0.0019471488178024465,2000,-1.7,-0.003310152990264159
2000-11-09,1812.0,1846.0,1820.0,0.0061077179344808386,2000,-1.7,-0.010383120488617425
2000-11-10,1795.0,1840.0,1818.0,-0.00938189845474613,2000,-1.7,0.01594922737306842
2000-11-13,1776.5,1797.0,1786.0,-0.010306406685236746,2000,-1.7,0.01752089136490247
2000-11-14,1795.0,1819.0,1801.0,0.010413734871939306,2000,-1.7,-0.01770334928229682
2000-11-15,1798.0,1820.0,1811.0,0.0016713091922004875,2000,-1.7,-0.0028412256267408287
2000-11-16,1790.5,1799.0,1793.0,-0.004171301446051157,2000,-1.7,0.007091212458286966
2000-11-17,1800.25,1808.0,1789.0,0.005445406311086254,2000,-1.7,-0.00925719072884663
2000-11-20,1803.25,1805.0,1786.0,0.0016664352173310082,2000,-1.7,-0.0028329398694627137
2000-11-21,1812.0,1805.0,1792.0,0.004852349923748722,2000,-1.7,-0.008248994870372827
2000-11-22,1800.5,1806.0,1780.0,-0.006346578366445921,2000,-1.7,0.010789183222958064
2000-11-23,1802.75,1794.0,1783.0,0.0012496528742016455,2000,-1.7,-0.0021244098861427974
2000-11-24,1821.0,1813.0,1792.0,0.010123422548883543,2000,-1.7,-0.017209818333102023
2000-11-27,1842.5,1843.0,1821.0,0.011806699615595884,2000,0.0,-0.020071389346513
2000-11-28,1853.5,1858.0,1844.0,0.005970149253731405,2000,0.0,0.0
2000-11-29,1852.0,1863.0,1839.0,-0.0008092797410305108,2000,1.7,-0.0
2000-11-30,1842.0,1853.0,1837.0,-0.005399568034557212,2000,0.0,-0.009179265658747259
2000-12-01,1848.25,1850.0,1834.0,0.0033930510314874596,2000,0.0,0.0
2000-12-04,1854.75,1862.0,1847.0,0.003516840254294662,2000,1.7,0.0
2000-12-05,1868.0,1875.0,1852.0,0.007143819921822336,2000,1.7,0.01214449386709797
2000-12-06,1872.0,1884.0,1869.0,0.0021413276231263545,2000,1.7,0.0036402569593148026
2000-12-07,1876.75,1893.0,1883.0,0.002537393162393098,2000,1.7,0.004313568376068266
2000-12-08,1895.25,1919.5,1892.0,0.009857466364726175,2000,1.7,0.016757692820034496
2000-12-11,1901.5,1935.0,1918.0,0.0032977179791584543,2000,1.7,0.005606120564569372
2000-12-12,1877.75,1917.0,1900.0,-0.01249013936366028,2000,0.6,-0.021233236918222476
2000-12-13,1876.75,1905.0,1894.0,-0.0005325522566901331,2000,0.6,-0.00031953135401407984
2000-12-14,1884.75,1911.0,1901.0,0.004262688157719463,2000,0.6,0.0025576128946316777
2000-12-15,1880.0,1932.0,1907.0,-0.0025202281469690613,2000,0.6,-0.0015121368881814367
2000-12-18,1853.25,1888.0,1869.0,-0.014228723404255295,2000,0.6,-0.008537234042553176
2000-12-19,1853.25,1902.0,1868.0,0.0,2000,0.6,0.0
2000-12-20,1838.0,1863.0,1845.0,-0.00822878726561449,2000,0.6,-0.004937272359368694
2000-12-21,1830.0,1847.0,1824.0,-0.0043525571273123065,2000,0.6,-0.002611534276387384
2000-12-22,1833.5,1855.0,1827.0,0.0019125683060108312,2000,0.6,0.0011475409836064986
2000-12-25,1833.5,1855.0,1827.0,0.0,2000,0.0,0.0
2000-12-26,1833.5,1855.0,1827.0,0.0,2000,0.0,0.0
2000-12-27,1832.25,1854.0,1832.0,-0.0006817562039814762,2000,0.0,-0.0
2000-12-28,1835.25,1843.0,1833.0,0.0016373311502251298,2000,0.0,0.0
2000-12-29,1827.0,1835.0,1823.0,-0.004495300367797328,2000,0.0,-0.0
2001-01-01,1827.0,1835.0,1823.0,0.0,2001,-0.6,0.0
2001-01-02,1782.5,1813.0,1770.0,-0.024356869184455343,2001,-0.6,0.014614121510673206
2001-01-03,1757.0,1753.0,1739.0,-0.014305750350631086,2001,-0.6,0.008583450210378651
2001-01-04,1782.0,1780.0,1759.0,0.014228799089356814,2001,-0.6,-0.008537279453614087
2001-01-05,1763.5,1767.0,1745.0,-0.010381593714927084,2001,-0.6,0.0062289562289562506
2001-01-08,1789.0,1784.0,1745.0,0.014459880918627821,2001,-0.6,-0.008675928551176692
2001-01-09,1804.5,1795.0,1785.0,0.00866405813303528,2001,-0.6,-0.005198434879821167
2001-01-10,1803.0,1794.0,1773.0,-0.0008312551953449931,2001,-0.6,0.0004987531172069958
2001-01-11,1806.0,1803.0,1788.0,0.0016638935108153063,2001,-0.6,-0.0009983361064891838
2001-01-12,1811.5,1817.0,1790.0,0.0030454042081948796,2001,-0.6,-0.0018272425249169276
2001-01-15,1808.0,1813.0,1801.0,-0.0019321004692244292,2001,-0.6,0.0011592602815346574
2001-01-16,1774.0,1790.0,1760.0,-0.01880530973451322,2001,-0.6,0.011283185840707931
2001-01-17,1786.0,1777.0,1763.0,0.006764374295377573,2001,-0.6,-0.004058624577226544
2001-01-18,1824.0,1823.0,1780.0,0.02127659574468077,2001,-0.6,-0.012765957446808461
2001-01-19,1822.0,1835.0,1810.0,-0.0010964912280702066,2001,-0.6,0.0006578947368421239
2001-01-22,1826.75,1833.0,1815.0,0.0026070252469814204,2001,-0.6,-0.0015642151481888521
2001-01-23,1821.75,1840.0,1822.0,-0.0027371014096072566,2001,-0.6,0.001642260845764354
2001-01-24,1811.75,1825.0,1799.0,-0.005489227391244689,2001,-0.6,0.0032935364347468133
2001-01-25,1815.0,1813.0,1791.0,0.0017938457292672183,2001,-0.6,-0.001076307437560331
2001-01-26,1813.0,1818.0,1803.0,-0.001101928374655614,2001,-0.6,0.0006611570247933684
2001-01-29,1801.0,1821.0,1793.0,-0.006618863761720939,2001,-0.6,0.003971318257032563
2001-01-30,1814.0,1806.0,1787.0,0.0072182121043864456,2001,0.0,-0.004330927262631867
2001-01-31,1827.5,1826.0,1813.0,0.007442116868798143,2001,0.0,0.0
2001-02-01,1826.75,1827.0,1815.0,-0.0004103967168263001,2001,0.0,-0.0
2001-02-02,1814.25,1817.0,1796.0,-0.006842753524018086,2001,0.0,-0.0
2001-02-05,1800.5,1812.0,1790.0,-0.0075788893482154895,2001,0.0,-0.0
2001-02-06,1800.5,1799.5,1776.0,0.0,2001,0.0,0.0
2001-02-07,1804.5,1798.0,1786.0,0.0022216051096917155,2001,0.0,0.0
2001-02-08,1803.5,1797.0,1785.0,-0.0005541701302299584,2001,0.0,-0.0
2001-02-09,1789.0,1803.0,1776.0,-0.00803992237316331,2001,0.0,-0.0
2001-02-12,1783.5,1776.0,1770.0,-0.0030743432084964217,2001,0.0,-0.0
2001-02-13,1797.0,1795.0,1771.0,0.007569386038688064,2001,0.0,0.0
2001-02-14,1785.25,1822.0,1775.0,-0.006538675570395114,2001,0.0,-0.0
2001-02-15,1804.5,1812.0,1795.0,0.010782803528917473,2001,0.0,0.0
2001-02-16,1800.5,1805.0,1781.0,-0.0022166805209199447,2001,0.0,-0.0
2001-02-19,1791.5,1788.0,1779.0,-0.004998611496806471,2001,0.0,-0.0
2001-02-20,1795.0,1785.0,1775.0,0.001953670108847394,2001,0.0,0.0
2001-02-21,1781.5,1776.0,1758.0,-0.007520891364902527,2001,-0.6,-0.0
2001-02-22,1778.25,1761.0,1752.0,-0.0018243053606511461,2001,-0.6,0.0010945832163906876
2001-02-23,1770.25,1763.0,1733.0,-0.004498805004920614,2001,-0.6,0.002699283002952368
